,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,83,84,84,85,85,86,86,87,87,88,88,89,90,91,91,92,93,94,94,95,95,96,96,97,97,98,98,99,99,100,101,101,102,103,104,104,105,106,107,108,108,109,109,110,111,112,112,113,113,114,115,115,116,117,118,119,119,120,120,121,122,123,123,124,125,126,127,127,128,129,130,131,132,133,134,135,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
X1,0,0,0,0,0,0,0,0,0,0,131.3397262,121.7992261,78.37146417,68.77825378,19.29913772,3.132926819,0,0,0,0,73.52829181,7.533429709,5.23693442,6.685680033,1.552780698,0.989666163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.1680647,69.76090571,60.75271014,81.62953026,27.73210956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.42256188,81.05931284,71.40554275,70.88015893,19.48713772,5.970621977,3.132926819,0,0,0,0,0,0,0,0,0,0,0,0,0,73.26611465,64.22673896,3.29099811,3.29099811,13.78241838,13.78241838,19.29913772,19.29913772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.2904044,118.2904044,122.2276748,71.48874634,9.719672656,9.719672656,9.719672656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.97541028,87.29259415,0,0,0,0,0,73.35329181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.762987,65.68542969,81.62953026,3.374638845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.1956497,78.68338913,69.10090989,59.71154258,4.374489808,0.594203943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.1585308,77.11132819,6.676143012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.03198457,83.07838607,10.68933015,5.053025137,0,0,0,0,0,0,0,71.59778887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.22673896,0,0,0,0,0,0,0,0,73.15579219,128.3616341,127.3888381,80.6937544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.19873896,79.98955186,18.59803311,0,0,0,1.297116193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.1331583,0,0,0,0,73.35329181,0,0,0,0,0,0,0,0,0,0,0,0
X2,22.6507455,0,0,0,0,0,0,0,0,0,153.9904717,144.4499716,101.0222097,91.42899929,41.94988322,25.78367232,0,0,0,0,96.17903731,30.18417521,27.88767992,29.33642553,24.2035262,23.64041166,17.00962002,13.88187155,0,0,0,0,0,0,0,0,0,0,0,0,148.8188102,92.41165121,83.40345565,104.2802758,50.38285506,14.73234532,9.673001773,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0733074,103.7100583,94.05628825,93.53090443,42.13788322,28.62136748,25.78367232,17.88040672,6.203432193,0,4.093973826,0,0,0,0,0,0,0,0,0,95.91686015,86.87748446,25.94174361,25.94174361,36.43316388,36.43316388,41.94988322,41.94988322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.9411499,140.9411499,144.8784203,94.13949184,32.37041816,32.37041816,32.37041816,6.334487568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.62615578,109.9433397,3.512164302,3.511164302,0.083287472,3.249674206,0,96.00403731,3.510164302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4137325,88.33617519,104.2802758,26.02538435,10.64905296,0,0,4.839268907,0,0,0,0,0,0,0,0,0,0,0,0,142.8463952,101.3341346,91.7516554,82.36228809,27.02523531,23.24494944,6.944687855,0,0,12.59049108,0,0,0,0,0,0,0,0,0,0,154.8092763,99.76207369,29.32688851,19.46011631,7.24618747,4.093973826,5.143681048,0,0,0,0,0,0,0,0,0,0,0,0,0,104.6827301,105.7291316,33.34007565,27.70377064,21.52746705,21.69714059,3.028399331,0,0,0,0,94.24853437,0,0,0,0,0,0,0,0,0,5.142681048,0,0,0,0,9.673001773,0,18.01940672,0,86.87748446,0,0,3.396394985,0,0,0,0,0,95.80653769,151.0123796,150.0395836,103.3444999,16.06092871,18.93775462,9.086364105,1.802524639,0,0,0,0,0,0,0,0,0,0,0,0,0,86.84948446,102.6402974,41.24877861,17.69376824,21.73355597,18.70440672,23.94786169,9.16705772,0,0,0,0,1.807931558,0,0,0,0,0,0,0,0,9.41705772,140.7839038,0,0,0,0,96.00403731,0,0,0,0,0,0,0,0,0,0,0,0
X3,39.80545009,17.15470459,0,0,0,0,0,0,0,0,171.1451763,161.6046762,118.1769143,108.5837039,59.1045878,42.93837691,3.526842903,0.037314835,0,0,113.3337419,47.3388798,45.04238451,46.49113012,41.35823079,40.79511625,34.16432461,31.03657613,7.856355741,4.88148008,5.298728318,0,0,0,0,0,0,0,0,0,165.9735148,109.5663558,100.5581602,121.4349803,67.53755964,31.8870499,26.82770636,8.114014752,1.401813926,10.67223436,8.788871355,0,0,0,0,0,0,0,0.214470503,0,122.228012,120.8647629,111.2109928,110.685609,59.2925878,45.77607206,42.93837691,35.0351113,23.35813678,12.12221545,21.24867841,16.39242668,7.691355741,7.691355741,1.564085741,0,0,0,0,0,113.0715647,104.032189,43.0964482,43.0964482,53.58786846,53.58786846,59.1045878,59.1045878,16.75445811,16.75445811,11.07945866,11.07945866,9.346916537,9.346916537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.0958545,158.0958545,162.0331249,111.2941964,49.52512274,49.52512274,49.52512274,23.48919215,16.49485312,14.54795399,14.54795399,7.464355741,7.464355741,0,2.260429852,2.513709073,2.512709073,0,0,0,0,0,0,0,0,0,0,0,0,108.7808604,127.0980442,20.66686889,20.66586889,17.23799206,20.40437879,3.315303794,113.1587419,20.66486889,0,0,0,0,2.514709073,0,0,0,0,0,0,0,0,0,160.5684371,105.4908798,121.4349803,43.18008893,27.80375755,13.61851313,0,21.99397349,6.14012945,0,4.178542384,0,0,0,0,0,0,0,0,0,160.0010998,118.4888392,108.90636,99.51699267,44.17993989,40.39965403,24.09939244,14.54795399,12.75362874,29.74519566,0,0,0,0,0,0,0,0,0,0,171.9639809,116.9167783,46.4815931,36.61482089,24.40089206,21.24867841,22.29838563,11.07945866,11.07945866,7.582251858,7.464355741,3.736756714,4.178542384,0,1.278754887,0,0,0,0,0,121.8374347,122.8838362,50.49478023,44.85847522,38.68217164,38.85184518,20.18310392,6.342880132,9.414507986,15.83391997,13.8302543,111.403239,5.627253657,4.276542384,4.276542384,0,0,0,0,0,0,22.29738563,0,10.85003188,0,7.2677973,26.82770636,0,35.1741113,13.25876206,104.032189,4.539991012,9.406229889,20.55109957,0,15.7033359,0,0,0,112.9612423,168.1670842,167.1942882,120.4992045,33.2156333,36.0924592,26.24106869,18.95722922,1.738095107,10.56123436,0,0,0,0.048071675,0,0,0,0,0,0,0,104.004189,119.795002,58.4034832,34.84847282,38.88826056,35.8591113,41.10256628,26.32176231,4.410266835,16.28997595,9.346916537,7.346707924,18.96263614,0,0,0,0,0,0,0,0,26.57176231,157.9386084,0,0,14.71283619,0,113.1587419,16.28997595,4.598542384,0,0,0,0,1.780644182,0,0,0,0,0
X4,58.209511,35.5587655,18.40406092,0,9.736022426,5.968510466,1.232363515,2.472805396,0,0,189.5492372,180.0087371,136.5809752,126.9877648,77.50864872,61.34243782,21.93090382,18.44137575,0,13.17567198,131.7378028,65.74294071,63.44644542,64.89519104,59.7622917,59.19917717,52.56838552,49.44063705,26.26041666,23.285541,23.70278924,17.86413259,0,3.171995542,1.232363515,0,0,0,0,11.34312324,184.3775757,127.9704167,118.9622211,139.8390413,85.94162056,50.29111082,45.23176728,26.51807567,19.80587484,29.07629527,27.19293227,5.640311135,5.642311135,3.746090928,0,0,0,0,18.61853142,0,140.6320729,139.2688238,129.6150538,129.0896699,77.69664872,64.18013298,61.34243782,53.43917222,41.7621977,30.52627637,39.65273933,34.7964876,26.09541666,26.09541666,19.96814666,0,13.51901051,0,0,0,131.4756257,122.43625,61.50050911,61.50050911,71.99192938,71.99192938,77.50864872,77.50864872,35.15851903,35.15851903,29.48351958,29.48351958,27.75097745,27.75097745,0,2.406877341,17.49617685,17.49417685,0,0,0,0,5.370031914,5.371031914,0,0,8.48152354,8.48152354,2.972410385,2.717805396,0,0,0,176.4999154,176.4999154,180.4371858,129.6982573,67.92918366,67.92918366,67.92918366,41.89325307,34.89891404,32.95201491,32.95201491,25.86841666,25.86841666,3.99276568,20.66449077,20.91776999,20.91676999,5.087299179,5.086299179,14.02264998,0,0,0,0,8.274684651,1.738196946,1.738196946,0,0,127.1849213,145.5021052,39.07092981,39.06992981,35.64205298,38.80843971,21.71936471,131.5628028,39.06892981,12.46718417,2.042668393,5.079634346,0.352584613,20.91876999,0,0,0,0,0,0,0,2.472805396,6.355039198,178.972498,123.8949407,139.8390413,61.58414985,46.20781847,32.02257405,12.53845206,40.39803441,24.54419037,15.49596127,22.5826033,0,8.460838335,0,2.590916036,5.554672804,10.58017175,0,0,3.581841577,178.4051607,136.8929001,127.3104209,117.9210536,62.58400081,58.80371495,42.50345336,32.95201491,31.15768966,48.14925658,17.51393489,10.06419169,6.550573385,4.847083284,1.872460226,0,0,0,2.471805396,0,190.3680418,135.3208392,64.88565402,55.01888181,42.80495297,39.65273933,40.70244655,29.48351958,29.48351958,25.98631278,25.86841666,22.14081763,22.5826033,18.10937575,19.6828158,0,0,0,17.21763375,0,140.2414956,141.2878971,68.89884115,63.26253614,57.08623255,57.2559061,38.58716483,24.74694105,27.8185689,34.23798089,32.23431522,129.8072999,24.03131457,22.6806033,22.6806033,11.92934305,13.89389097,0,0,0,6.431039198,40.70144655,17.64863375,29.25409279,0,25.67185822,45.23176728,0,53.57817222,31.66282298,122.43625,22.94405193,27.81029081,38.95516049,7.07565936,34.10739682,7.412244207,0,17.25324322,131.3653032,186.5711451,185.5983491,138.9032654,51.61969421,54.49652012,44.64512961,37.36129014,20.14215602,28.96529527,8.373430583,9.281695679,8.11961051,18.45213259,0,0,0,0,0,0,6.505921006,122.40825,138.1990629,76.80754412,53.25253374,57.29232147,54.26317222,59.5066272,44.72582322,22.81432775,34.69403687,27.75097745,25.75076884,37.36669706,0,0,6.240002702,0,1.43286313,0,7.415244207,0,44.97582322,176.3426693,0,12.81248898,33.11689711,0,131.5628028,34.69403687,23.0026033,2.472805396,0,0,0,20.1847051,0,7.410244207,0,0,5.671889218
X5,48.47348858,25.82274308,8.668038491,0,0,0,0,0,0,0,179.8132148,170.2727147,126.8449527,117.2517424,67.7726263,51.6064154,12.19488139,8.705353326,0,3.43964955,122.0017804,56.00691829,53.710423,55.15916861,50.02626928,49.46315474,42.8323631,39.70461462,16.52439423,13.54951857,13.96676681,8.128110166,0,0,0,0,0,0,0,1.607100813,174.6415533,118.2343943,109.2261987,130.1030188,76.20559813,40.55508839,35.49574485,16.78205324,10.06985242,19.34027285,17.45690985,0,0,0,0,0,0,0,8.882508995,0,130.8960505,129.5328014,119.8790313,119.3536475,67.9606263,54.44411056,51.6064154,43.70314979,32.02617527,20.79025395,29.9167169,25.06046517,16.35939423,16.35939423,10.23212423,0,3.78298808,0,0,0,121.7396032,112.7002275,51.76448669,51.76448669,62.25590695,62.25590695,67.7726263,67.7726263,25.4224966,25.4224966,19.74749715,19.74749715,18.01495503,18.01495503,0,0,7.760154426,7.758154426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.763893,166.763893,170.7011633,119.9622349,58.19316123,58.19316123,58.19316123,32.15723064,25.16289161,23.21599248,23.21599248,16.13239423,16.13239423,0,10.92846834,11.18174756,11.18074756,0,0,4.286627549,0,0,0,0,0,0,0,0,0,117.4488989,135.7660827,29.33490738,29.33390738,25.90603055,29.07241728,11.98334229,121.8267804,29.33290738,2.731161749,0,0,0,11.18274756,0,0,0,0,0,0,0,0,0,169.2364756,114.1589183,130.1030188,51.84812742,36.47179604,22.28655162,2.802429639,30.66201198,14.80816794,5.759938848,12.84658088,0,0,0,0,0,0.844149326,0,0,0,168.6691383,127.1568777,117.5743985,108.1850312,52.84797839,49.06769252,32.76743093,23.21599248,21.42166724,38.41323416,7.777912467,0.328169268,0,0,0,0,0,0,0,0,180.6320194,125.5848168,55.14963159,45.28285939,33.06893055,29.9167169,30.96642412,19.74749715,19.74749715,16.25029035,16.13239423,12.40479521,12.84658088,8.373353326,9.946793379,0,0,0,7.481611322,0,130.5054732,131.5518747,59.16281872,53.52651371,47.35021013,47.51988367,28.85114241,15.01091862,18.08254648,24.50195847,22.49829279,120.0712774,14.29529215,12.94458088,12.94458088,2.193320623,4.157868548,0,0,0,0,30.96542412,7.912611322,19.51807037,0,15.93583579,35.49574485,0,43.84214979,21.92680055,112.7002275,13.2080295,18.07426838,29.21913806,0,24.37137439,0,0,7.517220797,121.6292808,176.8351227,175.8623267,129.167243,41.88367179,44.76049769,34.90910718,27.62526772,10.4061336,19.22927285,0,0,0,8.716110166,0,0,0,0,0,0,0,112.6722275,128.4630404,67.07152169,43.51651131,47.55629905,44.52714979,49.77060477,34.9898008,13.07830533,24.95801444,18.01495503,16.01474642,27.63067464,0,0,0,0,0,0,0,0,35.2398008,166.6066469,0,3.076466552,23.38087469,0,121.8267804,24.95801444,13.26658088,0,0,0,0,10.44868267,0,0,0,0,0
X6,52.24100054,29.59025504,12.43555045,0,3.76751196,0,0,0,0,0,183.5807268,174.0402267,130.6124647,121.0192543,71.54013826,55.37392736,15.96239335,12.47286529,0,7.20716151,125.7692923,59.77443025,57.47793496,58.92668057,53.79378124,53.2306667,46.59987506,43.47212658,20.29190619,17.31703053,17.73427877,11.89562213,0,0,0,0,0,0,0,5.374612773,178.4090652,122.0019062,112.9937107,133.8705308,79.97311009,44.32260035,39.26325681,20.5495652,13.83736438,23.10778481,21.22442181,0,0,0,0,0,0,0,12.65002095,0,134.6635624,133.3003134,123.6465433,123.1211595,71.72813826,58.21162252,55.37392736,47.47066175,35.79368723,24.55776591,33.68422886,28.82797713,20.12690619,20.12690619,13.99963619,0,7.55050004,0,0,0,125.5071152,116.4677395,55.53199865,55.53199865,66.02341891,66.02341891,71.54013826,71.54013826,29.19000856,29.19000856,23.51500911,23.51500911,21.78246699,21.78246699,0,0,11.52766639,11.52566639,0,0,0,0,0,0,0,0,2.513013074,2.513013074,0,0,0,0,0,170.5314049,170.5314049,174.4686753,123.7297469,61.96067319,61.96067319,61.96067319,35.9247426,28.93040357,26.98350444,26.98350444,19.89990619,19.89990619,0,14.6959803,14.94925952,14.94825952,0,0,8.054139509,0,0,0,0,2.306174185,0,0,0,0,121.2164108,139.5335947,33.10241934,33.10141934,29.67354251,32.83992924,15.75085425,125.5942923,33.10041934,6.498673709,0,0,0,14.95025952,0,0,0,0,0,0,0,0,0.386528732,173.0039876,117.9264302,133.8705308,55.61563938,40.239308,26.05406358,6.569941599,34.42952394,18.5756799,9.527450808,16.61409284,0,2.492327869,0,0,0,4.611661286,0,0,0,172.4366503,130.9243897,121.3419104,111.9525431,56.61549035,52.83520448,36.53494289,26.98350444,25.1891792,42.18074612,11.54542443,4.095681228,0.58206292,0,0,0,0,0,0,0,184.3995313,129.3523287,58.91714355,49.05037135,36.83644251,33.68422886,34.73393608,23.51500911,23.51500911,20.01780231,19.89990619,16.17230717,16.61409284,12.14086529,13.71430534,0,0,0,11.24912328,0,134.2729851,135.3193866,62.93033068,57.29402567,51.11772209,51.28739563,32.61865437,18.77843058,21.85005844,28.26947043,26.26580475,123.8387894,18.06280411,16.71209284,16.71209284,5.960832583,7.925380508,0,0,0,0.462528732,34.73293608,11.68012328,23.28558233,0,19.70334775,39.26325681,0,47.60966175,25.69431251,116.4677395,16.97554146,21.84178034,32.98665002,1.107148894,28.13888635,1.443733741,0,11.28473276,125.3967927,180.6026346,179.6298387,132.9347549,45.65118375,48.52800965,38.67661914,31.39277968,14.17364556,22.99678481,2.404920117,3.313185214,2.151100044,12.48362213,0,0,0,0,0,0,0.537410541,116.4397395,132.2305524,70.83903365,47.28402327,51.32381101,48.29466175,53.53811673,38.75731276,16.84581729,28.7255264,21.78246699,19.78225838,31.3981866,0,0,0.271492236,0,0,0,1.446733741,0,39.00731276,170.3741588,0,6.843978512,27.14838665,0,125.5942923,28.7255264,17.03409284,0,0,0,0,14.21619463,0,1.441733741,0,0,0
X7,56.97714749,34.32640199,17.1716974,0,8.503658911,4.736146951,0,1.240441881,0,0,188.3168737,178.7763736,135.3486117,125.7554013,76.27628521,60.11007431,20.69854031,17.20901224,0,11.94330846,130.5054393,64.5105772,62.21408191,63.66282752,58.52992819,57.96681365,51.33602201,48.20827354,25.02805314,22.05317748,22.47042572,16.63176908,0,1.939632027,0,0,0,0,0,10.11075972,183.1452122,126.7380532,117.7298576,138.6066778,84.70925704,49.0587473,43.99940376,25.28571215,18.57351133,27.84393176,25.96056876,4.40794762,4.40994762,2.513727414,0,0,0,0,17.38616791,0,139.3997094,138.0364603,128.3826902,127.8573064,76.46428521,62.94776947,60.11007431,52.2068087,40.52983418,29.29391286,38.42037581,33.56412408,24.86305314,24.86305314,18.73578314,0,12.28664699,0,0,0,130.2432621,121.2038864,60.2681456,60.2681456,70.75956587,70.75956587,76.27628521,76.27628521,33.92615551,33.92615551,28.25115606,28.25115606,26.51861394,26.51861394,0,1.174513826,16.26381334,16.26181334,0,0,0,0,4.137668399,4.138668399,0,0,7.249160025,7.249160025,1.74004687,1.485441881,0,0,0,175.2675519,175.2675519,179.2048223,128.4658938,66.69682015,66.69682015,66.69682015,40.66088956,33.66655052,31.71965139,31.71965139,24.63605314,24.63605314,2.760402165,19.43212725,19.68540648,19.68440648,3.854935664,3.853935664,12.79028646,0,0,0,0,7.042321136,0.505833431,0.505833431,0,0,125.9525578,144.2697416,37.83856629,37.83756629,34.40968946,37.57607619,20.4870012,130.3304393,37.83656629,11.23482066,0.810304878,3.847270831,0,19.68640648,0,0,0,0,0,0,0,1.240441881,5.122675683,177.7401345,122.6625772,138.6066778,60.35178633,44.97545495,30.79021053,11.30608855,39.16567089,23.31182685,14.26359776,21.35023979,0,7.22847482,0,1.358552521,4.322309289,9.347808237,0,0,2.349478062,177.1727972,135.6605366,126.0780574,116.6886901,61.3516373,57.57135143,41.27108984,31.71965139,29.92532615,46.91689307,16.28157138,8.831828179,5.31820987,3.614719769,0.640096711,0,0,0,1.239441881,0,189.1356783,134.0884757,63.6532905,53.7865183,41.57258946,38.42037581,39.47008304,28.25115606,28.25115606,24.75394926,24.63605314,20.90845412,21.35023979,16.87701224,18.45045229,0,0,0,15.98527023,0,139.0091321,140.0555336,67.66647763,62.03017263,55.85386904,56.02354258,37.35480132,23.51457753,26.58620539,33.00561738,31.0019517,128.5749364,22.79895106,21.44823979,21.44823979,10.69697953,12.66152746,0,0,0,5.198675683,39.46908304,16.41627023,28.02172928,0,24.4394947,43.99940376,0,52.3458087,30.43045946,121.2038864,21.71168841,26.57792729,37.72279697,5.843295845,32.8750333,6.179880692,0,16.02087971,130.1329397,185.3387816,184.3659856,137.6709019,50.3873307,53.2641566,43.41276609,36.12892663,18.90979251,27.73293176,7.141067068,8.049332165,6.887246995,17.21976908,0,0,0,0,0,0,5.273557491,121.1758864,136.9666994,75.5751806,52.02017022,56.05995796,53.0308087,58.27426368,43.49345971,21.58196424,33.46167335,26.51861394,24.51840533,36.13433355,0,0,5.007639187,0,0.200499615,0,6.182880692,0,43.74345971,175.1103058,0,11.58012546,31.8845336,0,130.3304393,33.46167335,21.77023979,1.240441881,0,0,0,18.95234158,0,6.177880692,0,0,4.439525703
X8,55.73670561,33.08596011,15.93125552,0,7.26321703,3.49570507,0,0,0,0,187.0764318,177.5359317,134.1081698,124.5149594,75.03584333,58.86963243,19.45809842,15.96857036,0,10.70286658,129.2649974,63.27013532,60.97364003,62.42238564,57.28948631,56.72637177,50.09558013,46.96783165,23.78761126,20.8127356,21.22998384,15.3913272,0,0.699190146,0,0,0,0,0,8.870317843,181.9047703,125.4976113,116.4894158,137.3662359,83.46881516,47.81830542,42.75896188,24.04527027,17.33306945,26.60348988,24.72012688,3.167505739,3.169505739,1.273285533,0,0,0,0,16.14572602,0,138.1592675,136.7960185,127.1422484,126.6168645,75.22384333,61.70732759,58.86963243,50.96636682,39.2893923,28.05347098,37.17993393,32.3236822,23.62261126,23.62261126,17.49534126,0,11.04620511,0,0,0,129.0028203,119.9634446,59.02770372,59.02770372,69.51912398,69.51912398,75.03584333,75.03584333,32.68571363,32.68571363,27.01071418,27.01071418,25.27817206,25.27817206,0,0,15.02337146,15.02137146,0,0,0,0,2.897226518,2.898226518,0,0,6.008718144,6.008718144,0.499604989,0.245,0,0,0,174.02711,174.02711,177.9643804,127.225452,65.45637826,65.45637826,65.45637826,39.42044767,32.42610864,30.47920951,30.47920951,23.39561126,23.39561126,1.519960284,18.19168537,18.44496459,18.44396459,2.614493783,2.613493783,11.54984458,0,0,0,0,5.801879256,0,0,0,0,124.7121159,143.0292998,36.59812441,36.59712441,33.16924758,36.33563431,19.24655932,129.0899974,36.59612441,9.994378779,0,2.60682895,0,18.44596459,0,0,0,0,0,0,0,0,3.882233802,176.4996926,121.4221353,137.3662359,59.11134445,43.73501307,29.54976865,10.06564667,37.92522901,22.07138497,13.02315588,20.10979791,0,5.988032939,0,0.11811064,3.081867408,8.107366356,0,0,1.109036181,175.9323553,134.4200947,124.8376155,115.4482482,60.11119542,56.33090955,40.03064796,30.47920951,28.68488427,45.67645119,15.0411295,7.591386299,4.07776799,2.374277888,0,0,0,0,0,0,187.8952364,132.8480338,62.41284862,52.54607642,40.33214758,37.17993393,38.22964116,27.01071418,27.01071418,23.51350738,23.39561126,19.66801224,20.10979791,15.63657036,17.21001041,0,0,0,14.74482835,0,137.7686902,138.8150917,66.42603575,60.78973074,54.61342716,54.7831007,36.11435944,22.27413565,25.34576351,31.7651755,29.76150982,127.3344945,21.55850918,20.20779791,20.20779791,9.456537653,11.42108558,0,0,0,3.958233802,38.22864116,15.17582835,26.7812874,0,23.19905282,42.75896188,0,51.10536682,29.19001758,119.9634446,20.47124653,25.33748541,36.48235509,4.602853965,31.63459142,4.939438811,0,14.78043783,128.8924978,184.0983397,183.1255437,136.43046,49.14688882,52.02371472,42.17232421,34.88848475,17.66935063,26.49248988,5.900625187,6.808890284,5.646805114,15.9793272,0,0,0,0,0,0,4.033115611,119.9354446,135.7262575,74.33473872,50.77972834,54.81951608,51.79036682,57.0338218,42.25301783,20.34152236,32.22123147,25.27817206,23.27796345,34.89389167,0,0,3.767197306,0,0,0,4.942438811,0,42.50301783,173.8698639,0,10.33968358,30.64409172,0,129.0899974,32.22123147,20.52979791,0,0,0,0,17.7118997,0,4.937438811,0,0,3.199083822
X9,73.00455052,50.35380502,33.19910044,14.79503952,24.53106194,20.76354998,16.02740303,17.26784491,0,0,204.3442768,194.8037767,151.3760147,141.7828043,92.30368824,76.13747734,36.72594334,33.23641527,12.74125671,27.97071149,146.5328423,80.53798023,78.24148494,79.69023056,74.55733122,73.99421669,67.36342504,64.23567657,41.05545618,38.08058052,38.49782875,32.65917211,13.0889003,17.96703506,16.02740303,3.814324507,0,3.635109271,0,26.13816276,199.1726152,142.7654562,133.7572607,154.6340808,100.7366601,65.08615034,60.02680679,41.31311519,34.60091436,43.87133479,41.98797179,20.43535065,20.43735065,18.54113045,0,0,0,0,33.41357094,8.604412381,155.4271124,154.0638634,144.4100933,143.8847095,92.49168824,78.9751725,76.13747734,68.23421174,56.55723721,45.32131589,54.44777885,49.59152711,40.89045618,40.89045618,34.76318618,2.858148193,28.31405002,7.138991114,5.374987552,0,146.2706652,137.2312895,76.29554863,76.29554863,86.7869689,86.7869689,92.30368824,92.30368824,49.95355855,49.95355855,44.27855909,44.27855909,42.54601697,42.54601697,10.20190613,17.20191686,32.29121637,32.28921637,7.279617632,0,9.633565989,9.633565989,20.16507143,20.16607143,0,0,23.27656306,23.27656306,17.7674499,17.51284491,14.77923723,14.77923723,12.6054419,191.2949549,191.2949549,195.2322253,144.4932969,82.72422318,82.72422318,82.72422318,56.68829259,49.69395356,47.74705442,47.74705442,40.66345618,40.66345618,18.7878052,35.45953029,35.71280951,35.71180951,19.8823387,19.8813387,28.81768949,0,0,0,14.5918766,23.06972417,16.53323646,16.53323646,12.5904419,12.5914419,141.9799608,160.2971447,53.86596932,53.86496932,50.43709249,53.60347923,36.51440423,146.3578423,53.86396932,27.26222369,16.83770791,19.87467386,15.14762413,35.71380951,4.035752412,0,0,0,0,0,14.5918766,17.26784491,21.15007872,193.7675375,138.6899802,154.6340808,76.37918937,61.00285799,46.81761357,27.33349158,55.19307393,39.33922989,30.29100079,37.37764282,11.2168431,23.25587785,0,17.38595555,20.34971232,25.37521127,1.013072177,12.00583052,18.3768811,193.2002003,151.6879396,142.1054604,132.7160931,77.37904033,73.59875447,57.29849288,47.74705442,45.95272918,62.9442961,32.30897441,24.85923121,21.3456129,19.6421228,16.66749974,0,0,0,17.26684491,10.48994479,205.1630813,150.1158787,79.68069353,69.81392133,57.59999249,54.44777885,55.49748607,44.27855909,44.27855909,40.78135229,40.66345618,36.93585715,37.37764282,32.90441527,34.47785532,7.626176074,6.5178719,6.04131542,32.01267327,14.70122207,155.0365351,156.0829366,83.69388067,78.05757566,71.88127207,72.05094561,53.38220435,39.54198057,42.61360842,49.03302041,47.02935473,144.6023394,38.82635409,37.47564282,37.47564282,26.72438257,28.68893049,2.283148193,11.08899286,11.74672558,21.22607872,55.49648607,32.44367327,44.04913231,5.729036199,40.46689774,60.02680679,11.08999286,68.37321174,46.4578625,137.2312895,37.73909145,42.60533033,53.75020001,21.87069888,48.90243633,22.20728373,12.53900381,32.04828274,146.1603427,201.3661846,200.3933886,153.6983049,66.41473373,69.29155964,59.44016913,52.15632966,34.93719554,43.76033479,23.1684701,24.0767352,22.91465003,33.24717211,10.7678431,0,0,0,0.387190977,0,21.30096052,137.2032895,152.9941024,91.60258364,68.04757326,72.08736099,69.05821174,74.30166672,59.52086274,37.60936727,49.48907639,42.54601697,40.54580836,52.16173658,11.7135042,9.633565989,21.03504222,0,16.22790265,6.984975286,22.21028373,0,59.77086274,191.1377088,0,27.6075285,47.91193663,10.48994479,146.3578423,49.48907639,37.79764282,17.26784491,14.17908173,1.014072177,0,34.97974462,0,22.20528373,14.1738766,14.65116511,20.46692874
