"","13","61","62","201","243","14","21","42","43","44","63","64","81","82","103","121","122","127","142","143","162","163","164","182","202","212","231","240","261","262","288"
"13",0,4.31477303263322,2.95152399977752,3.66052040347161,2.58596555855071,16.2804676917628,21.0305057131737,17.2631196170524,17.6187540250721,6.96328651577423,6.96592141623631,7.76130524105651,5.10534951923265,14.1447252088488,18.9909602497794,9.39605388870385,12.6263504054729,20.8555057131737,13.1876435972667,6.96328651577423,26.1856030341008,9.27055427391238,18.6599215847035,24.6135420983908,8.41214232525361,6.77367529826114,14.1447252088488,20.6580060983821,14.1727252088488,5.32330811688605,20.8555057131737
"61",4.31477303263322,0,1.3632490328557,7.97529343610483,1.72880747408251,20.3315654007152,25.0816034221261,21.3142173260048,21.6698517340245,11.0143842247266,11.0170191251887,11.8124029500089,9.15644722818505,18.1958229178012,23.0420579587318,13.4471515976563,16.6774481144253,24.9066034221261,17.2387413062191,11.0143842247266,30.2367007430532,13.3216519828648,22.7110192936559,28.6646398073432,12.463240034206,10.8247730072135,18.1958229178012,24.7091038073345,18.2238229178012,9.37440582583845,24.9066034221261
"62",2.95152399977752,1.3632490328557,0,6.61204440324912,0.365558441226803,18.9683163678595,23.7183543892704,19.950968293149,20.3066027011688,9.65113519187093,9.65377009233301,10.4491539171532,7.79319819532934,16.8325738849455,21.6788089258761,12.0839025648006,15.3141990815696,23.5433543892703,15.8754922733634,9.65113519187093,28.8734517101975,11.9584029500091,21.3477702608002,27.3013907744875,11.0999910013503,9.46152397435784,16.8325738849455,23.3458547744788,16.8605738849455,8.01115679298274,23.5433543892703
"201",3.66052040347161,7.97529343610483,6.61204440324912,0,6.24648596202232,19.9409880952344,24.6910261166453,20.923640020524,21.2792744285437,10.6238069192458,10.6264418197079,11.4218256445281,8.76586992270425,17.8052456123204,22.651480653251,13.0565742921755,16.2868708089445,24.5160261166453,16.8481640007383,10.6238069192458,29.8461234375724,12.931074677384,22.3204419881751,28.2740625018624,12.0726627287252,10.4341957017327,17.8052456123204,24.3185265018537,17.8332456123204,8.98382852035765,24.5160261166453
"243",2.58596555855071,1.72880747408251,0.365558441226803,6.24648596202232,0,18.6027579266327,23.3527959480436,19.5854098519222,19.941044259942,9.28557675064412,9.28821165110621,10.0835954759264,7.42763975410254,16.4670154437187,21.3132504846493,11.7183441235737,14.9486406403428,23.1777959480435,15.5099338321365,9.28557675064412,28.5078932689707,11.5928445087823,20.9822118195734,26.9358323332607,10.7344325601235,9.09596553313104,16.4670154437187,22.980296333252,16.4950154437187,7.64559835175594,23.1777959480435
"14",16.2804676917628,20.3315654007152,18.9683163678595,19.9409880952344,18.6027579266327,0,4.75003802141085,0.982651925289503,8.02554364070558,19.5385337857631,9.31454627552654,8.78916245070634,11.1751181725302,4.55151482448229,2.71049255801653,6.88441380305899,25.2015976754618,4.57503802141081,3.09282409449619,19.5385337857631,9.90513534233798,7.00991341785046,9.06671120033702,8.33307440662799,20.9873895952425,9.50679239350171,4.55151482448229,4.37753840661925,4.57951482448234,17.8985553868749,4.57503802141081
"21",21.0305057131737,25.0816034221261,23.7183543892704,24.6910261166453,23.3527959480436,4.75003802141085,0,4.02380464418857,12.7755816621164,24.2885718071739,14.0645842969374,13.5392004721172,15.925156193941,9.30155284589313,2.03954546339432,11.6344518244698,29.9516356968726,0.175000000000037,7.84286211590704,24.2885718071739,5.15509732092714,11.7599514392613,13.8167492217479,3.58303638521714,25.7374276166533,14.2568304149126,9.30155284589313,0.372499614791594,9.32955284589319,22.6485934082857,0.175000000000037
"42",17.2631196170523,21.3142173260047,19.950968293149,20.923640020524,19.5854098519222,0.982651925289503,4.02380464418857,0,9.00819556599509,20.5211857110526,10.297198200816,9.77181437599584,12.1577700978197,5.53416674977179,1.98425918079425,7.86706572834849,26.1842496007513,3.84880464418853,4.0754760197857,20.5211857110526,9.17890196511571,7.99256534313997,10.0493631256265,7.60684102940571,21.970041520532,10.4894443187912,5.53416674977179,3.65130502939698,5.56216674977184,18.8812073121644,3.84880464418853
"43",17.6187540250721,21.6698517340245,20.3066027011688,21.2792744285437,19.941044259942,8.02554364070558,12.7755816621164,9.00819556599509,0,20.8768201190723,10.6528326088358,10.1274487840156,12.5134045058394,3.4740288162233,10.7360361987221,8.22270013636822,26.539884008771,12.6005816621164,4.93271954620939,20.8768201190723,17.9306789830436,8.3481997511597,1.04116755963144,16.3586180473336,22.3256759285517,10.8450787268109,3.4740288162233,12.4030820473248,3.44602881622324,19.2368417201841,12.6005816621164
"44",6.96328651577423,11.0143842247266,9.65113519187092,10.6238069192458,9.28557675064412,19.5385337857631,24.2885718071739,20.5211857110526,20.8768201190723,0,10.2239875102365,11.0193713350567,8.36341561323288,17.402791302849,22.2490263437796,12.6541199827041,5.66306388969871,24.1135718071739,16.4457096912669,0,29.4436691281011,12.5286203679126,21.9179876787037,27.8716081923911,1.44885580947938,10.0317413922614,17.402791302849,23.9160721923823,17.4307913028491,1.63997839888818,24.1135718071739
