,7,8,35,59,77,97,98,117,118,138,139,140,147,157,159,179,216,219,221,228,278,291,298,36,78,79,37,137,158,176,259,277,293,10,57,80,116,136,281,58,96,178,284,296
X278,0,1.039942266,0,17.18566829,12.08614738,7.04866041,1.539547255,0,6.841821522,0,1.039942266,4.922176068,11.10558894,9.147308622,0,1.038942266,10.49647992,0,4.998176068,0,0,1.039942266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X291,0,0,0,16.14572602,11.04620511,6.008718144,0.499604989,0,5.801879256,0,0,3.882233802,10.06564667,8.107366356,0,0,9.456537653,0,3.958233802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X298,1.853526431,3.093968312,1.853526431,19.23969434,14.14017342,9.102686456,3.593573301,0.418,8.895847567,0.418,3.093968312,6.976202114,13.15961498,11.20133467,0,3.092968312,12.55050597,0,7.052202114,0,2.054026046,3.093968312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X36,12.21307853,13.45352041,12.21307853,29.59924643,24.49972552,19.46223855,13.9531254,10.7775521,19.25539966,10.7775521,13.45352041,17.33575421,23.51916708,21.56088676,8.191506018,13.45252041,22.91005806,7.274668356,17.41175421,7.275668356,12.41357814,13.45352041,10.3595521,0,3.324666607,1.560663045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X78,8.88841192,10.1288538,8.88841192,26.27457983,21.17505891,16.13757194,10.62845879,7.452885489,15.93073306,7.452885489,10.1288538,14.0110876,20.19450047,18.23622016,4.866839411,10.1278538,19.58539145,3.950001749,14.0870876,3.951001749,9.088911534,10.1288538,7.034885489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X79,10.65241548,11.89285736,10.65241548,28.03858339,22.93906247,17.90157551,12.39246235,9.21688905,17.69473662,9.21688905,11.89285736,15.77509116,21.95850403,20.00022372,6.630842972,11.89185736,21.34939502,5.714005311,15.85109116,5.715005311,10.8529151,11.89285736,8.79888905,0,1.764003562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X37,19.29809317,20.53853505,19.29809317,36.68426108,31.58474017,26.5472532,21.03814004,17.86256674,26.34041431,17.86256674,20.53853505,24.42076886,30.60418172,28.64590141,15.27652067,20.53753505,29.99507271,14.359683,24.49676886,14.360683,19.49859279,20.53853505,17.44456674,7.085014647,10.40968125,8.645677693,0,0.219500385,4.283762318,0.288,0.735617268,0,4.284762318,0,0,0,0,0,0,0,0,0,0,0
X137,19.07859279,20.31903467,19.07859279,36.46476069,31.36523978,26.32775281,20.81863966,17.64306636,26.12091393,17.64306636,20.31903467,24.20126847,30.38468134,28.42640103,15.05702028,20.31803467,29.77557232,14.14018262,24.27726847,14.14118262,19.2790924,20.31903467,17.22506636,6.865514262,10.19018087,8.426177307,0,0,4.064261932,0.068499615,0.516116882,0,4.065261932,0,0,0,0,0,0,0,0,0,0,0
X158,15.01433086,16.25477274,15.01433086,32.40049876,27.30097785,22.26349088,16.75437773,13.57880443,22.05665199,13.57880443,16.25477274,20.13700654,26.32041941,24.36213909,10.99275835,16.25377274,25.71131039,10.07592069,20.21300654,10.07692069,15.21483047,16.25477274,13.16080443,2.80125233,6.125918937,4.361915375,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
X176,19.01009317,20.25053505,19.01009317,36.39626108,31.29674017,26.2592532,20.75014004,17.57456674,26.05241431,17.57456674,20.25053505,24.13276886,30.31618172,28.35790141,14.98852067,20.24953505,29.70707271,14.071683,24.20876886,14.072683,19.21059279,20.25053505,17.15656674,6.797014647,10.12168125,8.357677693,0,0,3.995762318,0,0.447617268,0,3.996762318,0,0,0,0,0,0,0,0,0,0,0
