,1,2,17,18,25,26,27,28,30,47,48,69,70,71,72,87,88,106,123,124,125,127,148,149,169,170,183,186,187,188,189,190,194,205,206,211,222,227,230,233,234,236,245,246,247,267,268,269,270,271,273,282,289,4,5,6,9,31,32,33,34,38,39,52,53,55,76,92,93,94,95,113,114,115,129,130,131,133,134,135,155,156,171,172,173,174,175,195,196,197,198,199,213,217,218,223,225,237,238,250,251,252,253,256,257,258,274,275,276,280,285,294,297,299,154,56,177,255
X47,0,9.673001773,23.30086346,26.79039152,0,0,0,0,21.94622628,0,18.71369161,3.46956958,14.7054909,5.579027947,10.43527968,15.7482477,17.48078982,3.338514205,6.160837471,9.589714301,6.423327567,6.162837471,4.833732866,20.68757691,14.07407761,0,0,5.579027947,4.529320725,15.7482477,15.7482477,19.2454545,27.12239152,0,0,12.99745206,4.530320725,0,13.5689443,17.42147647,6.276606788,11.12437046,0,0.586637668,7.870477134,0,0.505944053,22.41743952,10.53773041,17.48078982,7.865070215,0.255944053,10.53773041,45.23176728,35.49574485,39.26325681,60.02680679,21.52897804,27.36763468,46.9379065,42.05977173,56.39169752,63.77107593,39.59145614,39.58945614,70.72198816,57.1686586,52.74718916,60.04805393,50.39324081,39.86173536,40.1444681,31.2091173,62.75967787,43.18909888,40.15213293,44.87918266,55.99105438,61.61524915,62.75967787,42.64085124,39.67709447,27.71783238,35.16757558,38.68119389,40.38468399,43.35930705,25.54895147,52.40063072,53.50893489,53.98549137,28.01413353,21.2004527,31.3378763,57.7436586,27.58313353,54.2977706,37.81952307,47.48780298,36.85833669,35.9500716,37.11215677,26.77963468,64.80035712,61.28010653,59.63961582,48.3133026,50.39324081,38.99176457,37.81652307,32.4192783,61.95010653,37.82152307,45.37564169,71.27982582,73.52213988,75.8096891,72.43347488
X48,0,0,4.58717185,8.076699918,0,0,0,0,3.232534673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.973885303,0,0,0,0,0,0,0,0.531762894,8.408699918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.703747918,0,0,0,0,0,26.51807567,16.78205324,20.5495652,41.31311519,2.815286434,8.653943078,28.22421489,23.34608013,37.67800592,45.05738433,20.87776454,20.87576454,52.00829655,38.454967,34.03349756,41.33436233,31.6795492,21.14804376,21.43077649,12.49542569,44.04598626,24.47540728,21.43844132,26.16549106,37.27736278,42.90155755,44.04598626,23.92715963,20.96340287,9.004140777,16.45388398,19.96750228,21.67099239,24.64561544,6.835259865,33.68693911,34.79524329,35.27179977,9.300441922,2.486761096,12.6241847,39.029967,8.869441922,35.58407899,19.10583146,28.77411138,18.14464509,17.23637999,18.39846516,8.065943078,46.08666551,42.56641492,40.92592421,29.59961099,31.6795492,20.27807297,19.10283146,13.70558669,43.23641492,19.10783146,26.66195008,52.56613421,54.80844828,57.09599749,53.71978327
X69,0,6.203432193,19.83129388,23.32082194,0,0,0,0,18.4766567,0,15.24412203,0,11.23592132,2.109458367,6.965710099,12.27867812,14.01122024,0,2.69126789,6.12014472,2.953757987,2.69326789,1.364163286,17.21800733,10.60450803,0,0,2.109458367,1.059751145,12.27867812,12.27867812,15.77588492,23.65282194,0,0,9.52788248,1.060751145,0,10.09937472,13.95190689,2.807037207,7.65480088,0,0,4.400907554,0,0,18.94786994,7.068160827,14.01122024,4.395500635,0,7.068160827,41.7621977,32.02617527,35.79368723,56.55723721,18.05940846,23.8980651,43.46833691,38.59020215,52.92212794,60.30150635,36.12188656,36.11988656,67.25241858,53.69908902,49.27761958,56.57848435,46.92367123,36.39216578,36.67489852,27.73954772,59.29010829,39.7195293,36.68256335,41.40961308,52.5214848,58.14567957,59.29010829,39.17128166,36.20752489,24.2482628,31.698006,35.21162431,36.91511441,39.88973747,22.07938189,48.93106114,50.03936531,50.51592179,24.54456395,17.73088312,27.86830672,54.27408902,24.11356395,50.82820101,34.34995349,44.0182334,33.38876711,32.48050202,33.64258719,23.3100651,61.33078754,57.81053695,56.17004624,44.84373302,46.92367123,35.52219499,34.34695349,28.94970872,58.48053695,34.35195349,41.90607211,67.81025624,70.0525703,72.34011952,68.9639053
X70,0,0,8.595372551,12.08490062,0,0,0,0,7.240735374,0,4.008200701,0,0,0,0,1.042756796,2.775298917,0,0,0,0,0,0,5.982086004,0,0,0,0,0,1.042756796,1.042756796,4.539963596,12.41690062,0,0,0,0,0,0,2.715985564,0,0,0,0,0,0,0,7.711948619,0,2.775298917,0,0,0,30.52627637,20.79025395,24.55776591,45.32131589,6.823487136,12.66214378,32.23241559,27.35428083,41.68620662,49.06558503,24.88596524,24.88396524,56.01649725,42.4631677,38.04169826,45.34256303,35.6877499,25.15624446,25.43897719,16.5036264,48.05418697,28.48360798,25.44664203,30.17369176,41.28556348,46.90975825,48.05418697,27.93536034,24.97160357,13.01234148,20.46208468,23.97570299,25.67919309,28.65381615,10.84346057,37.69513982,38.80344399,39.28000047,13.30864262,6.494961797,16.6323854,43.0381677,12.87764262,39.59227969,23.11403216,32.78231208,22.15284579,21.24458069,22.40666586,12.07414378,50.09486621,46.57461562,44.93412491,33.60781169,35.6877499,24.28627367,23.11103216,17.71378739,47.24461562,23.11603216,30.67015078,56.57433492,58.81664898,61.10419819,57.72798397
X71,0,4.093973826,17.72183551,21.21136358,0,0,0,0,16.36719833,0,13.13466366,0,9.126462957,0,4.856251732,10.16921975,11.90176187,0,0.581809523,4.010686353,0.84429962,0.583809523,0,15.10854896,8.495049667,0,0,0,0,10.16921975,10.16921975,13.66642655,21.54336358,0,0,7.418424113,0,0,7.989916349,11.84244852,0.697578841,5.545342513,0,0,2.291449187,0,0,16.83841158,4.958702461,11.90176187,2.286042268,0,4.958702461,39.65273933,29.9167169,33.68422886,54.44777885,15.94995009,21.78860674,41.35887855,36.48074379,50.81266958,58.19204799,34.01242819,34.01042819,65.14296021,51.58963065,47.16816121,54.46902599,44.81421286,34.28270741,34.56544015,25.63008935,57.18064992,37.61007094,34.57310498,39.30015472,50.41202643,56.03622121,57.18064992,37.06182329,34.09806652,22.13880444,29.58854763,33.10216594,34.80565604,37.7802791,19.96992352,46.82160277,47.92990695,48.40646343,22.43510558,15.62142475,25.75884835,52.16463065,22.00410558,48.71874265,32.24049512,41.90877504,31.27930875,30.37104365,31.53312882,21.20060674,59.22132917,55.70107858,54.06058787,42.73427465,44.81421286,33.41273663,32.23749512,26.84025035,56.37107858,32.24249512,39.79661374,65.70079787,67.94311193,70.23066115,66.85444693
X72,0,0,12.86558378,16.35511184,0,0,0,0,11.5109466,0,8.278411926,0,4.270211225,0,0,5.312968021,7.045510142,0,0,0,0,0,0,10.25229723,3.638797935,0,0,0,0,5.312968021,5.312968021,8.81017482,16.68711184,0,0,2.562172381,0,0,3.133664617,6.986196789,0,0.689090781,0,0,0,0,0,11.98215984,0.102450728,7.045510142,0,0,0.102450728,34.7964876,25.06046517,28.82797713,49.59152711,11.09369836,16.932355,36.50262682,31.62449205,45.95641784,53.33579625,29.15617646,29.15417646,60.28670848,46.73337892,42.31190948,49.61277425,39.95796113,29.42645568,29.70918842,20.77383762,52.32439819,32.7538192,29.71685325,34.44390298,45.5557747,51.17996947,52.32439819,32.20557156,29.24181479,17.2825527,24.7322959,28.24591421,29.94940431,32.92402737,15.11367179,41.96535104,43.07365522,43.5502117,17.57885385,10.76517302,20.90259662,47.30837892,17.14785385,43.86249092,27.38424339,37.0525233,26.42305701,25.51479192,26.67687709,16.344355,54.36507744,50.84482685,49.20433614,37.87802292,39.95796113,28.55648489,27.38124339,21.98399862,51.51482685,27.38624339,34.94036201,60.84454614,63.0868602,65.37440942,61.9981952
X87,0,0,7.552615756,11.04214382,0,0,0,0,6.197978579,0,2.965443906,0,0,0,0,0,1.732542121,0,0,0,0,0,0,4.939329208,0,0,0,0,0,0,0,3.4972068,11.37414382,0,0,0,0,0,0,1.673228769,0,0,0,0,0,0,0,6.669191824,0,1.732542121,0,0,0,29.48351958,19.74749715,23.51500911,44.27855909,5.78073034,11.61938698,31.1896588,26.31152403,40.64344982,48.02282823,23.84320844,23.84120844,54.97374046,41.4204109,36.99894146,44.29980623,34.64499311,24.11348766,24.3962204,15.4608696,47.01143017,27.44085118,24.40388523,29.13093496,40.24280668,45.86700145,47.01143017,26.89260354,23.92884677,11.96958468,19.41932788,22.93294619,24.63643629,27.61105935,9.800703771,36.65238302,37.76068719,38.23724367,12.26588583,5.452205001,15.5896286,41.9954109,11.83488583,38.5495229,22.07127537,31.73955528,21.11008899,20.2018239,21.36390907,11.03138698,49.05210942,45.53185883,43.89136812,32.5650549,34.64499311,23.24351687,22.06827537,16.6710306,46.20185883,22.07327537,29.62739399,55.53157812,57.77389218,60.0614414,56.68522718
X88,0,0,5.820073634,9.309601702,0,0,0,0,4.465436457,0,1.232901785,0,0,0,0,0,0,0,0,0,0,0,0,3.206787087,0,0,0,0,0,0,0,1.764664679,9.641601702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.936649702,0,0,0,0,0,27.75097745,18.01495503,21.78246699,42.54601697,4.048188219,9.886844863,29.45711667,24.57898191,38.9109077,46.29028611,22.11066632,22.10866632,53.24119834,39.68786878,35.26639934,42.56726411,32.91245098,22.38094554,22.66367828,13.72832748,45.27888805,25.70830906,22.67134311,27.39839284,38.51026456,44.13445933,45.27888805,25.16006142,22.19630465,10.23704256,17.68678576,21.20040407,22.90389417,25.87851723,8.06816165,34.9198409,36.02814507,36.50470155,10.53334371,3.71966288,13.85708648,40.26286878,10.10234371,36.81698077,20.33873325,30.00701316,19.37754687,18.46928178,19.63136694,9.298844863,47.31956729,43.79931671,42.158826,30.83251278,32.91245098,21.51097475,20.33573325,14.93848848,44.46931671,20.34073325,27.89485187,53.799036,56.04135006,58.32889928,54.95268505
X106,0,6.334487568,19.96234925,23.45187732,0,0,0,0,18.60771207,0,15.3751774,0.131055375,11.3669767,2.240513742,7.096765475,12.4097335,14.14227562,0,2.822323266,6.251200096,3.084813362,2.824323266,1.495218661,17.3490627,10.73556341,0,0,2.240513742,1.19080652,12.4097335,12.4097335,15.9069403,23.78387732,0,0,9.658937856,1.19180652,0,10.23043009,14.08296226,2.938092583,7.785856256,0,0,4.531962929,0,0,19.07892532,7.199216203,14.14227562,4.52655601,0,7.199216203,41.89325307,32.15723064,35.9247426,56.68829259,18.19046384,24.02912048,43.59939229,38.72125753,53.05318332,60.43256173,36.25294194,36.25094194,67.38347395,53.8301444,49.40867496,56.70953973,47.0547266,36.52322116,36.80595389,27.8706031,59.42116367,39.85058468,36.81361872,41.54066846,52.65254018,58.27673495,59.42116367,39.30233703,36.33858027,24.37931818,31.82906138,35.34267969,37.04616979,40.02079284,22.21043727,49.06211652,50.17042069,50.64697717,24.67561932,17.8619385,27.9993621,54.4051444,24.24461932,50.95925639,34.48100886,44.14928878,33.51982249,32.61155739,33.77364256,23.44112048,61.46184291,57.94159232,56.30110161,44.97478839,47.0547266,35.65325037,34.47800886,29.08076409,58.61159232,34.48300886,42.03712748,67.94131161,70.18362568,72.47117489,69.09496067
X123,0,3.512164302,17.14002599,20.62955405,0,0,0,0,15.78538881,0,12.55285414,0,8.544653434,0,4.274442209,9.58741023,11.31995235,0,0,3.42887683,0.262490097,0.002,0,14.52673944,7.913240144,0,0,0,0,9.58741023,9.58741023,13.08461703,20.96155405,0,0,6.83661459,0,0,7.408106826,11.260639,0.115769317,4.96353299,0,0,1.709639663,0,0,16.25660205,4.376892937,11.31995235,1.704232744,0,4.376892937,39.07092981,29.33490738,33.10241934,53.86596932,15.36814057,21.20679721,40.77706902,35.89893426,50.23086005,57.61023846,33.43061867,33.42861867,64.56115069,51.00782113,46.58635169,53.88721646,44.23240333,33.70089789,33.98363063,25.04827983,56.5988404,37.02826141,33.99129546,38.71834519,49.83021691,55.45441168,56.5988404,36.48001377,33.516257,21.55699491,29.00673811,32.52035642,34.22384652,37.19846958,19.388114,46.23979325,47.34809742,47.8246539,21.85329606,15.03961523,25.17703883,51.58282113,21.42229606,48.13693312,31.6586856,41.32696551,30.69749922,29.78923413,30.9513193,20.61879721,58.63951965,55.11926906,53.47877835,42.15246513,44.23240333,32.8309271,31.6556856,26.25844083,55.78926906,31.6606856,39.21480422,65.11898835,67.36130241,69.64885163,66.27263741
X124,0,0.083287472,13.71114916,17.20067722,0,0,0,0,12.35651198,0,9.123977305,0,5.115776604,0,0.845565379,6.158533399,7.891075521,0,0,0,0,0,0,11.09786261,4.484363314,0,0,0,0,6.158533399,6.158533399,9.655740199,17.53267722,0,0,3.40773776,0,0,3.979229996,7.831762168,0,1.53465616,0,0,0,0,0,12.82772522,0.948016107,7.891075521,0,0,0.948016107,35.64205298,25.90603055,29.67354251,50.43709249,11.93926374,17.77792038,37.34819219,32.47005743,46.80198322,54.18136163,30.00174184,29.99974184,61.13227386,47.5789443,43.15747486,50.45833963,40.8035265,30.27202106,30.5547538,21.619403,53.16996357,33.59938458,30.56241863,35.28946836,46.40134008,52.02553485,53.16996357,33.05113694,30.08738017,18.12811808,25.57786128,29.09147959,30.79496969,33.76959275,15.95923717,42.81091642,43.91922059,44.39577707,18.42441923,11.6107384,21.748162,48.1539443,17.99341923,44.70805629,28.22980877,37.89808868,27.26862239,26.3603573,27.52244247,17.18992038,55.21064282,51.69039223,50.04990152,38.7235883,40.8035265,29.40205027,28.22680877,22.829564,52.36039223,28.23180877,35.78592739,61.69011152,63.93242558,66.2199748,62.84376058
X125,0,3.249674206,16.87753589,20.36706396,0,0,0,0,15.52289871,0,12.29036404,0,8.282163337,0,4.011952112,9.324920133,11.05746225,0,0,3.166386734,0,0,0,14.26424934,7.650750047,0,0,0,0,9.324920133,9.324920133,12.82212693,20.69906396,0,0,6.574124493,0,0,7.145616729,10.9981489,0,4.701042893,0,0,1.447149567,0,0,15.99411196,4.114402841,11.05746225,1.441742648,0,4.114402841,38.80843971,29.07241728,32.83992924,53.60347923,15.10565047,20.94430712,40.51457893,35.63644417,49.96836996,57.34774837,33.16812857,33.16612857,64.29866059,50.74533103,46.32386159,53.62472637,43.96991324,33.43840779,33.72114053,24.78578973,56.3363503,36.76577132,33.72880536,38.4558551,49.56772681,55.19192159,56.3363503,36.21752367,33.2537669,21.29450482,28.74424801,32.25786632,33.96135643,36.93597948,19.1256239,45.97730315,47.08560733,47.56216381,21.59080596,14.77712513,24.91454873,51.32033103,21.15980596,47.87444303,31.3961955,41.06447542,30.43500913,29.52674403,30.6888292,20.35630712,58.37702955,54.85677896,53.21628825,41.88997503,43.96991324,32.56843701,31.3931955,25.99595073,55.52677896,31.3981955,38.95231412,64.85649825,67.09881232,69.38636153,66.01014731
X127,0,3.510164302,17.13802599,20.62755405,0,0,0,0,15.78338881,0,12.55085414,0,8.542653434,0,4.272442209,9.58541023,11.31795235,0,0,3.42687683,0.260490097,0,0,14.52473944,7.911240144,0,0,0,0,9.58541023,9.58541023,13.08261703,20.95955405,0,0,6.83461459,0,0,7.406106826,11.258639,0.113769317,4.96153299,0,0,1.707639663,0,0,16.25460205,4.374892937,11.31795235,1.702232744,0,4.374892937,39.06892981,29.33290738,33.10041934,53.86396932,15.36614057,21.20479721,40.77506902,35.89693426,50.22886005,57.60823846,33.42861867,33.42661867,64.55915069,51.00582113,46.58435169,53.88521646,44.23040333,33.69889789,33.98163063,25.04627983,56.5968404,37.02626141,33.98929546,38.71634519,49.82821691,55.45241168,56.5968404,36.47801377,33.514257,21.55499491,29.00473811,32.51835642,34.22184652,37.19646958,19.386114,46.23779325,47.34609742,47.8226539,21.85129606,15.03761523,25.17503883,51.58082113,21.42029606,48.13493312,31.6566856,41.32496551,30.69549922,29.78723413,30.9493193,20.61679721,58.63751965,55.11726906,53.47677835,42.15046513,44.23040333,32.8289271,31.6536856,26.25644083,55.78726906,31.6586856,39.21280422,65.11698835,67.35930241,69.64685163,66.27063741
