,1,2,17,18,25,26,27,28,30,47,48,69,70,71,72,87,88,106,123,124,125,127,148,149,169,170,183,186,187,188,189,190,194,205,206,211,222,227,230,233,234,236,245,246,247,267,268,269,270,271,273,282,289,4,5,6,9,31,32,33,34,38,39,52,53,55,76,92,93,94,95,113,114,115,129,130,131,133,134,135,155,156,171,172,173,174,175,195,196,197,198,199,213,217,218,223,225,237,238,250,251,252,253,256,257,258,274,275,276,280,285,294,297,299,154,56,177,255
X1,0,0,0,0,1.552780698,0.989666163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.676143012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.297116193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2,22.6507455,0,0,0,24.2035262,23.64041166,17.00962002,13.88187155,0,9.673001773,0,6.203432193,0,4.093973826,0,0,0,6.334487568,3.512164302,0.083287472,3.249674206,3.510164302,4.839268907,0,0,12.59049108,29.32688851,4.093973826,5.143681048,0,0,0,0,21.52746705,21.69714059,0,5.142681048,9.673001773,0,0,3.396394985,0,18.93775462,9.086364105,1.802524639,23.94786169,9.16705772,0,0,0,1.807931558,9.41705772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X17,36.27860718,13.62786168,0,0,37.83138788,37.26827335,30.6374817,27.50973323,1.354637177,23.30086346,4.58717185,19.83129388,8.595372551,17.72183551,12.86558378,7.552615756,5.820073634,19.96234925,17.14002599,13.71114916,16.87753589,17.13802599,18.46713059,2.613286547,9.226785841,26.21835276,42.9547502,17.72183551,18.77154273,7.552615756,7.552615756,4.055408956,0,35.15532873,35.32500228,10.3034114,18.77054273,23.30086346,9.731919159,5.879386987,17.02425667,12.176493,32.5656163,22.71422579,15.43038632,37.57572338,22.7949194,0.883423932,12.76313305,5.820073634,15.43579324,23.0449194,12.76313305,0,0,0,0,1.771885416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100410754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X18,39.76813525,17.11738975,3.489528068,0,41.32091595,40.75780142,34.12700977,30.9992613,4.844165245,26.79039152,8.076699918,23.32082194,12.08490062,21.21136358,16.35511184,11.04214382,9.309601702,23.45187732,20.62955405,17.20067722,20.36706396,20.62755405,21.95665866,6.102814615,12.71631391,29.70788083,46.44427826,21.21136358,22.2610708,11.04214382,11.04214382,7.544937024,0,38.6448568,38.81453034,13.79293946,22.2600708,26.79039152,13.22144723,9.368915055,20.51378474,15.66602106,36.05514437,26.20375386,18.91991439,41.06525145,26.28444747,4.372952,16.25266112,9.309601702,18.92532131,26.53444747,16.25266112,0,0,0,0,5.261413484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241440053,0,0,0,0,5.589938822,0,0,0,0,0,0,0,0,0,0.01075684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.123362313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X26,0,0,0,0,0.563114535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.686476849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30745003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X27,5.64112548,0,0,0,7.193906178,6.630791642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31726849,0,0,0,0,0,0,4.517847029,4.687520571,0,0,0,0,0,0,0,1.928134595,0,0,6.938241673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X28,8.768873954,0,0,0,10.32165465,9.758540117,3.127748474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44501697,0,0,0,0,0,0,7.645595504,7.815269046,0,0,0,0,0,0,0,5.055883069,0,0,10.06599015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X30,34.92397001,12.27322451,0,0,36.47675071,35.91363617,29.28284453,26.15509605,0,21.94622628,3.232534673,18.4766567,7.240735374,16.36719833,11.5109466,6.197978579,4.465436457,18.60771207,15.78538881,12.35651198,15.52289871,15.78338881,17.11249341,1.25864937,7.872148664,24.86371558,41.60011302,16.36719833,17.41690555,6.197978579,6.197978579,2.700771779,0,33.80069156,33.9703651,8.948774218,17.41590555,21.94622628,8.377281982,4.52474981,15.66961949,10.82185582,31.21097912,21.35958861,14.07574914,36.2210862,21.44028223,0,11.40849587,4.465436457,14.08115606,21.69028223,11.40849587,0,0,0,0,0.417248239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745773577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
