 ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
X1,0,51.17962711,293.9793567,63.29858165,73.03460407,103.0312011,142.5197366,143.7601785,82.26765117,118.7801959,465.124533,455.5840329,412.1562709,402.5630606,353.0839445,336.9177336,37.55176543,39.76813525,273.521513,213.4521188,407.3130986,341.3182365,339.0217412,340.4704868,1.927779928,19.38574093,12.75494929,9.627200815,301.8357124,38.9064026,87.00137088,81.16271424,59.91565022,100.2346862,142.5197366,130.3066581,123.2216434,85.90276044,78.52338203,286.918419,459.9528715,403.5457125,394.5375169,415.414337,361.5169163,325.8664066,12.97774373,31.69143533,295.3811706,304.651591,302.768228,68.93889278,68.94089278,279.3213867,83.69973189,87.50388361,117.6003934,114.4458328,159.9059045,194.0858197,416.2073687,414.8441196,405.1903495,404.6649657,353.2719445,339.7554288,336.9177336,329.014468,16.44731331,40.66108196,55.27360093,50.4173492,301.6707124,301.6707124,295.5434424,70.14640233,154.8063836,133.6313247,131.8673211,119.5985103,407.0509214,398.0115457,337.0758049,347.5672252,353.0839445,310.7338148,45.10438118,30.45853355,270.9821624,277.9821731,293.0714726,65.72493289,73.02579766,91.90121715,68.66861356,111.8639434,149.7688966,144.2597835,200.2606445,198.0868492,452.0752112,456.0124815,405.2735531,343.5044794,343.5044794,19.52769449,310.4742098,308.5273107,301.4437124,279.5680615,296.2397865,296.4930658,53.93754149,77.32123162,79.53478009,119.6535103,141.0842101,149.5620577,202.0146437,198.0718492,402.7602171,421.0774009,19.1385812,45.77685857,48.9432453,297.2946605,407.1380986,288.04248,63.52845784,53.12987666,61.83837406,296.4940658,68.96879811,74.59299288,79.53478009,119.6535103,123.4411438,141.0842101,143.7601785,147.6424123,454.5477938,399.4702365,415.414337,337.1594456,321.7831142,307.5978698,153.8258251,17.81147659,33.66532064,291.071257,298.1578991,271.9970994,284.0361341,84.25756955,99.65360672,102.6173635,151.8675448,127.5054057,138.4981641,203.8582884,453.9804565,412.4681959,402.8857167,393.4963494,338.1592966,334.3790107,318.0787491,308.5273107,27.41896168,58.28406217,40.69557611,58.91443401,68.03636283,55.55142695,65.17104187,123.5096434,88.78743283,115.5253923,143.7591785,195.9713521,465.9433376,410.896135,7.051142241,330.5941776,318.3802487,55.27360093,18.33688797,45.10438118,45.10438118,41.60717438,301.4437124,297.7161134,298.1578991,40.10013525,82.98139745,65.37837445,66.48667862,88.30896659,80.5162154,200.1826293,415.8167914,416.8631929,344.4741369,338.8378319,1.12327845,17.44246986,314.1624606,300.3222368,303.3938647,309.8132767,47.85517682,405.3825957,87.32989622,298.2558991,298.2558991,153.2167161,77.19247262,70.72140233,137.5813264,197.2281329,147.7184123,18.33588797,80.9472154,304.8293886,87.99668736,301.247154,12.97774373,137.5823264,329.153468,47.28368459,398.0115457,298.5193477,37.9450964,49.08996608,207.3521062,24.10211419,56.26248652,61.04254594,292.828539,406.940599,462.1464409,461.1736449,414.4785612,327.19499,3.712990885,54.7799352,52.98215175,295.7174518,304.540591,69.85922003,48.92781532,58.82395418,81.75071424,271.5480994,88.59254862,77.77810084,81.01435143,82.65484214,123.9572607,206.7823678,397.9835457,413.7743586,352.3828399,328.8278295,332.8676172,329.838468,19.69319096,13.48368778,35.39518325,26.50873794,30.45853355,301.3260646,29.18139814,61.29104633,91.90121715,103.3026934,123.1061438,142.7202362,192.4663826,56.26548652,118.7801959,13.23368778,451.9179651,112.1832226,45.39702203,308.6921929,195.9713521,407.1380986,26.50873794,298.5778991,143.7601785,199.660489,127.5064057,80.34435143,295.7600009,113.0319445,56.26048652,140.6662101,96.91881627,205.948336
X2,51.17962711,0,271.3286112,40.64783615,50.38385857,80.38045565,119.8689911,121.109433,59.61690566,96.12945036,442.4737875,432.9332874,389.5055254,379.9123151,330.433199,314.2669881,13.62786168,17.11738975,250.8707675,190.8013733,384.6623531,318.667491,316.3709957,317.8197413,52.73240781,52.16929327,45.53850163,42.41075316,279.1849669,12.27322451,64.35062538,58.51196874,37.26490472,77.58394072,119.8689911,107.6559126,100.5708979,63.25201493,55.87263652,264.2676735,437.302126,380.894967,371.8867714,392.7635915,338.8661708,303.2156611,38.20188338,19.48819177,272.7304251,282.0008455,280.1174825,46.28814728,46.29014728,256.6706412,61.04898638,64.85313811,94.94964788,91.79508732,137.255159,171.4350742,393.5566232,392.1933741,382.539604,382.0142202,330.621199,317.1046833,314.2669881,306.3637225,34.7323138,23.49639248,8.625244464,0.762277906,279.0199669,279.0199669,272.8926969,47.49565683,132.1556381,110.9805792,109.2165756,96.94776476,384.4001759,375.3608002,314.4250594,324.9164797,330.433199,288.0830693,6.075245927,20.72109356,248.3314169,255.3314276,270.4207271,43.07418739,50.37505216,69.25047165,46.01786806,89.21319789,127.1181511,121.6090379,177.609899,175.4361037,429.4244657,433.361736,382.6228076,320.8537339,320.8537339,34.86336918,287.8234643,285.8765652,278.7929669,256.917316,273.589041,273.8423203,31.28679599,54.67048612,56.88403459,97.00276476,118.4334646,126.9113122,179.3638982,175.4211037,380.1094716,398.4266554,32.04104591,28.61216908,31.77855581,274.643915,384.4873531,265.3917344,40.87771233,30.47913116,39.18762855,273.8433203,46.31805261,51.94224738,56.88403459,97.00276476,100.7903983,118.4334646,121.109433,124.9916668,431.8970483,376.819491,392.7635915,314.5087001,299.1323687,284.9471243,131.1750796,33.36815051,17.51430647,268.4205115,275.5071536,249.3463539,261.3853886,61.60682405,77.00286122,79.96661799,129.2167993,104.8546602,115.8474186,181.2075429,431.329711,389.8174504,380.2349712,370.8456039,315.5085511,311.7282652,295.4280036,285.8765652,24.12780577,41.11937269,18.04483061,36.26368851,45.38561733,32.90068145,42.52029637,100.8588979,66.13668733,92.87464679,121.108433,173.3206066,443.2925921,388.2453895,57.85577012,307.9434321,295.7295032,8.625244464,33.67256266,6.075245927,6.075245927,9.572452727,278.7929669,275.0653679,275.5071536,17.44938975,60.33065195,42.72762895,43.83593312,65.65822108,57.8654699,177.5318838,393.1660459,394.2124474,321.8233914,316.1870864,50.05634866,50.2260222,291.5117151,277.6714913,280.7431192,287.1625312,3.324450288,382.7318501,64.67915072,275.6051536,275.6051536,130.5659706,54.54172712,48.07065683,114.9305809,174.5773874,125.0676668,33.67156266,58.2964699,282.1786431,65.34594186,278.5964085,38.20188338,114.9315809,306.5027225,3.895942523,375.3608002,275.8686022,20.78040691,31.92527659,184.7013607,27.07751292,33.61174102,38.39180044,270.1777935,384.2898535,439.4956954,438.5228994,391.8278157,304.5442445,47.46663622,37.61524571,1.802524639,273.0667063,281.8898455,47.20847452,26.27706982,36.17320867,59.09996874,248.8973539,65.94180312,55.12735534,58.36360593,60.00409664,101.3065152,184.1316223,375.3328002,391.1236131,329.7320944,306.177084,310.2168717,307.1877225,52.4767433,37.69593933,15.78444386,27.66415297,20.72109356,278.6753191,30.33681317,38.64030083,69.25047165,80.65194788,100.4553983,120.0694907,169.8156371,33.61474102,96.12945036,37.94593933,429.2672196,89.53247711,22.74627652,286.0414474,173.3206066,384.4873531,27.66415297,275.9271536,121.109433,177.0097435,104.8556602,57.69360593,273.1092554,90.38119898,33.60974102,118.0154646,74.26807077,183.2975905
X3,293.9793567,271.3286112,0,235.7698457,245.5058681,241.7383562,237.0022092,238.2426511,220.9748062,213.2626685,259.2362572,249.6957571,206.2679952,196.6747848,143.7436976,127.5774867,257.7007495,254.2112214,26.33451382,248.9455177,201.4248228,131.9779896,129.6814943,131.1302399,295.5321374,294.9690229,288.3382312,285.2104827,92.49546553,259.0553867,259.4726349,253.6339783,234.0637065,238.9418412,237.0022092,224.7891307,217.704116,224.6099154,217.230537,7.060937678,254.0645957,197.6574367,188.6492412,209.5260613,152.1766694,116.5261597,281.001613,262.2879214,86.04092372,10.67223436,8.788871355,241.4101568,241.4121568,14.65796999,210.2796248,207.4794731,212.082866,208.9283054,254.3883771,229.5792186,210.3190929,208.9558439,199.3020738,198.7766899,143.9316976,130.4151819,127.5774867,119.6742211,277.5320434,266.2961221,275.422585,270.5663333,92.33046553,92.33046553,1.564085741,223.8329544,249.2888562,228.1137973,226.3497937,214.0809829,201.1626457,192.12327,127.735558,138.2269783,143.7436976,101.3935679,265.2533653,263.5208231,23.79516325,30.79517397,0.907884066,228.2544238,220.953559,230.6083722,241.1398776,206.346416,244.2513692,238.7422561,235.7540434,233.5802481,246.1869354,250.1242058,199.3852773,134.1642325,134.1642325,277.6630988,101.1339629,99.18706378,92.10346553,32.38106231,2.260429852,2.513709073,240.8571449,249.7924957,218.2419351,214.1359829,235.5666828,244.0445303,237.5080426,233.5652481,196.8719413,215.1891252,274.8407755,271.4118987,274.5782854,87.95441359,201.2498228,5.936876743,237.8125141,240.84948,236.1224303,2.514709073,225.0105586,219.3863638,218.2419351,214.1359829,217.9236164,235.5666828,238.2426511,242.1248849,248.659518,193.5819607,209.5260613,127.8191987,112.4428673,98.25762292,248.3082978,276.1678801,260.3140361,81.73101015,4.178542384,21.98225733,9.943222583,209.7217871,238.3607617,241.3245185,246.3500174,221.9878783,232.9806367,239.3516873,248.0921807,206.5799201,196.9974409,187.6080736,128.8190497,125.0387638,108.7385022,99.18706378,266.9275354,283.9191023,253.2837806,245.8340374,242.3204191,240.616929,237.6423059,217.992116,205.1919239,210.0078649,238.2416511,231.464751,260.0550618,205.0078592,300.6554997,121.2539307,109.0400018,275.422585,276.4722922,265.2533653,265.2533653,261.7561585,92.10346553,3.736756714,4.178542384,253.8792214,255.4526615,228.6009822,227.4926781,227.0161216,252.9874794,235.6760282,209.9285156,210.9749171,135.13389,129.497585,292.8560782,293.0257518,104.8222137,90.98198992,94.05361778,100.4730298,268.0041609,199.4943199,259.8011603,4.276542384,4.276542384,247.6991887,249.6637367,223.2579544,232.063799,232.7215318,242.2008849,276.4712922,253.4184794,10.85003188,226.7038424,91.90690709,281.001613,232.064799,119.8132211,267.4326687,192.12327,4.539991012,263.5801365,274.7250062,242.845505,269.8772425,243.1820899,233.51381,13.82210834,201.0523232,256.2581651,255.2853691,208.5902854,117.8547431,290.2663658,280.4149753,273.1311358,86.3772049,10.56123436,244.1432763,245.0515414,243.8894562,254.2219783,22.43125733,208.5681381,216.2012558,219.7215064,221.3619971,218.4397333,242.2757667,192.09527,207.8860829,143.042593,119.4875826,123.5273703,120.4982211,295.2764729,280.4956689,258.5841734,270.4638826,263.5208231,7.346707924,273.1365428,232.6883104,230.6083722,242.0098484,217.5886164,237.2027088,227.9597815,243.1850899,213.2626685,280.7456689,246.0296893,206.6656952,248.5823347,99.35194599,231.464751,201.2498228,270.4638826,4.598542384,238.2426511,235.1538879,221.9888783,219.0515064,1.780644182,207.5144171,243.1800899,235.1486828,235.6259713,241.4417349
X4,63.29858165,40.64783615,235.7698457,0,9.736022426,44.82169015,84.31022558,85.55066746,24.05814016,60.57068485,406.915022,397.3745219,353.9467599,344.3535496,294.8744335,278.7082226,27.01997446,23.5304464,215.312002,155.2426078,349.1035876,283.1087255,280.8122302,282.2609758,64.85136235,64.28824781,57.65745617,54.52970769,243.6262014,28.37461164,23.70278924,17.86413259,3.382931425,42.02517522,84.31022558,72.09714705,65.0121324,27.69324943,20.31387102,228.708908,401.7433605,345.3362015,336.3280059,357.204826,303.3074053,267.6568956,50.32083792,31.60714631,237.1716596,246.44208,244.558717,5.640311135,5.642311135,221.1118757,25.49022088,29.29437261,59.39088238,56.23632182,101.6963935,135.8763087,357.9978577,356.6346086,346.9808385,346.4554547,295.0624335,281.5459178,278.7082226,270.804957,46.85126834,35.61534702,44.74180997,39.88555824,243.4612014,243.4612014,237.3339314,11.93689133,96.59687257,75.42181366,73.65781009,61.38899926,348.8414104,339.8020347,278.8662939,289.3577142,294.8744335,252.5243038,34.57259022,32.8400481,212.7726514,219.7726621,234.8619616,7.515421886,14.81628666,33.69170615,5.370031914,53.65443239,91.5593856,86.05027245,142.0511335,139.8773382,393.8657002,397.8029705,347.0640421,285.2949684,285.2949684,46.98232372,252.2646988,250.3177997,243.2342014,221.3585505,238.0302755,238.2835548,10.17636982,14.02264998,21.32526909,61.44399926,82.87469915,91.35254671,143.8051327,139.8623382,344.5507061,362.8678899,44.16000045,40.73112362,43.89751035,239.0851495,348.9285876,229.8329689,7.131739038,10.16870499,5.441655258,238.2845548,10.75928711,16.38348188,21.32526909,61.44399926,65.23163279,82.87469915,85.55066746,89.43290126,396.3382828,341.2607255,357.204826,278.9499346,263.5736032,249.3883588,95.61631413,45.48710505,29.63326101,232.861746,239.9483881,213.7875884,225.8266231,26.04805854,41.44409572,44.40785248,93.65803381,69.29589472,80.28865307,145.6487774,395.7709455,354.2586849,344.6762057,335.2868384,279.9497856,276.1694997,259.8692381,250.3177997,36.24676031,53.23832723,22.60300554,15.15326234,11.63964403,9.936153928,1.872460226,65.3001324,30.57792182,57.31588128,85.54966746,137.7618411,407.7338266,352.686624,69.97472466,272.3846666,260.1707377,44.74180997,45.7915172,34.57259022,34.57259022,31.07538342,243.2342014,239.5066024,239.9483881,23.1984464,19.6828158,7.168863445,8.277167619,30.09945558,17.21763375,141.9731183,357.6072803,358.6536818,286.2646259,280.6283209,62.1753032,62.34497674,255.9529496,242.1127258,245.1843537,251.6037657,37.32338586,347.1730846,24.03131457,240.0463881,240.0463881,95.00720511,13.89389097,12.51189133,79.37181541,139.0186219,89.50890126,45.7905172,17.64863375,246.6198776,29.78717636,243.037643,50.32083792,79.37281541,270.943957,36.75189362,339.8020347,240.3098367,32.89936145,44.04423113,149.1425952,39.19646746,12.50131485,2.256035708,234.619028,348.731088,403.9369299,402.9641339,356.2690502,268.985479,59.58559076,49.73420025,42.45036079,237.5079408,246.33108,13.46250123,14.37076632,13.20868115,18.45213259,213.3385884,30.38303761,19.56858984,22.80484043,24.44533114,65.74774967,148.5728568,339.7740347,355.5648476,294.1733289,270.6183185,274.6581062,271.628957,64.59569784,49.81489387,27.9033984,39.78310751,32.8400481,243.1165536,42.45576771,3.081535322,33.69170615,45.09318238,64.89663279,84.51072519,134.2568716,12.50431485,60.57068485,50.06489387,393.7084541,53.97371161,17.90155962,250.4826819,137.7618411,348.9285876,39.78310751,240.3683881,85.55066746,141.450978,69.29689472,22.13484043,237.5504899,54.82243348,12.49931485,82.45669915,38.70930527,147.738825
X5,73.03460407,50.38385857,245.5058681,9.736022426,0,54.55771257,94.046248,95.28668988,33.79416259,70.30670728,416.6510444,407.1105443,363.6827824,354.089572,304.6104559,288.444245,36.75599689,33.26646882,225.0480244,164.9786302,358.83961,292.8447479,290.5482526,291.9969982,74.58738477,74.02427024,67.3934786,64.26573012,253.3622239,38.11063407,13.96676681,8.128110166,13.11895385,51.76119765,94.046248,81.83316948,74.74815483,37.42927186,30.04989345,238.4449304,411.4793829,355.0722239,346.0640283,366.9408485,313.0434278,277.392918,60.05686035,41.34316874,246.907682,256.1781025,254.2947395,4.095711291,4.093711291,230.8478981,35.22624331,39.03039503,69.1269048,65.97234425,111.4324159,145.6123311,367.7338801,366.370631,356.716861,356.1914771,304.7984559,291.2819402,288.444245,280.5409794,56.58729077,45.35136944,54.4778324,49.62158067,253.1972239,253.1972239,247.0699539,21.67291375,106.332895,85.15783608,83.39383252,71.12502168,358.5774329,349.5380572,288.6023163,299.0937366,304.6104559,262.2603262,44.30861265,42.57607053,222.5086738,229.5086845,244.597984,17.25144431,24.55230908,43.42772858,4.365990512,63.39045481,101.295408,95.78629487,151.7871559,149.6133606,403.6017226,407.538993,356.8000645,295.0309909,295.0309909,56.71834614,262.0007212,260.0538221,252.9702239,231.0945729,247.766298,248.0195772,19.91239225,4.286627549,31.06129151,71.18002168,92.61072157,101.0885691,153.5411552,149.5983606,354.2867285,372.6039124,53.89602288,50.46714605,53.63353278,248.8211719,358.66461,239.5689914,16.86776146,19.90472742,15.17767768,248.0205772,20.49530953,26.1195043,31.06129151,71.18002168,74.96765521,92.61072157,95.28668988,99.16892368,406.0743052,350.9967479,366.9408485,288.685957,273.3096257,259.1243812,105.3523366,55.22312748,39.36928344,242.5977685,249.6844105,223.5236108,235.5626455,35.78408097,51.18011814,54.14387491,103.3940562,79.03191715,90.02467549,155.3847998,405.5069679,363.9947073,354.4122281,345.0228608,289.685808,285.9055221,269.6052606,260.0538221,45.98278273,62.97434965,32.33902796,24.88928477,21.37566646,19.67217635,7.8635622,75.03615483,40.31394425,67.05190371,95.28568988,147.4978635,417.469849,362.4226464,79.71074709,282.120689,269.9067602,54.4778324,55.52753962,44.30861265,44.30861265,40.81140585,252.9702239,249.2426248,249.6844105,32.93446882,9.946793379,16.90488587,18.01319004,39.83547801,7.481611322,151.7091408,367.3433028,368.3897043,296.0006483,290.3643433,71.91132562,72.08099917,265.688972,251.8487482,254.9203761,261.3397881,47.05940829,356.9091071,14.29529215,249.7824105,249.7824105,104.7432275,4.157868548,22.24791375,89.10783783,148.7546443,99.24492368,55.52653962,7.912611322,256.3559,39.52319879,252.7736654,60.05686035,89.10883783,280.6799794,46.48791605,349.5380572,250.0458591,42.63538388,53.78025356,158.8786176,48.93248989,22.23733728,11.99205813,244.3550504,358.4671104,413.6729523,412.7001563,366.0050726,278.7215014,69.32161319,59.47022268,52.18638321,247.2439632,256.0671025,23.19852365,24.10678875,22.94470358,8.716110166,223.0746108,40.11906004,29.30461227,32.54086285,34.18135356,75.4837721,158.3088792,349.5100572,365.3008701,303.9093513,280.3543409,284.3941287,281.3649794,74.33172027,59.55091629,37.63942082,49.51912994,42.57607053,252.852576,52.19179013,12.81755775,43.42772858,54.82920481,74.63265521,94.24674762,143.992894,22.24033728,70.30670728,59.80091629,403.4444765,63.70973403,27.63758205,260.2187043,147.4978635,358.66461,49.51912994,250.1044105,95.28668988,151.1870004,79.03291715,31.87086285,247.2865123,64.55845591,22.23533728,92.19272157,48.44532769,157.4748474
X6,103.0312011,80.38045565,241.7383562,44.82169015,54.55771257,0,90.27873604,91.51917792,20.76354998,66.53919532,412.8835325,403.3430324,359.9152704,350.32206,300.842944,284.6767331,66.75259397,63.2630659,221.2805124,161.2111182,355.072098,289.077236,286.7807407,288.2294863,104.5839818,104.0208673,97.39007567,94.2623272,249.5947119,68.10723114,68.52447938,62.68582274,43.11555093,2.796514924,90.27873604,78.06565752,70.98064287,17.12844071,24.50781912,234.6774185,407.7118709,351.304712,342.2965164,363.1733365,309.2759158,273.6254061,90.05345742,71.33976582,243.1401701,252.4105905,250.5272275,50.46200128,50.46400128,227.0803862,31.45873135,35.26288307,65.35939284,62.20483229,107.6649039,141.8448191,363.9663681,362.6031191,352.949349,352.4239652,301.030944,287.5144282,284.6767331,276.7734675,86.58388784,75.34796652,84.47442947,79.61817774,249.4297119,249.4297119,243.3024419,32.88479882,102.565383,81.39032412,79.62632056,67.35750972,354.8099209,345.7705452,284.8348044,295.3262246,300.842944,258.4928143,74.30520972,72.5726676,218.7411619,225.7411726,240.8304721,37.30626826,30.00540349,11.129984,50.19172206,59.62294285,97.52789607,92.01878291,148.019644,145.8458486,399.8342106,403.771481,353.0325526,291.2634789,291.2634789,86.71494322,258.2332093,256.2863101,249.2027119,227.3270609,243.998786,244.2520652,49.90898932,58.84434012,23.49642106,67.41250972,88.84320961,97.32105718,149.7736432,145.8308486,350.5192165,368.8364004,83.89261995,80.46374312,83.63012985,245.0536599,354.897098,235.8014794,46.86435854,49.90132449,45.17427476,244.2530652,34.06240304,28.43820827,23.49642106,67.41250972,71.20014325,88.84320961,91.51917792,95.40141172,402.3067933,347.2292359,363.1733365,284.9184451,269.5421137,255.3568693,101.5848246,85.21972456,69.36588051,238.8302565,245.9168985,219.7560988,231.7951336,32.01656901,3.37759443,0.413837662,99.62654428,75.26440519,86.25716353,151.6172878,401.739456,360.2271954,350.6447161,341.2553488,285.918296,282.1380102,265.8377486,256.2863101,75.97937981,92.97094673,62.33562504,54.88588184,51.37226353,49.66877343,46.69415037,71.26864287,36.54643229,63.28439175,91.51817792,143.7303515,413.702337,358.6551344,109.7073442,278.353177,266.1392482,84.47442947,85.5241367,74.30520972,74.30520972,70.80800292,249.2027119,245.4751129,245.9168985,62.9310659,64.50450595,37.6528267,36.54452253,14.72223456,62.03932389,147.9416288,363.5757908,364.6221923,292.2331364,286.5968314,101.9079227,102.0775962,261.9214601,248.0812363,251.1528641,257.5722761,77.05600536,353.1415951,68.85300472,246.0148985,246.0148985,100.9757156,58.71558112,32.30979882,85.34032587,144.9871323,95.47741172,85.5231367,62.47032389,252.588388,15.03451379,249.0061535,90.05345742,85.34132587,276.9124675,76.48451312,345.7705452,246.2783472,72.63198095,83.77685063,155.1111056,78.92908696,52.23393435,42.56565444,240.5875385,354.6995984,409.9054403,408.9326444,362.2375606,274.9539895,99.31821027,89.46681975,82.18298029,243.4764513,252.2995905,53.19512073,54.10338583,52.94130066,63.27382274,219.3070988,36.35154808,25.53710031,22.01684972,20.37635901,71.71626014,154.5413673,345.7425452,361.5333581,300.1418394,276.586829,280.6266167,277.5974675,104.3283173,89.54751337,67.6360179,79.51572701,72.5726676,249.0850641,82.18838721,41.74015482,11.129984,0.271492236,70.86514325,90.47923566,140.225382,52.23693435,66.53919532,89.79751337,399.6769645,59.94222207,57.63417912,256.4511923,143.7303515,354.897098,79.51572701,246.3368985,91.51917792,147.4194885,75.26540519,22.68684972,243.5190003,60.79094395,52.23193435,88.42520961,6.112384878,153.7073355
X7,142.5197366,119.8689911,237.0022092,84.31022558,94.046248,90.27873604,0,1.240441881,69.51518606,28.482821,408.1473855,398.6068854,355.1791235,345.5859131,296.106797,279.9405861,106.2411294,102.7516013,216.5443655,156.4749713,350.3359511,284.341089,282.0445937,283.4933393,144.0725173,143.5094027,136.8786111,133.7508626,244.8585649,107.5957666,108.0130148,102.1743582,82.60408636,87.48222112,0,12.21307853,19.4030924,73.15029533,65.77091692,229.9412715,402.975724,346.568565,337.5603694,358.4371896,304.5397688,268.8892591,129.5419929,110.8283012,238.4040231,247.6744436,245.7910806,89.95053671,89.95253671,222.3442392,58.82000469,56.01985297,24.9193432,29.14669596,17.38616791,137.1086722,359.2302212,357.8669721,348.213202,347.6878182,296.294797,282.7782813,279.9405861,272.0373205,126.0724233,114.8365019,123.9629649,119.1067132,244.6935649,244.6935649,238.5662949,72.37333425,12.28664699,8.88841192,10.65241548,22.92122632,350.0737739,341.0343983,280.0986574,290.5900777,296.106797,253.7566673,113.7937452,112.061203,214.0050149,221.0050256,236.0943251,76.79480369,69.49393892,79.14875205,89.68025749,30.65579319,7.249160025,1.74004687,143.283497,141.1097017,395.0980637,399.0353341,348.2964056,286.5273319,286.5273319,126.2034786,253.4970623,251.5501632,244.4665649,222.590914,239.2626391,239.5159183,89.39752475,98.33287555,66.78231498,22.86622632,1.435526431,7.042321136,145.0374963,141.0947017,345.7830696,364.1002534,123.3811554,119.9522786,123.1186653,240.317513,350.1609511,231.0653325,86.35289397,89.38985992,84.66281019,239.5169183,73.55093847,67.9267437,66.78231498,22.86622632,19.07859279,1.435526431,1.240441881,5.122675683,397.5706463,342.493089,358.4371896,280.1822981,264.8059668,250.6207223,11.30608855,124.70826,108.8544159,234.0941096,241.1807516,215.0199519,227.0589866,58.26216703,86.90114161,89.86489838,9.347808237,15.01433086,4.021572509,146.8811409,397.003309,355.4910484,345.9085692,336.5192019,281.1821491,277.4018632,261.1016016,251.5501632,115.4679152,132.4594822,101.8241605,94.37441727,90.86079896,89.15730886,86.1826858,19.6910924,53.73230375,26.99434429,1.239441881,138.9942046,408.9661901,353.9189875,149.1958796,273.6170301,261.4031013,123.9629649,125.0126721,113.7937452,113.7937452,110.2965384,244.4665649,240.7389659,241.1807516,102.4196013,103.9930414,77.14136213,76.03305796,75.55650148,101.5278593,143.2054819,358.8396439,359.8860454,287.4969894,281.8606844,141.3964581,141.5661317,257.1853131,243.3450893,246.4167172,252.8361292,116.5445408,348.4054482,108.3415402,241.2787516,241.2787516,10.69697953,98.20411655,71.79833425,4.938410171,140.2509854,5.198675683,125.0116721,101.9588593,247.8522411,75.24422226,244.2700065,129.5419929,4.937410171,272.1763205,115.9730486,341.0343983,241.5422002,112.1205164,123.2653861,150.3749587,118.4176224,91.72246978,82.05418987,235.8513915,349.9634515,405.1692934,404.1964974,357.5014137,270.2178425,138.8067457,128.9553552,121.6715157,238.7403043,247.5634436,92.68365616,93.59192126,92.42983609,102.7623582,214.5709519,57.10851798,64.74163574,68.26188632,69.90237703,18.56247591,149.8052203,341.0063983,356.7972112,295.4056924,271.850682,275.8904698,272.8613205,143.8168528,129.0360488,107.1245533,119.0042624,112.061203,244.3489171,121.6769226,81.22869025,79.14875205,90.55022828,19.41359279,0.200499615,135.4892351,91.72546978,28.482821,129.2860488,394.9408176,30.33651397,97.12271455,251.7150454,138.9942046,350.1609511,119.0042624,241.6007516,1.240441881,142.6833415,15.01333086,67.59188632,238.7828534,29.4877921,91.72046978,1.853526431,84.16635116,148.9711885
