,15,45,65,85,263,22,84,104,105,203,23,165,16,24,66,67,68,83,144,166,184,204,229,265,266,29,46,49,73,74,86,107,108,109,126,145,146,150,167,168,185,191,207,208,209,210,226,244,248,264,286
X203,0,0,0,0,0,3.155900436,0,0.969657489,0.969657489,0,5.452395725,6.314840337,7.556403326,4.003650112,4.718708168,7.556403326,15.45966893,7.398332035,7.3146913,10.0951262,13.87995934,5.636305009,15.32066893,11.60651968,14.63566893,42.63842449,18.60773033,49.09296631,42.80342449,42.80342449,33.74032212,33.99992711,35.94682624,43.03042449,47.17947644,22.69102268,36.8762671,53.40287988,26.39538779,35.94682624,26.09388818,43.03042449,30.31167632,44.1519001,41.08027225,34.66086026,43.22698293,17.27914694,48.75668512,15.64630741,35.78194404
X23,0,0,0,0,0,0,0,0,0,0,0,0.862444612,2.104007601,0,0,2.104007601,10.00727321,1.94593631,1.862295575,4.642730477,8.427563612,0.183909283,9.868273205,6.154123951,9.183273205,37.18602877,13.15533461,43.64057058,37.35102877,37.35102877,28.2879264,28.54753139,30.49443052,37.57802877,41.72708071,17.23862696,31.42387138,47.95048415,20.94299207,30.49443052,20.64149245,37.57802877,24.85928059,38.69950437,35.62787652,29.20846453,37.77458721,11.82675121,43.3042894,10.19391169,30.32954831
X165,0,0,0,0,0,0,0,0,0,0,0,0,1.241562989,0,0,1.241562989,9.144828593,1.083491698,0.999850963,3.780285865,7.565119,0,9.005828593,5.291679339,8.320828593,36.32358415,12.29288999,42.77812597,36.48858415,36.48858415,27.42548179,27.68508677,29.63198591,36.71558415,40.8646361,16.37618234,30.56142676,47.08803954,20.08054745,29.63198591,19.77904784,36.71558415,23.99683598,37.83705976,34.76543191,28.34601992,36.91214259,10.9643066,42.44184479,9.331467074,29.4671037
X16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.903265604,0,0,2.538722876,6.323556011,0,7.764265604,4.05011635,7.079265604,35.08202116,11.051327,41.53656298,35.24702116,35.24702116,26.1839188,26.44352379,28.39042292,35.47402116,39.62307311,15.13461936,29.31986378,45.84647655,18.83898446,28.39042292,18.53748485,35.47402116,22.75527299,36.59549677,33.52386892,27.10445693,35.67057961,9.72274361,41.2002818,8.089904085,28.22554071
X24,0,0,0,0,0,0,0,0,0,0,1.448745613,2.311190225,3.552753214,0,0.715058056,3.552753214,11.45601882,3.394681923,3.311041188,6.09147609,9.876309225,1.632654896,11.31701882,7.602869564,10.63201882,38.63477438,14.60408022,45.08931619,38.79977438,38.79977438,29.73667201,29.996277,31.94317613,39.02677438,43.17582633,18.68737257,32.87261699,49.39922976,22.39173768,31.94317613,22.09023806,39.02677438,26.3080262,40.14824999,37.07662213,30.65721015,39.22333282,13.27549682,44.75303501,11.6426573,31.77829393
X66,0,0,0,0,0,0,0,0,0,0,0.733687557,1.596132169,2.837695158,0,0,2.837695158,10.74096076,2.679623867,2.595983132,5.376418034,9.161251169,0.91759684,10.60196076,6.887811508,9.916960762,37.91971632,13.88902216,44.37425814,38.08471632,38.08471632,29.02161395,29.28121894,31.22811807,38.31171632,42.46076827,17.97231451,32.15755893,48.68417171,21.67667962,31.22811807,21.37518001,38.31171632,25.59296815,39.43319193,36.36156408,29.94215209,38.50827476,12.56043877,44.03797696,10.92759924,31.06323587
X67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.903265604,0,0,2.538722876,6.323556011,0,7.764265604,4.05011635,7.079265604,35.08202116,11.051327,41.53656298,35.24702116,35.24702116,26.1839188,26.44352379,28.39042292,35.47402116,39.62307311,15.13461936,29.31986378,45.84647655,18.83898446,28.39042292,18.53748485,35.47402116,22.75527299,36.59549677,33.52386892,27.10445693,35.67057961,9.72274361,41.2002818,8.089904085,28.22554071
X68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.17875556,3.1480614,33.63329738,27.34375556,27.34375556,18.28065319,18.54025818,20.48715731,27.57075556,31.71980751,7.231353752,21.41659817,37.94321094,10.93571886,20.48715731,10.63421925,27.57075556,14.85200739,28.69223117,25.62060332,19.20119133,27.767314,1.819478006,33.29701619,0.186638481,20.32227511
X83,0,0,0,0,0,0,0,0,0,0,0,0,0.158071291,0,0,0.158071291,8.061336895,0,0,2.696794167,6.481627302,0,7.922336895,4.208187642,7.237336895,35.24009246,11.2093983,41.69463427,35.40509246,35.40509246,26.34199009,26.60159508,28.54849421,35.63209246,39.7811444,15.29269065,29.47793507,46.00454784,18.99705576,28.54849421,18.69555614,35.63209246,22.91334428,36.75356806,33.68194021,27.26252822,35.8286509,9.880814901,41.35835309,8.247975376,28.383612
X144,0,0,0,0,0,0,0,0,0,0,0,0,0.241712026,0,0,0.241712026,8.14497763,0.083640735,0,2.780434902,6.565268037,0,8.00597763,4.291828377,7.32097763,35.32373319,11.29303903,41.77827501,35.48873319,35.48873319,26.42563082,26.68523581,28.63213494,35.71573319,39.86478514,15.37633138,29.5615758,46.08818858,19.08069649,28.63213494,18.77919688,35.71573319,22.99698502,36.8372088,33.76558095,27.34616896,35.91229163,9.964455636,41.44199382,8.331616111,28.46725274
X166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.364542729,0,0,0,3.784833135,0,5.225542729,1.511393475,4.540542729,32.54329829,8.512604129,38.9978401,32.70829829,32.70829829,23.64519592,23.90480091,25.85170004,32.93529829,37.08435024,12.59589648,26.7811409,43.30775367,16.30026159,25.85170004,15.99876197,32.93529829,20.21655011,34.0567739,30.98514604,24.56573406,33.13185673,7.184020734,38.66155892,5.551181209,25.68681784
X184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579709594,0,0,0,0,0,1.440709594,0,0.755709594,28.75846515,4.727770994,35.21300697,28.92346515,28.92346515,19.86036279,20.11996778,22.06686691,29.15046515,33.2995171,8.811063345,22.99630777,39.52292054,12.51542845,22.06686691,12.21392884,29.15046515,16.43171698,30.27194076,27.20031291,20.78090092,29.34702359,3.399187599,34.87672579,1.766348075,21.9019847
X204,0,0,0,0,0,0,0,0,0,0,0,0.678535329,1.920098318,0,0,1.920098318,9.823363922,1.762027027,1.678386292,4.458821193,8.243654328,0,9.684363922,5.970214668,8.999363922,37.00211948,12.97142532,43.4566613,37.16711948,37.16711948,28.10401711,28.3636221,30.31052123,37.39411948,41.54317143,17.05471767,31.23996209,47.76657487,20.75908278,30.31052123,20.45758317,37.39411948,24.67537131,38.51559509,35.44396724,29.02455525,37.59067792,11.64284193,43.12038012,10.0100024,30.14563903
X229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,0,0,0,0,0,0,27.31775556,3.2870614,33.77229738,27.48275556,27.48275556,18.41965319,18.67925818,20.62615731,27.70975556,31.85880751,7.370353752,21.55559817,38.08221094,11.07471886,20.62615731,10.77321925,27.70975556,14.99100739,28.83123117,25.75960332,19.34019133,27.906314,1.958478006,33.43601619,0.325638481,20.46127511
X265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.853149254,0,0,0,2.27343966,0,3.714149254,0,3.029149254,31.03190481,7.001210654,37.48644663,31.19690481,31.19690481,22.13380245,22.39340744,24.34030657,31.42390481,35.57295676,11.08450301,25.26974743,41.7963602,14.78886811,24.34030657,14.4873685,31.42390481,18.70515664,32.54538042,29.47375257,23.05434058,31.62046325,5.672627259,37.15016545,4.039787735,24.17542436
X266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824,0,0,0,0,0,0.685,0,0,28.00275556,3.9720614,34.45729738,28.16775556,28.16775556,19.10465319,19.36425818,21.31115731,28.39475556,32.54380751,8.055353752,22.24059817,38.76721094,11.75971886,21.31115731,11.45821925,28.39475556,15.67600739,29.51623117,26.44460332,20.02519133,28.591314,2.643478006,34.12101619,1.010638481,21.14627511
X29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.454541815,0.165,0.165,0,0,0,0.392,4.541051947,0,0,10.76445538,0,0,0,0.392,0,1.513475609,0,0,0.588558441,0,6.118260634,0,0
X46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03069416,0,30.48523598,24.19569416,24.19569416,15.13259179,15.39219678,17.33909591,24.42269416,28.57174611,4.083292351,18.26853677,34.79514954,7.787657461,17.33909591,7.486157846,24.42269416,11.70394598,25.54416977,22.47254191,16.05312993,24.6192526,0,30.14895479,0,17.17421371
X49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.309913569,0,0,0,0,0,0,0,0,0,0,0,0,0
X73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.289541815,0,0,0,0,0,0.227,4.376051947,0,0,10.59945538,0,0,0,0.227,0,1.348475609,0,0,0.423558441,0,5.953260634,0,0
X74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.289541815,0,0,0,0,0,0.227,4.376051947,0,0,10.59945538,0,0,0,0.227,0,1.348475609,0,0,0.423558441,0,5.953260634,0,0
X86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.898102368,0,15.35264418,9.063102368,9.063102368,0,0.259604989,2.20650412,9.290102368,13.43915432,0,3.13594498,19.66255775,0,2.20650412,0,9.290102368,0,10.41157798,7.339950123,0.920538135,9.486660809,0,15.016363,0,2.041621915
X107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.638497378,0,15.09303919,8.803497378,8.803497378,0,0,1.946899131,9.030497378,13.17954933,0,2.87633999,19.40295276,0,1.946899131,0,9.030497378,0,10.15197299,7.080345134,0.660933146,9.22705582,0,14.75675801,0,1.782016926
X108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.691598248,0,13.14614006,6.856598248,6.856598248,0,0,0,7.083598248,11.23265019,0,0.929440859,17.45605363,0,0,0,7.083598248,0,8.205073857,5.133446003,0,7.280156689,0,12.80985888,0,0
X109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.062541815,0,0,0,0,0,0,4.149051947,0,0,10.37245538,0,0,0,0,0,1.121475609,0,0,0.196558441,0,5.726260634,0,0
X126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913489868,0,0,0,0,0,0,0,0,0,6.223403437,0,0,0,0,0,0,0,0,0,0,1.577208687,0,0
X145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.94740181,0,26.40194362,20.11240181,20.11240181,11.04929944,11.30890443,13.25580356,20.33940181,24.48845376,0,14.18524442,30.71185719,3.704365109,13.25580356,3.402865494,20.33940181,7.620653633,21.46087742,18.38924956,11.96983758,20.53596025,0,26.06566244,0,13.09092136
X146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.762157388,0,12.2166992,5.927157388,5.927157388,0,0,0,6.154157388,10.30320934,0,0,16.52661277,0,0,0,6.154157388,0,7.275632998,4.204005143,0,6.35071583,0,11.88041802,0,0
X150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2430367,0,22.69757851,16.4080367,16.4080367,7.344934331,7.604539321,9.551438452,16.6350367,20.78408865,0,10.48087931,27.00749208,0,9.551438452,0,16.6350367,3.916288524,17.75651231,14.68488445,8.265472467,16.83159514,0,22.36129733,0,9.386556247
X168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.691598248,0,13.14614006,6.856598248,6.856598248,0,0,0,7.083598248,11.23265019,0,0.929440859,17.45605363,0,0,0,7.083598248,0,8.205073857,5.133446003,0,7.280156689,0,12.80985888,0,0
X185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.54453631,0,22.99907813,16.70953631,16.70953631,7.646433946,7.906038936,9.852938066,16.93653631,21.08558826,0,10.78237893,27.3089917,0.301499615,9.852938066,0,16.93653631,4.217788139,18.05801192,14.98638407,8.566972082,17.13309476,0,22.66279695,0,9.688055861
X191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.062541815,0,0,0,0,0,0,4.149051947,0,0,10.37245538,0,0,0,0,0,1.121475609,0,0,0.196558441,0,5.726260634,0,0
X207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32674817,0,18.78128999,12.49174817,12.49174817,3.428645807,3.688250796,5.635149927,12.71874817,16.86780012,0,6.564590787,23.09120356,0,5.635149927,0,12.71874817,0,13.84022378,10.76859593,4.349183942,12.91530662,0,18.44500881,0,5.470267722
X208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941066206,0,0,0,0,0,0,3.027576338,0,0,9.250979775,0,0,0,0,0,0,0,0,0,0,4.604785025,0,0
X209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558152245,0,8.01269406,1.723152245,1.723152245,0,0,0,1.950152245,6.099204192,0,0,12.32260763,0,0,0,1.950152245,0,3.071627854,0,0,2.146710686,0,7.676412879,0,0
X210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.977564232,0,14.43210605,8.142564232,8.142564232,0,0,1.285965985,8.369564232,12.51861618,0,2.215406844,18.74201962,0,1.285965985,0,8.369564232,0,9.491039842,6.419411988,0,8.566122674,0,14.09582487,0,1.12108378
X226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.865983374,0,0,0,0,0,0,3.952493506,0,0,10.17589694,0,0,0,0,0,0.924917168,0,0,0,0,5.529702193,0,0
X244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35927755,1.328583395,31.81381937,25.52427755,25.52427755,16.46117519,16.72078018,18.66767931,25.75127755,29.9003295,5.411875746,19.59712017,36.12373294,9.116240855,18.66767931,8.81474124,25.75127755,13.03252938,26.87275316,23.80112531,17.38171332,25.947836,0,31.47753819,0,18.5027971
X248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336281181,0,0,0,0,0,0,0,0,0,4.646194751,0,0,0,0,0,0,0,0,0,0,0,0,0
X264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.99211708,2.961422919,33.44665889,27.15711708,27.15711708,18.09401471,18.3536197,20.30051883,27.38411708,31.53316903,7.044715271,21.22995969,37.75657246,10.74908038,20.30051883,10.44758077,27.38411708,14.6653689,28.50559269,25.43396483,19.01455285,27.58067552,1.632839525,33.11037771,0,20.13563663
X286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.856480453,0,13.31102227,7.021480453,7.021480453,0,0,0.164882205,7.248480453,11.3975324,0,1.094323064,17.62093584,0,0.164882205,0,7.248480453,0,8.369956062,5.298328208,0,7.445038894,0,12.97474109,0,0
