,15,45,65,85,263,22,84,104,105,203,23,165,16,24,66,67,68,83,144,166,184,204,229,265,266,29,46,49,73,74,86,107,108,109,126,145,146,150,167,168,185,191,207,208,209,210,226,244,248,264,286
X73,51.41323206,59.8462039,51.60123206,51.41323206,50.71212746,39.64752405,45.89651272,41.833767,41.833767,42.80342449,37.35102877,36.48858415,35.24702116,38.79977438,38.08471632,35.24702116,27.34375556,35.40509246,35.48873319,32.70829829,28.92346515,37.16711948,27.48275556,31.19690481,28.16775556,0.165,24.19569416,0,0,0,9.063102368,8.803497378,6.856598248,0,0,20.11240181,5.927157388,0,16.4080367,6.856598248,16.70953631,0,12.49174817,0,1.723152245,8.142564232,0,25.52427755,0,27.15711708,7.021480453
X74,51.41323206,59.8462039,51.60123206,51.41323206,50.71212746,39.64752405,45.89651272,41.833767,41.833767,42.80342449,37.35102877,36.48858415,35.24702116,38.79977438,38.08471632,35.24702116,27.34375556,35.40509246,35.48873319,32.70829829,28.92346515,37.16711948,27.48275556,31.19690481,28.16775556,0.165,24.19569416,0,0,0,9.063102368,8.803497378,6.856598248,0,0,20.11240181,5.927157388,0,16.4080367,6.856598248,16.70953631,0,12.49174817,0,1.723152245,8.142564232,0,25.52427755,0,27.15711708,7.021480453
X86,42.35012969,50.78310153,42.53812969,42.35012969,41.64902509,30.58442169,36.83341035,32.77066463,32.77066463,33.74032212,28.2879264,27.42548179,26.1839188,29.73667201,29.02161395,26.1839188,18.28065319,26.34199009,26.42563082,23.64519592,19.86036279,28.10401711,18.41965319,22.13380245,19.10465319,0,15.13259179,0,0,0,0,0,0,0,0,11.04929944,0,0,7.344934331,0,7.646433946,0,3.428645807,0,0,0,0,16.46117519,0,18.09401471,0
X107,42.60973468,51.04270652,42.79773468,42.60973468,41.90863008,30.84402668,37.09301534,33.03026962,33.03026962,33.99992711,28.54753139,27.68508677,26.44352379,29.996277,29.28121894,26.44352379,18.54025818,26.60159508,26.68523581,23.90480091,20.11996778,28.3636221,18.67925818,22.39340744,19.36425818,0,15.39219678,0,0,0,0.259604989,0,0,0,0,11.30890443,0,0,7.604539321,0,7.906038936,0,3.688250796,0,0,0,0,16.72078018,0,18.3536197,0
X108,44.55663381,52.98960565,44.74463381,44.55663381,43.85552921,32.79092581,39.03991447,34.97716875,34.97716875,35.94682624,30.49443052,29.63198591,28.39042292,31.94317613,31.22811807,28.39042292,20.48715731,28.54849421,28.63213494,25.85170004,22.06686691,30.31052123,20.62615731,24.34030657,21.31115731,0,17.33909591,0,0,0,2.20650412,1.946899131,0,0,0,13.25580356,0,0,9.551438452,0,9.852938066,0,5.635149927,0,0,1.285965985,0,18.66767931,0,20.30051883,0.164882205
X109,51.64023206,60.0732039,51.82823206,51.64023206,50.93912746,39.87452405,46.12351272,42.060767,42.060767,43.03042449,37.57802877,36.71558415,35.47402116,39.02677438,38.31171632,35.47402116,27.57075556,35.63209246,35.71573319,32.93529829,29.15046515,37.39411948,27.70975556,31.42390481,28.39475556,0.392,24.42269416,0,0.227,0.227,9.290102368,9.030497378,7.083598248,0,0,20.33940181,6.154157388,0,16.6350367,7.083598248,16.93653631,0,12.71874817,0,1.950152245,8.369564232,0,25.75127755,0,27.38411708,7.248480453
X126,55.78928401,64.22225585,55.97728401,55.78928401,55.08817941,44.023576,50.27256467,46.20981895,46.20981895,47.17947644,41.72708071,40.8646361,39.62307311,43.17582633,42.46076827,39.62307311,31.71980751,39.7811444,39.86478514,37.08435024,33.2995171,41.54317143,31.85880751,35.57295676,32.54380751,4.541051947,28.57174611,0,4.376051947,4.376051947,13.43915432,13.17954933,11.23265019,4.149051947,0,24.48845376,10.30320934,0,20.78408865,11.23265019,21.08558826,4.149051947,16.86780012,3.027576338,6.099204192,12.51861618,3.952493506,29.9003295,0,31.53316903,11.3975324
X145,31.30083025,39.73380209,31.48883025,31.30083025,30.59972565,19.53512225,25.78411091,21.72136519,21.72136519,22.69102268,17.23862696,16.37618234,15.13461936,18.68737257,17.97231451,15.13461936,7.231353752,15.29269065,15.37633138,12.59589648,8.811063345,17.05471767,7.370353752,11.08450301,8.055353752,0,4.083292351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.411875746,0,7.044715271,0
X146,45.48607467,53.91904651,45.67407467,45.48607467,44.78497007,33.72036667,39.96935533,35.90660961,35.90660961,36.8762671,31.42387138,30.56142676,29.31986378,32.87261699,32.15755893,29.31986378,21.41659817,29.47793507,29.5615758,26.7811409,22.99630777,31.23996209,21.55559817,25.26974743,22.24059817,0,18.26853677,0,0,0,3.13594498,2.87633999,0.929440859,0,0,14.18524442,0,0,10.48087931,0.929440859,10.78237893,0,6.564590787,0,0,2.215406844,0,19.59712017,0,21.22995969,1.094323064
X150,62.01268745,70.44565929,62.20068745,62.01268745,61.31158284,50.24697944,56.49596811,52.43322239,52.43322239,53.40287988,47.95048415,47.08803954,45.84647655,49.39922976,48.68417171,45.84647655,37.94321094,46.00454784,46.08818858,43.30775367,39.52292054,47.76657487,38.08221094,41.7963602,38.76721094,10.76445538,34.79514954,4.309913569,10.59945538,10.59945538,19.66255775,19.40295276,17.45605363,10.37245538,6.223403437,30.71185719,16.52661277,0,27.00749208,17.45605363,27.3089917,10.37245538,23.09120356,9.250979775,12.32260763,18.74201962,10.17589694,36.12373294,4.646194751,37.75657246,17.62093584
