"","11","12","41","101","101","102","141","161","181","241","242","283"
"X11",0,9.54050008956581,5.17166153089159,13.0493218368739,13.0493218368739,9.11205146183889,13.9499044610666,13.3825671844337,0.818804559201397,3.84991565976808,3.95088811357335,13.1915316779427
"X12",9.54050008956581,0,4.36883855867422,3.50882174730811,3.50882174730811,0.428448627726921,4.40940437150073,3.84206709486791,10.3593046487672,6.5624079422436,5.58961197599246,3.65103158837692
"X41",5.17166153089159,4.36883855867422,0,7.87766030598233,7.87766030598233,3.9403899309473,8.77824293017496,8.21090565354214,5.99046609009299,2.19356938356938,1.22077341731824,8.01987014705114
"X101",13.0493218368739,3.50882174730811,7.87766030598233,0,0,3.93727037503503,2.47258262419177,1.90524534755895,13.8681263960753,10.0712296895517,9.09843372330057,0.142209841068807
"X101.1",13.0493218368739,3.50882174730811,7.87766030598233,0,0,3.93727037503503,2.47258262419177,1.90524534755895,13.8681263960753,10.0712296895517,9.09843372330057,0.142209841068807
"X102",9.11205146183889,0.428448627726921,3.9403899309473,3.93727037503503,3.93727037503503,0,4.83785299922766,4.27051572259484,9.93085602104029,6.13395931451668,5.16116334826554,4.07948021610384
"X141",13.9499044610666,4.40940437150074,8.77824293017496,2.47258262419177,2.47258262419177,4.83785299922766,0,0.567337276632821,14.7687090202679,10.9718123137443,9.9990163474932,2.61479246526058
"X161",13.3825671844337,3.84206709486791,8.21090565354214,1.90524534755895,1.90524534755895,4.27051572259484,0.567337276632821,0,14.2013717436351,10.4044750371115,9.43167907086037,2.04745518862775
"X181",0.818804559201397,10.3593046487672,5.99046609009299,13.8681263960753,13.8681263960753,9.93085602104029,14.7687090202679,14.2013717436351,0,4.66872021896947,4.76969267277475,14.0103362371441
"X241",3.84991565976808,6.5624079422436,2.19356938356938,10.0712296895517,10.0712296895517,6.13395931451668,10.9718123137443,10.4044750371115,4.66872021896947,0,0.97279596625114,10.2134395306205
"X242",3.95088811357335,5.58961197599246,1.22077341731824,9.09843372330057,9.09843372330057,5.16116334826554,9.99901634749319,9.43167907086037,4.76969267277475,0.972795966251139,0,9.24064356436938
"X283",13.1915316779427,3.65103158837692,8.01987014705114,0.142209841068807,0.142209841068807,4.07948021610384,2.61479246526058,2.04745518862775,14.0103362371441,10.2134395306205,9.24064356436938,0
