"","3","19","40","50","51","54","75","90","91","91","110","111","112","112","128","132","151","152","153","192","193","214","215","224","232","239","249","254","272","290","295","89"
"X3",0,26.3345138240728,7.06093767824426,10.6722343551434,8.78887135471407,14.6579699889103,1.56408574057091,30.7951739726268,0.907884065507822,0.909884065507671,32.3810623116446,2.26042985233397,2.51370907294772,2.51270907294787,5.93687674253465,2.51470907294758,4.17854238415496,21.9822573328556,9.94322258283554,3.73675671361871,4.17854238415496,4.27654238415502,4.27654238415502,10.8500318773422,4.53999101188166,13.822108339041,10.5612343551434,22.4312573328557,7.34670792407175,4.59854238415484,1.78064418179778,23.7951632464116
"X19",26.3345138240728,0,19.2735761458285,37.0067481792161,35.1233851787868,11.6765438351625,27.8985995646437,4.460660148554,25.4266297585649,25.4246297585651,6.04654848757185,28.5949436764067,28.8482228970205,28.8472228970206,20.3976370815381,28.8492228970203,30.5130562082277,4.35225649121715,16.3912912412372,30.0712705376915,30.5130562082277,30.6110562082278,30.6110562082278,37.184545701415,30.8745048359544,25.1836961294481,36.8957481792161,3.90325649121705,33.6812217481445,30.9330562082276,28.1151580058705,2.53935057766112
"X40",7.06093767824427,19.2735761458285,0,17.7331720333876,15.8498090329583,7.597032310666,8.62502341881517,23.7342362943825,6.15305361273644,6.15105361273659,25.3201246334003,9.32136753057824,9.57464675119198,9.57364675119213,1.12406093570962,9.57564675119184,11.2394800623992,14.9213196546113,2.88228490459127,10.797694391863,11.2394800623992,11.3374800623993,11.3374800623993,17.9109695555865,11.6009286901259,6.76117066079669,17.6221720333876,15.3703196546114,14.407645602316,11.6594800623991,8.84158186004204,16.7342255681674
"X50",10.6722343551434,37.0067481792161,17.7331720333876,0,1.88336300042929,25.3302043440536,9.10814861457245,41.4674083277701,11.5801184206512,11.582118420651,43.053296666788,8.41180450280939,8.15852528219564,8.15952528219549,16.609111097678,8.15752528219578,6.4936919709884,32.654491687999,20.6154569379789,6.93547764152465,6.4936919709884,6.39569197098834,6.39569197098834,12.6531814641759,6.34314059871533,24.4943426941843,0.111000000000003,33.1034916879991,3.32552643107161,6.07369197098852,8.89159017334558,34.467397601555
"X51",8.78887135471407,35.1233851787868,15.8498090329583,1.88336300042929,0,23.4468413436243,7.22478561414317,39.5840453273408,9.6967554202219,9.69875542022175,41.1699336663587,6.5284415023801,6.27516228176635,6.27616228176621,14.7257480972487,6.2741622817665,4.61032897055911,30.7711286875697,18.7320939375496,5.05211464109537,4.61032897055911,4.51232897055905,4.51232897055905,10.7698184637466,4.45977759828604,22.610979693755,1.77236300042928,31.2201286875698,1.44216343064232,4.19032897055923,7.0082271729163,32.5840346011257
"X54",14.6579699889103,11.6765438351625,7.597032310666,25.3302043440536,23.4468413436243,0,16.2220557294812,16.1372039837165,13.7500859234024,13.7480859234026,17.7230923227343,16.9183998412442,17.171679061858,17.1706790618581,8.72109324637561,17.1726790618578,18.8365123730652,7.32428734394534,4.71474740607472,18.394726702529,18.8365123730652,18.9345123730653,18.9345123730653,25.5080018662525,19.1979610007919,13.5071522942856,25.2192043440536,7.77328734394544,22.004677912982,19.2565123730651,16.438614170708,9.13719325750136
"X75",1.56408574057091,27.8985995646437,8.62502341881517,9.10814861457245,7.22478561414317,16.2220557294812,0,32.3592597131977,2.47196980607873,2.47396980607858,33.9451480522155,0.696344111763063,0.949623332376813,0.948623332376958,7.50096248310556,0.950623332376667,2.61445664358405,23.5463430734265,11.5073083234064,2.1726709730478,2.61445664358405,2.71245664358411,2.71245664358411,9.28594613677132,2.97590527131075,15.3861940796119,8.99714861457245,23.9953430734266,5.78262218350085,3.03445664358393,0.216558441226866,25.3592489869825
"X90",30.7951739726268,4.460660148554,23.7342362943825,41.4674083277701,39.5840453273408,16.1372039837165,32.3592597131977,0,29.8872899071189,29.8852899071191,1.58588833901785,33.0556038249607,33.3088830455745,33.3078830455746,24.8582972300921,33.3098830455743,34.9737163567817,8.81291663977115,20.8519513897912,34.5319306862455,34.9737163567817,35.0717163567818,35.0717163567818,41.645205849969,35.3351649845084,29.6443562780021,41.3564083277701,8.36391663977105,38.1418818966985,35.3937163567816,32.5758181544245,7.00001072621512
"X91",0.907884065507822,25.4266297585649,6.15305361273644,11.5801184206512,9.6967554202219,13.7500859234024,2.47196980607873,29.8872899071189,0,0.00199999999984902,31.4731782461368,3.16831391784179,3.42159313845554,3.42059313845569,5.02899267702683,3.4225931384554,5.08642644966278,21.0743732673478,9.03533851732772,4.64464077912653,5.08642644966278,5.18442644966284,5.18442644966284,11.7579159428501,5.44787507738948,12.9142242735331,11.4691184206512,21.5233732673479,8.25459198957958,5.50642644966266,2.6885282473056,22.8872791809038
