,7,8,35,59,77,97,98,117,118,138,139,140,147,157,159,179,216,219,221,228,278,291,298,36,78,79,37,137,158,176,259,277,293,10,57,80,116,136,281,58,96,178,284,296
X7,0,0,0,0,0,0,0,1.435526431,0,1.435526431,0,0,0,0,4.021572509,0,0,4.938410171,0,4.937410171,0,0,1.853526431,12.21307853,8.88841192,10.65241548,19.29809317,19.07859279,15.01433086,19.01009317,18.56247591,19.41359279,15.01333086,23.73954072,24.9193432,22.92122632,22.86622632,22.86622632,23.73954072,28.07390376,30.65579319,26.99434429,30.33651397,29.4877921
X8,1.240441881,0,1.240441881,0,0,0,0,2.675968312,0,2.675968312,0,0,0,0,5.26201439,0.001,0,6.178852051,0,6.177852051,1.039942266,0,3.093968312,13.45352041,10.1288538,11.89285736,20.53853505,20.31903467,16.25477274,20.25053505,19.80291779,20.65403467,16.25377274,24.9799826,26.15978508,24.1616682,24.1066682,24.1066682,24.9799826,29.31434564,31.89623507,28.23478617,31.57695585,30.72823398
X35,0,0,0,0,0,0,0,1.435526431,0,1.435526431,0,0,0,0,4.021572509,0,0,4.938410171,0,4.937410171,0,0,1.853526431,12.21307853,8.88841192,10.65241548,19.29809317,19.07859279,15.01433086,19.01009317,18.56247591,19.41359279,15.01333086,23.73954072,24.9193432,22.92122632,22.86622632,22.86622632,23.73954072,28.07390376,30.65579319,26.99434429,30.33651397,29.4877921
X59,17.38616791,16.14572602,17.38616791,0,5.099520915,10.13700788,15.64612104,18.82169434,10.34384677,18.82169434,16.14572602,12.26349222,6.080079356,8.038359669,21.40774041,16.14672602,6.689188371,22.32457808,12.18749222,22.32357808,17.18566829,16.14572602,19.23969434,29.59924643,26.27457983,28.03858339,36.68426108,36.46476069,32.40049876,36.39626108,35.94864381,36.79976069,32.39949876,41.12570863,42.30551111,40.30739422,40.25239422,40.25239422,41.12570863,45.46007166,48.04196109,44.3805122,47.72268187,46.87396
X77,12.28664699,11.04620511,12.28664699,0,0,5.037486966,10.54660012,13.72217342,5.244325855,13.72217342,11.04620511,7.163971308,0.980558441,2.938838754,16.3082195,11.04720511,1.589667457,17.22505716,7.087971308,17.22405716,12.08614738,11.04620511,14.14017342,24.49972552,21.17505891,22.93906247,31.58474017,31.36523978,27.30097785,31.29674017,30.8491229,31.70023978,27.29997785,36.02618771,37.20599019,35.20787331,35.15287331,35.15287331,36.02618771,40.36055075,42.94244018,39.28099128,42.62316096,41.77443909
X97,7.249160025,6.008718144,7.249160025,0,0,0,5.509113155,8.684686456,0.206838888,8.684686456,6.008718144,2.126484342,0,0,11.27073253,6.009718144,0,12.1875702,2.050484342,12.1865702,7.04866041,6.008718144,9.102686456,19.46223855,16.13757194,17.90157551,26.5472532,26.32775281,22.26349088,26.2592532,25.81163593,26.66275281,22.26249088,30.98870075,32.16850323,30.17038634,30.11538634,30.11538634,30.98870075,35.32306378,37.90495321,34.24350432,37.58567399,36.73695212
X98,1.74004687,0.499604989,1.74004687,0,0,0,0,3.175573301,0,3.175573301,0.499604989,0,0,0,5.761619379,0.500604989,0,6.678457041,0,6.677457041,1.539547255,0.499604989,3.593573301,13.9531254,10.62845879,12.39246235,21.03814004,20.81863966,16.75437773,20.75014004,20.30252278,21.15363966,16.75337773,25.47958759,26.65939007,24.66127319,24.60627319,24.60627319,25.47958759,29.81395063,32.39584006,28.73439116,32.07656084,31.22783897
X117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.586046078,0,0,3.502883739,0,3.501883739,0,0,0.418,10.7775521,7.452885489,9.21688905,17.86256674,17.64306636,13.57880443,17.57456674,17.12694948,17.97806636,13.57780443,22.30401429,23.48381677,21.48569989,21.43069989,21.43069989,22.30401429,26.63837733,29.22026676,25.55881786,28.90098754,28.05226566
X118,7.042321136,5.801879256,7.042321136,0,0,0,5.302274266,8.477847567,0,8.477847567,5.801879256,1.919645454,0,0,11.06389365,5.802879256,0,11.98073131,1.843645454,11.97973131,6.841821522,5.801879256,8.895847567,19.25539966,15.93073306,17.69473662,26.34041431,26.12091393,22.05665199,26.05241431,25.60479704,26.45591393,22.05565199,30.78186186,31.96166434,29.96354745,29.90854745,29.90854745,30.78186186,35.11622489,37.69811432,34.03666543,37.3788351,36.53011323
X138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.586046078,0,0,3.502883739,0,3.501883739,0,0,0.418,10.7775521,7.452885489,9.21688905,17.86256674,17.64306636,13.57880443,17.57456674,17.12694948,17.97806636,13.57780443,22.30401429,23.48381677,21.48569989,21.43069989,21.43069989,22.30401429,26.63837733,29.22026676,25.55881786,28.90098754,28.05226566
X139,1.240441881,0,1.240441881,0,0,0,0,2.675968312,0,2.675968312,0,0,0,0,5.26201439,0.001,0,6.178852051,0,6.177852051,1.039942266,0,3.093968312,13.45352041,10.1288538,11.89285736,20.53853505,20.31903467,16.25477274,20.25053505,19.80291779,20.65403467,16.25377274,24.9799826,26.15978508,24.1616682,24.1066682,24.1066682,24.9799826,29.31434564,31.89623507,28.23478617,31.57695585,30.72823398
X140,5.122675683,3.882233802,5.122675683,0,0,0,3.382628813,6.558202114,0,6.558202114,3.882233802,0,0,0,9.144248192,3.883233802,0,10.06108585,0,10.06008585,4.922176068,3.882233802,6.976202114,17.33575421,14.0110876,15.77509116,24.42076886,24.20126847,20.13700654,24.13276886,23.68515159,24.53626847,20.13600654,28.86221641,30.04201888,28.043902,27.988902,27.988902,28.86221641,33.19657944,35.77846887,32.11701998,35.45918965,34.61046778
X147,11.30608855,10.06564667,11.30608855,0,0,4.056928525,9.56604168,12.74161498,4.263767414,12.74161498,10.06564667,6.183412867,0,1.958280313,15.32766106,10.06664667,0.609109016,16.24449872,6.107412867,16.24349872,11.10558894,10.06564667,13.15961498,23.51916708,20.19450047,21.95850403,30.60418172,30.38468134,26.32041941,30.31618172,29.86856446,30.71968134,26.31941941,35.04562927,36.22543175,34.22731487,34.17231487,34.17231487,35.04562927,39.37999231,41.96188174,38.30043284,41.64260252,40.79388065
X157,9.347808237,8.107366356,9.347808237,0,0,2.098648212,7.607761367,10.78333467,2.3054871,10.78333467,8.107366356,4.225132554,0,0,13.36938075,8.108366356,0,14.28621841,4.149132554,14.28521841,9.147308622,8.107366356,11.20133467,21.56088676,18.23622016,20.00022372,28.64590141,28.42640103,24.36213909,28.35790141,27.91028414,28.76140103,24.36113909,33.08734896,34.26715144,32.26903455,32.21403455,32.21403455,33.08734896,37.42171199,40.00360143,36.34215253,39.6843222,38.83560033
X159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916837662,0,0.915837662,0,0,0,8.191506018,4.866839411,6.630842972,15.27652067,15.05702028,10.99275835,14.98852067,14.5409034,15.39202028,10.99175835,19.71796822,20.89777069,18.89965381,18.84465381,18.84465381,19.71796822,24.05233125,26.63422068,22.97277178,26.31494146,25.46621959
X179,1.239441881,0,1.239441881,0,0,0,0,2.674968312,0,2.674968312,0,0,0,0,5.26101439,0,0,6.177852051,0,6.176852051,1.038942266,0,3.092968312,13.45252041,10.1278538,11.89185736,20.53753505,20.31803467,16.25377274,20.24953505,19.80191779,20.65303467,16.25277274,24.9789826,26.15878508,24.1606682,24.1056682,24.1056682,24.9789826,29.31334564,31.89523507,28.23378617,31.57595585,30.72723398
X216,10.69697953,9.456537653,10.69697953,0,0,3.447819509,8.956932664,12.13250597,3.654658398,12.13250597,9.456537653,5.574303851,0,1.349171297,14.71855204,9.457537653,0,15.6353897,5.498303851,15.6343897,10.49647992,9.456537653,12.55050597,22.91005806,19.58539145,21.34939502,29.99507271,29.77557232,25.71131039,29.70707271,29.25945544,30.11057232,25.71031039,34.43652026,35.61632273,33.61820585,33.56320585,33.56320585,34.43652026,38.77088329,41.35277272,37.69132383,41.0334935,40.18477163
