"","15","45","65","85","85","263","22","84","84","104","104","105","203","23","165","16","24","66","67","68","83","83","144","166","184","204","229","265","266","29","46","49","73","74","86","86","107","108","108","109","109","126","145","146","150","167","168","185","191","207","208","209","210","226","244","248","264","286"
"X15",0,0,0,0,0,0.701104604206979,11.7657080080056,5.51671934096926,5.51671934096926,9.57946506083086,9.57946506083086,9.57946506083086,8.60980757184065,14.0622032971939,14.9246479092048,16.1662108983219,12.6134576842976,13.3285157403168,16.1662108983219,24.0694765024761,16.0081396069879,16.0081396069879,15.9244988720741,18.7049337738796,22.4897669088543,14.2461125804736,23.9304765024762,20.2163272486921,23.2454765024762,51.2482320624334,27.2175379027111,57.7027738777975,51.4132320624334,51.4132320624334,42.3501296945935,42.3501296945935,42.6097346840086,44.5566338149137,44.5566338149137,51.6402320624337,51.6402320624337,55.7892840096392,31.3008302540121,45.4860746741014,62.0126874471387,35.0051953632412,44.5566338149137,34.7036957484497,51.6402320624337,38.92148388751,52.7617076718069,49.6900798175555,43.2706678300079,51.8367905036606,25.8889545081037,57.3664926964285,24.2561149833631,44.3917516098239
"X45",8.43297183851866,0,8.24497183851909,8.43297183851866,8.43297183851866,9.13407644272564,20.1986798465242,13.9496911794879,13.9496911794879,18.0124368993495,18.0124368993495,18.0124368993495,17.0427794103593,22.4951751357125,23.3576197477234,24.5991827368405,21.0464295228163,21.7614875788354,24.5991827368405,32.5024483409947,24.4411114455066,24.4411114455066,24.3574707105928,27.1379056123983,30.9227387473729,22.6790844189923,32.3634483409948,28.6492990872108,31.6784483409949,59.6812039009521,35.6505097412298,66.1357457163161,59.8462039009521,59.8462039009521,50.7831015331122,50.7831015331122,51.0427065225273,52.9896056534323,52.9896056534323,60.0732039009524,60.0732039009524,64.2222558481578,39.7338020925308,53.91904651262,70.4456592856574,43.4381672017599,52.9896056534323,43.1366675869683,60.0732039009524,47.3544557260286,61.1946795103256,58.1230516560742,51.7036396685266,60.2697623421793,34.3219263466224,65.7994645349472,32.6890868218818,52.8247234483426
"X65",0.187999999999578,0,0,0.187999999999578,0.187999999999578,0.889104604206557,11.9537080080051,5.70471934096884,5.70471934096884,9.76746506083044,9.76746506083044,9.76746506083044,8.79780757184023,14.2502032971935,15.1126479092043,16.3542108983214,12.8014576842972,13.5165157403164,16.3542108983214,24.2574765024756,16.1961396069875,16.1961396069875,16.1124988720737,18.8929337738792,22.6777669088538,14.4341125804732,24.1184765024757,20.4043272486917,23.4334765024758,51.436232062433,27.4055379027107,57.8907738777971,51.601232062433,51.601232062433,42.5381296945931,42.5381296945931,42.7977346840082,44.7446338149133,44.7446338149133,51.8282320624333,51.8282320624333,55.9772840096388,31.4888302540117,45.6740746741009,62.2006874471383,35.1931953632408,44.7446338149133,34.8916957484493,51.8282320624333,39.1094838875096,52.9497076718065,49.8780798175551,43.4586678300075,52.0247905036602,26.0769545081033,57.5544926964281,24.4441149833627,44.5797516098235
"X85",0,0,0,0,0,0.701104604206979,11.7657080080056,5.51671934096926,5.51671934096926,9.57946506083086,9.57946506083086,9.57946506083086,8.60980757184065,14.0622032971939,14.9246479092048,16.1662108983219,12.6134576842976,13.3285157403168,16.1662108983219,24.0694765024761,16.0081396069879,16.0081396069879,15.9244988720741,18.7049337738796,22.4897669088543,14.2461125804736,23.9304765024762,20.2163272486921,23.2454765024762,51.2482320624334,27.2175379027111,57.7027738777975,51.4132320624334,51.4132320624334,42.3501296945935,42.3501296945935,42.6097346840086,44.5566338149137,44.5566338149137,51.6402320624337,51.6402320624337,55.7892840096392,31.3008302540121,45.4860746741014,62.0126874471387,35.0051953632412,44.5566338149137,34.7036957484497,51.6402320624337,38.92148388751,52.7617076718069,49.6900798175555,43.2706678300079,51.8367905036606,25.8889545081037,57.3664926964285,24.2561149833631,44.3917516098239
"X85.1",0,0,0,0,0,0.701104604206979,11.7657080080056,5.51671934096926,5.51671934096926,9.57946506083086,9.57946506083086,9.57946506083086,8.60980757184065,14.0622032971939,14.9246479092048,16.1662108983219,12.6134576842976,13.3285157403168,16.1662108983219,24.0694765024761,16.0081396069879,16.0081396069879,15.9244988720741,18.7049337738796,22.4897669088543,14.2461125804736,23.9304765024762,20.2163272486921,23.2454765024762,51.2482320624334,27.2175379027111,57.7027738777975,51.4132320624334,51.4132320624334,42.3501296945935,42.3501296945935,42.6097346840086,44.5566338149137,44.5566338149137,51.6402320624337,51.6402320624337,55.7892840096392,31.3008302540121,45.4860746741014,62.0126874471387,35.0051953632412,44.5566338149137,34.7036957484497,51.6402320624337,38.92148388751,52.7617076718069,49.6900798175555,43.2706678300079,51.8367905036606,25.8889545081037,57.3664926964285,24.2561149833631,44.3917516098239
"X263",0,0,0,0,0,0,11.0646034037986,4.81561473676228,4.81561473676228,8.87836045662388,8.87836045662388,8.87836045662388,7.90870296763367,13.3610986929869,14.2235433049978,15.4651062941149,11.9123530800906,12.6274111361098,15.4651062941149,23.3683718982691,15.307035002781,15.307035002781,15.2233942678671,18.0038291696727,21.7886623046473,13.5450079762666,23.2293718982692,19.5152226444852,22.5443718982692,50.5471274582265,26.5164332985041,57.0016692735905,50.7121274582265,50.7121274582265,41.6490250903865,41.6490250903865,41.9086300798017,43.8555292107067,43.8555292107067,50.9391274582267,50.9391274582267,55.0881794054322,30.5997256498051,44.7849700698944,61.3115828429317,34.3040907590342,43.8555292107067,34.0025911442427,50.9391274582267,38.220379283303,52.0606030675999,48.9889752133485,42.5695632258009,51.1356858994536,25.1878499038967,56.6653880922216,23.5550103791561,43.6906470056169
"X22",0,0,0,0,0,0,0,0,0,0,0,0,0,2.29649528918832,3.1589399011992,4.4005028903163,0.847749676292064,1.56280773231122,4.4005028903163,12.3037684944705,4.24243159898238,4.24243159898238,4.15879086406853,6.93922576587409,10.7240589008487,2.48040457246803,12.1647684944706,8.45061924068657,11.4797684944707,39.4825240544279,15.4518298947056,45.9370658697919,39.6475240544279,39.6475240544279,30.5844216865879,30.5844216865879,30.8440266760031,32.7909258069081,32.7909258069081,39.8745240544281,39.8745240544281,44.0235760016336,19.5351222460065,33.7203666660958,50.2469794391331,23.2394873552356,32.7909258069081,22.9379877404441,39.8745240544281,27.1557758795044,40.9959996638014,37.92437180955,31.5049598220024,40.0710824956551,14.1232465000981,45.600784688423,12.4904069753576,32.6260436018184
"X84",0,0,0,0,0,0,6.2489886670363,0,0,4.0627457198616,4.0627457198616,4.0627457198616,3.09308823087138,8.54548395622462,9.4079285682355,10.6494915573526,7.09673834332836,7.81179639934751,10.6494915573526,18.5527571615068,10.4914202660187,10.4914202660187,10.4077795311048,13.1882144329104,16.973047567885,8.72939323950432,18.4137571615069,14.6996079077229,17.728757161507,45.7315127214642,21.7008185617418,52.1860545368282,45.8965127214642,45.8965127214642,36.8334103536242,36.8334103536242,37.0930153430394,39.0399144739444,39.0399144739444,46.1235127214644,46.1235127214644,50.2725646686699,25.7841109130428,39.9693553331321,56.4959681061694,29.4884760222719,39.0399144739444,29.1869764074804,46.1235127214644,33.4047645465407,47.2449883308377,44.1733604765862,37.7539484890387,46.3200711626914,20.3722351671344,51.8497733554593,18.7393956423939,38.8750322688547
"X84.1",0,0,0,0,0,0,6.2489886670363,0,0,4.0627457198616,4.0627457198616,4.0627457198616,3.09308823087138,8.54548395622462,9.4079285682355,10.6494915573526,7.09673834332836,7.81179639934751,10.6494915573526,18.5527571615068,10.4914202660187,10.4914202660187,10.4077795311048,13.1882144329104,16.973047567885,8.72939323950432,18.4137571615069,14.6996079077229,17.728757161507,45.7315127214642,21.7008185617418,52.1860545368282,45.8965127214642,45.8965127214642,36.8334103536242,36.8334103536242,37.0930153430394,39.0399144739444,39.0399144739444,46.1235127214644,46.1235127214644,50.2725646686699,25.7841109130428,39.9693553331321,56.4959681061694,29.4884760222719,39.0399144739444,29.1869764074804,46.1235127214644,33.4047645465407,47.2449883308377,44.1733604765862,37.7539484890387,46.3200711626914,20.3722351671344,51.8497733554593,18.7393956423939,38.8750322688547
