"","7","8","35","59","77","97","97","98","98","117","118","138","139","140","147","157","159","179","216","219","221","228","278","291","298","36","78","79","37","137","158","176","259","277","293","10","57","80","116","136","281","58","96","96","178","284","296"
"X7",0,0,0,0,0,0,0,0,0,1.43552643107209,0,1.43552643107209,0,0,0,0,4.02157250872138,0,0,4.938410170562,0,4.93741017056209,0,0,1.85352643107146,12.2130785266037,8.88841191966094,10.6524154811694,19.2980931738311,19.078592788623,15.0143308561928,19.0100931738312,18.562475906169,19.4135927886233,15.013330856193,23.7395407238161,24.9193432004676,22.9212263180135,22.8662263180133,22.8662263180133,23.7395407238161,28.0739037569589,30.6557931884597,30.7217931884598,26.9943442929508,30.3365139678464,29.4877920959766
"X8",1.2404418808394,0,1.2404418808394,0,0,0,0,0,0,2.67596831191149,0,2.67596831191149,0,0,0,0,5.26201438956078,0.00100000000017826,0,6.1788520514014,0,6.17785205140149,1.03994226604764,0,3.09396831191086,13.4535204074431,10.1288538005003,11.8928573620088,20.5385350546705,20.3190346694624,16.2547727370322,20.2505350546706,19.8029177870084,20.6540346694627,16.2537727370324,24.9799826046555,26.159785081307,24.1616681988529,24.1066681988527,24.1066681988527,24.9799826046555,29.3143456377983,31.8962350692991,31.9622350692992,28.2347861737902,31.5769558486859,30.7282339768161
"X35",0,0,0,0,0,0,0,0,0,1.43552643107209,0,1.43552643107209,0,0,0,0,4.02157250872138,0,0,4.938410170562,0,4.93741017056209,0,0,1.85352643107146,12.2130785266037,8.88841191966094,10.6524154811694,19.2980931738311,19.078592788623,15.0143308561928,19.0100931738312,18.562475906169,19.4135927886233,15.013330856193,23.7395407238161,24.9193432004676,22.9212263180135,22.8662263180133,22.8662263180133,23.7395407238161,28.0739037569589,30.6557931884597,30.7217931884598,26.9943442929508,30.3365139678464,29.4877920959766
"X59",17.3861679056897,16.1457260248503,17.3861679056897,0,5.09952091450884,10.1370078808876,10.1370078808876,15.6461210354353,15.9007260248504,18.8216943367618,10.3438467692697,18.8216943367618,16.1457260248503,12.2634922228279,6.08007935573578,8.03835966883228,21.4077404144111,16.1467260248505,6.68918837147378,22.3245780762517,12.1874922228276,22.3235780762518,17.185668290898,16.1457260248503,19.2396943367612,29.5992464322935,26.2745798253507,28.0385833868591,36.6842610795208,36.4647606943127,32.4004987618825,36.396261079521,35.9486438118587,36.7997606943131,32.3994987618828,41.1257086295059,42.3055111061574,40.3073942237033,40.252394223703,40.252394223703,41.1257086295059,45.4600716626487,48.0419610941495,48.1079610941496,44.3805121986406,47.7226818735362,46.8739600016664
"X77",12.2866469911809,11.0462051103415,12.2866469911809,0,0,5.03748696637872,5.03748696637872,10.5466001209265,10.8012051103415,13.722173422253,5.24432585476084,13.722173422253,11.0462051103415,7.16397130831907,0.980558441226938,2.93883875432344,16.3082194999023,11.0472051103417,1.58966745696495,17.2250571617429,7.08797130831876,17.224057161743,12.0861473763891,11.0462051103415,14.1401734222524,24.4997255177846,21.1750589108418,22.9390624723503,31.584740165012,31.3652397798039,27.3009778473737,31.2967401650121,30.8491228973499,31.7002397798042,27.2999778473739,36.0261877149971,37.2059901916485,35.2078733091944,35.1528733091942,35.1528733091942,36.0261877149971,40.3605507481399,42.9424401796406,43.0084401796407,39.2809912841317,42.6231609590274,41.7744390871576
"X97",7.24916002480219,6.00871814396278,7.24916002480219,0,0,0,0,5.50911315454774,5.76371814396281,8.68468645587427,0.206838888382117,8.68468645587427,6.00871814396278,2.12648434194034,0,0,11.2707325335236,6.00971814396296,0,12.1875701953642,2.05048434194003,12.1865701953643,7.04866041001042,6.00871814396278,9.10268645587364,19.4622385514059,16.1375719444631,17.9015755059715,26.5472531986333,26.3277528134252,22.263490880995,26.2592531986334,25.8116359309712,26.6627528134255,22.2624908809952,30.9887007486183,32.1685032252698,30.1703863428157,30.1153863428155,30.1153863428155,30.9887007486183,35.3230637817611,37.9049532132619,37.970953213262,34.243504317753,37.5856739926486,36.7369521207788
"X97.1",7.24916002480219,6.00871814396278,7.24916002480219,0,0,0,0,5.50911315454774,5.76371814396281,8.68468645587427,0.206838888382117,8.68468645587427,6.00871814396278,2.12648434194034,0,0,11.2707325335236,6.00971814396296,0,12.1875701953642,2.05048434194003,12.1865701953643,7.04866041001042,6.00871814396278,9.10268645587364,19.4622385514059,16.1375719444631,17.9015755059715,26.5472531986333,26.3277528134252,22.263490880995,26.2592531986334,25.8116359309712,26.6627528134255,22.2624908809952,30.9887007486183,32.1685032252698,30.1703863428157,30.1153863428155,30.1153863428155,30.9887007486183,35.3230637817611,37.9049532132619,37.970953213262,34.243504317753,37.5856739926486,36.7369521207788
"X98",1.74004687025444,0.499604989415038,1.74004687025444,0,0,0,0,0,0.254604989415067,3.17557330132653,0,3.17557330132653,0.499604989415038,0,0,0,5.76161937897582,0.500604989415217,0,6.67845704081644,0,6.67745704081653,1.53954725546268,0.499604989415038,3.5935733013259,13.9531253968581,10.6284587899154,12.3924623514238,21.0381400440855,20.8186396588774,16.7543777264472,20.7501400440857,20.3025227764234,21.1536396588778,16.7533777264475,25.4795875940706,26.659390070722,24.661273188268,24.6062731882677,24.6062731882677,25.4795875940706,29.8139506272134,32.3958400587142,32.4618400587142,28.7343911632053,32.0765608381009,31.2278389662311
"X98.1",1.48544188083937,0.244999999999971,1.48544188083937,0,0,0,0,0,0,2.92096831191146,0,2.92096831191146,0.244999999999971,0,0,0,5.50701438956075,0.246000000000149,0,6.42385205140137,0,6.42285205140146,1.28494226604761,0.244999999999971,3.33896831191083,13.6985204074431,10.3738538005003,12.1378573620087,20.7835350546704,20.5640346694624,16.4997727370321,20.4955350546706,20.0479177870084,20.8990346694627,16.4987727370324,25.2249826046555,26.404785081307,24.4066681988529,24.3516681988527,24.3516681988527,25.2249826046555,29.5593456377983,32.1412350692991,32.2072350692992,28.4797861737902,31.8219558486858,30.973233976816
"X117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58604607764929,0,0,3.50288373948991,0,3.50188373949,0,0,0.417999999999371,10.7775520955316,7.45288548858885,9.21688905009727,17.862566742759,17.6430663575509,13.5788044251207,17.5745667427591,17.1269494750969,17.9780663575512,13.5778044251209,22.3040142927441,23.4838167693955,21.4856998869414,21.4306998869412,21.4306998869412,22.3040142927441,26.6383773258869,29.2202667573876,29.2862667573877,25.5588178618787,28.9009875367744,28.0522656649046
"X118",7.04232113642007,5.80187925558066,7.04232113642007,0,0,0,0,5.30227426616563,5.55687925558069,8.47784756749216,0,8.47784756749216,5.80187925558066,1.91964545355822,0,0,11.0638936451414,5.80287925558084,0,11.9807313069821,1.84364545355792,11.9797313069822,6.8418215216283,5.80187925558066,8.89584756749153,19.2553996630238,15.930733056081,17.6947366175894,26.3404143102511,26.120913925043,22.0566519926128,26.0524143102513,25.604797042589,26.4559139250434,22.0556519926131,30.7818618602362,31.9616643368877,29.9635474544336,29.9085474544334,29.9085474544334,30.7818618602362,35.116224893379,37.6981143248798,37.7641143248799,34.0366654293709,37.3788351042665,36.5301132323967
"X138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58604607764929,0,0,3.50288373948991,0,3.50188373949,0,0,0.417999999999371,10.7775520955316,7.45288548858885,9.21688905009727,17.862566742759,17.6430663575509,13.5788044251207,17.5745667427591,17.1269494750969,17.9780663575512,13.5778044251209,22.3040142927441,23.4838167693955,21.4856998869414,21.4306998869412,21.4306998869412,22.3040142927441,26.6383773258869,29.2202667573876,29.2862667573877,25.5588178618787,28.9009875367744,28.0522656649046
"X139",1.2404418808394,0,1.2404418808394,0,0,0,0,0,0,2.67596831191149,0,2.67596831191149,0,0,0,0,5.26201438956078,0.00100000000017826,0,6.1788520514014,0,6.17785205140149,1.03994226604764,0,3.09396831191086,13.4535204074431,10.1288538005003,11.8928573620088,20.5385350546705,20.3190346694624,16.2547727370322,20.2505350546706,19.8029177870084,20.6540346694627,16.2537727370324,24.9799826046555,26.159785081307,24.1616681988529,24.1066681988527,24.1066681988527,24.9799826046555,29.3143456377983,31.8962350692991,31.9622350692992,28.2347861737902,31.5769558486859,30.7282339768161
"X140",5.12267568286185,3.88223380202244,5.12267568286185,0,0,0,0,3.3826288126074,3.63723380202247,6.55820211393393,0,6.55820211393393,3.88223380202244,0,0,0,9.14424819158322,3.88323380202262,0,10.0610858534238,0,10.0600858534239,4.92217606807008,3.88223380202244,6.9762021139333,17.3357542094656,14.0110876025228,15.7750911640312,24.4207688566929,24.2012684714848,20.1370065390546,24.1327688566931,23.6851515890308,24.5362684714852,20.1360065390549,28.862216406678,30.0420188833294,28.0439020008754,27.9889020008751,27.9889020008751,28.862216406678,33.1965794398208,35.7784688713216,35.8444688713216,32.1170199758127,35.4591896507083,34.6104677788385
"X147",11.306088549954,10.0656466691146,11.306088549954,0,0,4.05692852515179,4.05692852515179,9.56604167969953,9.8206466691146,12.7416149810261,4.2637674135339,12.7416149810261,10.0656466691146,6.18341286709213,0,1.9582803130965,15.3276610586753,10.0666466691147,0.609109015738009,16.244498720516,6.10741286709182,16.2434987205161,11.1055889351622,10.0656466691146,13.1596149810254,23.5191670765577,20.1945004696149,21.9585040311233,30.604181723785,30.384681338577,26.3204194061467,30.3161817237852,29.868564456123,30.7196813385773,26.319419406147,35.0456292737701,36.2254317504216,34.2273148679675,34.1723148679673,34.1723148679673,35.0456292737701,39.3799923069129,41.9618817384137,42.0278817384138,38.3004328429048,41.6426025178004,40.7938806459306
"X157",9.34780823685747,8.10736635601807,9.34780823685747,0,0,2.09864821205528,2.09864821205528,7.60776136660303,7.86236635601809,10.7833346679296,2.3054871004374,10.7833346679296,8.10736635601807,4.22513255399562,0,0,13.3693807455788,8.10836635601824,0,14.2862184074195,4.14913255399532,14.2852184074196,9.1473086220657,8.10736635601807,11.2013346679289,21.5608867634612,18.2362201565184,20.0002237180268,28.6459014106885,28.4264010254804,24.3621390930502,28.3579014106887,27.9102841430264,28.7614010254808,24.3611390930505,33.0873489606736,34.2671514373251,32.269034554871,32.2140345548708,32.2140345548708,33.0873489606736,37.4217119938164,40.0036014253172,40.0696014253173,36.3421525298083,39.6843222047039,38.8356003328341
"X159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916837661840622,0,0.915837661840709,0,0,0,8.19150601788233,4.86683941093956,6.63084297244798,15.2765206651097,15.0570202799016,10.9927583474714,14.9885206651098,14.5409033974476,15.392020279902,10.9917583474716,19.7179682150948,20.8977706917462,18.8996538092921,18.8446538092919,18.8446538092919,19.7179682150948,24.0523312482376,26.6342206797384,26.7002206797384,22.9727717842294,26.3149414591251,25.4662195872553
"X179",1.23944188083923,0,1.23944188083923,0,0,0,0,0,0,2.67496831191131,0,2.67496831191131,0,0,0,0,5.2610143895606,0,0,6.17785205140122,0,6.17685205140131,1.03894226604746,0,3.09296831191068,13.4525204074429,10.1278538005002,11.8918573620086,20.5375350546703,20.3180346694622,16.253772737032,20.2495350546704,19.8019177870082,20.6530346694626,16.2527727370322,24.9789826046554,26.1587850813068,24.1606681988527,24.1056681988525,24.1056681988525,24.9789826046554,29.3133456377982,31.895235069299,31.961235069299,28.23378617379,31.5759558486857,30.7272339768159
"X216",10.696979534216,9.45653765337656,10.696979534216,0,0,3.44781950941378,3.44781950941378,8.95693266396152,9.21153765337659,12.1325059652881,3.65465839779589,12.1325059652881,9.45653765337656,5.57430385135412,0,1.34917129735849,14.7185520429373,9.45753765337674,0,15.635389704778,5.49830385135381,15.634389704778,10.4964799194242,9.45653765337656,12.5505059652874,22.9100580608197,19.5853914538769,21.3493950153853,29.995072708047,29.7755723228389,25.7113103904087,29.7070727080472,29.2594554403849,30.1105723228393,25.710310390409,34.4365202580321,35.6163227346836,33.6182058522295,33.5632058522292,33.5632058522292,34.4365202580321,38.7708832911749,41.3527727226757,41.4187727226758,37.6913238271668,41.0334935020624,40.1847716301926
"X219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27466835604171,3.95000174909894,5.71400531060736,14.3596830032691,14.140182618061,10.0759206856308,14.0716830032692,13.624065735607,14.4751826180613,10.074920685631,18.8011305532541,19.9809330299056,17.9828161474515,17.9278161474513,17.9278161474513,18.8011305532541,23.1354935863969,25.7173830178977,25.7833830178978,22.0559341223888,25.3981037972844,24.5493819254147
"X221",5.19867568286215,3.95823380202275,5.19867568286215,0,0,0,0,3.45862881260771,3.71323380202278,6.63420211393424,0,6.63420211393424,3.95823380202275,0.0760000000003056,0,0,9.22024819158353,3.95923380202293,0,10.1370858534241,0,10.1360858534242,4.99817606807038,3.95823380202275,7.05220211393361,17.4117542094659,14.0870876025231,15.8510911640315,24.4967688566932,24.2772684714851,20.2130065390549,24.2087688566934,23.7611515890311,24.6122684714855,20.2120065390552,28.9382164066783,30.1180188833298,28.1199020008757,28.0649020008754,28.0649020008754,28.9382164066783,33.2725794398211,35.8544688713219,35.920468871322,32.193019975813,35.5351896507086,34.6864677788388
"X228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999999999912689,0,0,0,0,0,7.27566835604162,3.95100174909885,5.71500531060727,14.360683003269,14.1411826180609,10.0769206856307,14.0726830032691,13.6250657356069,14.4761826180612,10.0759206856309,18.8021305532541,19.9819330299055,17.9838161474514,17.9288161474512,17.9288161474512,18.8021305532541,23.1364935863969,25.7183830178977,25.7843830178977,22.0569341223887,25.3991037972844,24.5503819254146
