"","1","2","17","18","25","26","27","28","30","47","48","69","70","71","72","87","87","88","88","106","123","123","124","125","127","148","149","169","170","183","186","187","188","189","190","194","205","206","211","222","227","230","233","234","236","245","246","247","267","268","269","270","271","273","282","289","4","5","6","9","31","32","33","34","38","39","52","53","55","76","92","93","94","94","95","95","113","113","114","115","115","129","130","131","133","134","135","135","155","156","171","172","173","174","175","195","196","197","198","199","213","217","218","223","225","237","238","250","251","252","253","256","257","258","274","275","276","280","285","294","297","299","154","56","177","255"
"X1",0,0,0,0,1.55278069830481,0.989666162959169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67614301150544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29711619305697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",22.6507455014016,0,0,0,24.2035261997064,23.6404116643607,17.009620021881,13.8818715474116,0,9.67300177299987,0,6.20343219278827,0,4.093973825847,0,0,0,0,0,6.33448756805655,3.5121643024604,3.51116430246017,0.0832874724080611,3.2496742059465,3.51016430246066,4.83926890666745,0,0,12.5904910783531,29.326888512907,4.093973825847,5.14368104809885,0,0,0,0,21.5274670512044,21.6971405930055,0,5.14268104809913,9.67300177299987,0,0,3.39639498533263,0,18.9377546168619,9.0863641048896,1.80252463900362,23.9478616944585,9.16705771974401,0,0,0,1.80793155828268,9.41705771974401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X17",36.2786071841087,13.6278616827072,0,0,37.8313878824135,37.2682733470679,30.6374817045882,27.5097332301188,1.35463717711589,23.300863455707,4.58717184987394,19.8312938754955,8.59537255125136,17.7218355085542,12.8655837762212,7.55261575565678,7.55261575565678,5.82007363444088,5.82007363444088,19.9623492507637,17.1400259851676,17.1390259851673,13.7111491551152,16.8775358886537,17.1380259851678,18.4671305893746,2.61328654736203,9.22678584137161,26.2183527610602,42.9547501956142,17.7218355085542,18.771542730806,7.55261575565678,7.55261575565678,4.05540895574624,0,35.1553287339116,35.3250022757127,10.303411395184,18.7705427308063,23.300863455707,9.73191915923406,5.8793869868687,17.0242566680398,12.1764929952144,32.5656162995691,22.7142257875968,15.4303863217108,37.5757233771657,22.7949194024512,0.883423932140737,12.7631330480234,5.82007363444088,15.4357932409899,23.0449194024512,12.7631330480234,0,0,0,0,1.77188541573147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10041075432003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X18",39.7681352521332,17.1173897507316,3.48952806802442,0,41.320915950438,40.7578014150923,34.1270097726126,30.9992612981432,4.84416524514031,26.7903915237315,8.07669991789836,23.3208219435199,12.0849006192758,21.2113635765786,16.3551118442457,11.0421438236812,11.0421438236812,9.3096017024653,9.3096017024653,23.4518773187881,20.629554053192,20.6285540531918,17.2006772231397,20.3670639566781,20.6275540531923,21.956658657399,6.10281461538644,12.716313909396,29.7078808290847,46.4442782636386,21.2113635765786,22.2610707988304,11.0421438236812,11.0421438236812,7.54493702377065,0,38.644856801936,38.8145303437371,13.7929394632085,22.2600707988307,26.7903915237315,13.2214472272585,9.36891505489312,20.5137847360642,15.6660210632388,36.0551443675935,26.2037538556212,18.9199143897352,41.0652514451901,26.2844474704756,4.37295200016515,16.2526611160479,9.3096017024653,18.9253213090143,26.5344474704756,16.2526611160479,0,0,0,0,5.26141348375589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24144005271342,0,0,0,0,5.58993882234445,0,0,0,0,0,0,0,0,0,0.0107568399266747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12336231320063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X26",0,0,0,0,0.563114535345638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68647684854627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307450030097796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X27",5.64112547952052,0,0,0,7.19390617782532,6.63079164247969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.317268491026,0,0,0,0,0,0,4.51784702932334,4.68752057112448,0,0,0,0,0,0,0,1.9281345949809,0,0,6.93824167257748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X28",8.76887395398992,0,0,0,10.3216546522947,9.75854011694909,3.12774847446941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4450169654954,0,0,0,0,0,0,7.64559550379275,7.81526904559389,0,0,0,0,0,0,0,5.05588306945031,0,0,10.0659901470469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X30",34.9239700069929,12.2732245055913,0,0,36.4767507052977,35.913636169952,29.2828445274723,26.1550960530029,0,21.9462262785912,3.23253467275805,18.4766566983796,7.24073537413547,16.3671983314383,11.5109465991054,6.19797857854089,6.19797857854089,4.46543645732499,4.46543645732499,18.6077120736478,15.7853888080517,15.7843888080515,12.3565119779994,15.5228987115378,15.783388808052,17.1124934122587,1.25864937024614,7.87214866425572,24.8637155839444,41.6001130184983,16.3671983314383,17.4169055536901,6.19797857854089,6.19797857854089,2.70077177863035,0,33.8006915567957,33.9703650985968,8.94877421806815,17.4159055536904,21.9462262785912,8.37728198211817,4.52474980975281,15.6696194909239,10.8218558180985,31.2109791224532,21.3595886104809,14.0757491445949,36.2210862000498,21.4402822253353,0,11.4084958709076,4.46543645732499,14.081156063874,21.6902822253353,11.4084958709076,0,0,0,0,0.417248238615583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745773577204142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X47",12.9777437284017,0,0,0,14.5305244267065,13.9674098913609,7.33661824888118,4.20886977441177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9174893053532,19.6538867399071,0,0,0,0,0,0,11.8544652782045,12.0241388200057,0,0,0,0,0,0,0,9.26475284386208,0,0,14.2748599214587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
