"X179",0,0.00100000000017826,0,16.1467260248505,11.0472051103417,6.00971814396296,6.00971814396296,0.500604989415217,0.246000000000149,0,5.80287925558084,0,0.00100000000017826,3.88323380202262,10.0666466691147,8.10836635601824,0,0,9.45753765337674,0,3.95923380202293,0,0,0.00100000000017826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X216",0,0,0,6.68918837147378,1.58966745696495,0,0,0,0,0,0,0,0,0,0.609109015738009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X219",4.938410170562,6.1788520514014,4.938410170562,22.3245780762517,17.2250571617429,12.1875701953642,12.1875701953642,6.67845704081644,6.42385205140137,3.50288373948991,11.9807313069821,3.50288373948991,6.1788520514014,10.0610858534238,16.244498720516,14.2862184074195,0.916837661840622,6.17785205140122,15.635389704778,0,10.1370858534241,0.000999999999912689,5.13890978535376,6.1788520514014,3.08488373949054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X221",0,0,0,12.1874922228276,7.08797130831876,2.05048434194003,2.05048434194003,0,0,0,1.84364545355792,0,0,0,6.10741286709182,4.14913255399532,0,0,5.49830385135381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X228",4.93741017056209,6.17785205140149,4.93741017056209,22.3235780762518,17.224057161743,12.1865701953643,12.1865701953643,6.67745704081653,6.42285205140146,3.50188373949,11.9797313069822,3.50188373949,6.17785205140149,10.0600858534239,16.2434987205161,14.2852184074196,0.915837661840709,6.17685205140131,15.634389704778,0,10.1360858534242,0,5.13790978535385,6.17785205140149,3.08388373949063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X278",0,1.03994226604764,0,17.185668290898,12.0861473763891,7.04866041001042,7.04866041001042,1.53954725546268,1.28494226604761,0,6.8418215216283,0,1.03994226604764,4.92217606807008,11.1055889351622,9.1473086220657,0,1.03894226604746,10.4964799194242,0,4.99817606807038,0,0,1.03994226604764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X291",0,0,0,16.1457260248503,11.0462051103415,6.00871814396278,6.00871814396278,0.499604989415038,0.244999999999971,0,5.80187925558066,0,0,3.88223380202244,10.0656466691146,8.10736635601807,0,0,9.45653765337656,0,3.95823380202275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X298",1.85352643107146,3.09396831191086,1.85352643107146,19.2396943367612,14.1401734222524,9.10268645587364,9.10268645587364,3.5935733013259,3.33896831191083,0.417999999999371,8.89584756749153,0.417999999999371,3.09396831191086,6.9762021139333,13.1596149810254,11.2013346679289,0,3.09296831191068,12.5505059652874,0,7.05220211393361,0,2.05402604586323,3.09396831191086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X36",12.2130785266037,13.4535204074431,12.2130785266037,29.5992464322935,24.4997255177846,19.4622385514059,19.4622385514059,13.9531253968581,13.6985204074431,10.7775520955316,19.2553996630238,10.7775520955316,13.4535204074431,17.3357542094656,23.5191670765577,21.5608867634612,8.19150601788233,13.4525204074429,22.9100580608197,7.27466835604171,17.4117542094659,7.27566835604162,12.4135781413955,13.4535204074431,10.3595520955322,0,3.32466660694277,1.56066304543435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X78",8.88841191966094,10.1288538005003,8.88841191966094,26.2745798253507,21.1750589108418,16.1375719444631,16.1375719444631,10.6284587899154,10.3738538005003,7.45288548858885,15.930733056081,7.45288548858885,10.1288538005003,14.0110876025228,20.1945004696149,18.2362201565184,4.86683941093956,10.1278538005002,19.5853914538769,3.95000174909894,14.0870876025231,3.95100174909885,9.0889115344527,10.1288538005003,7.03488548858948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X79",10.6524154811694,11.8928573620088,10.6524154811694,28.0385833868591,22.9390624723503,17.9015755059715,17.9015755059715,12.3924623514238,12.1378573620087,9.21688905009727,17.6947366175894,9.21688905009727,11.8928573620088,15.7750911640312,21.9585040311233,20.0002237180268,6.63084297244798,11.8918573620086,21.3493950153853,5.71400531060736,15.8510911640315,5.71500531060727,10.8529150959611,11.8928573620088,8.7988890500979,0,1.76400356150842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X37",19.2980931738311,20.5385350546705,19.2980931738311,36.6842610795208,31.584740165012,26.5472531986333,26.5472531986333,21.0381400440855,20.7835350546704,17.862566742759,26.3404143102511,17.862566742759,20.5385350546705,24.4207688566929,30.604181723785,28.6459014106885,15.2765206651097,20.5375350546703,29.995072708047,14.3596830032691,24.4967688566932,14.360683003269,19.4985927886228,20.5385350546705,17.4445667427596,7.08501464722737,10.4096812541701,8.64567769266172,0,0.219500385208092,4.2837623176383,0.287999999999851,0.735617267662097,0,4.28476231763805,0,0,0,0,0,0,0,0,0,0,0,0
"X137",19.078592788623,20.3190346694624,19.078592788623,36.4647606943127,31.3652397798039,26.3277528134252,26.3277528134252,20.8186396588774,20.5640346694624,17.6430663575509,26.120913925043,17.6430663575509,20.3190346694624,24.2012684714848,30.384681338577,28.4264010254804,15.0570202799016,20.3180346694622,29.7755723228389,14.140182618061,24.2772684714851,14.1411826180609,19.2790924034147,20.3190346694624,17.2250663575515,6.86551426201927,10.190180868962,8.42617730745362,0,0,4.06426193243021,0.0684996147917591,0.516116882454005,0,4.06526193242996,0,0,0,0,0,0,0,0,0,0,0,0
"X158",15.0143308561928,16.2547727370322,15.0143308561928,32.4004987618825,27.3009778473737,22.263490880995,22.263490880995,16.7543777264472,16.4997727370321,13.5788044251207,22.0566519926128,13.5788044251207,16.2547727370322,20.1370065390546,26.3204194061467,24.3621390930502,10.9927583474714,16.253772737032,25.7113103904087,10.0759206856308,20.2130065390549,10.0769206856307,15.2148304709845,16.2547727370322,13.1608044251213,2.80125232958907,6.12591893653184,4.36191537502342,0,0,0,0,0,0,0.00099999999974716,0,0,0,0,0,0,0,0,0,0,0,0
"X176",19.0100931738312,20.2505350546706,19.0100931738312,36.396261079521,31.2967401650121,26.2592531986334,26.2592531986334,20.7501400440857,20.4955350546706,17.5745667427591,26.0524143102513,17.5745667427591,20.2505350546706,24.1327688566931,30.3161817237852,28.3579014106887,14.9885206651098,20.2495350546704,29.7070727080472,14.0716830032692,24.2087688566934,14.0726830032691,19.210592788623,20.2505350546706,17.1565667427598,6.79701464722752,10.1216812541703,8.35767769266187,0,0,3.99576231763845,0,0.447617267662246,0,3.9967623176382,0,0,0,0,0,0,0,0,0,0,0,0
"X259",18.562475906169,19.8029177870084,18.562475906169,35.9486438118587,30.8491228973499,25.8116359309712,25.8116359309712,20.3025227764234,20.0479177870084,17.1269494750969,25.604797042589,17.1269494750969,19.8029177870084,23.6851515890308,29.868564456123,27.9102841430264,14.5409033974476,19.8019177870082,29.2594554403849,13.624065735607,23.7611515890311,13.6250657356069,18.7629755209607,19.8029177870084,16.7089494750975,6.34939737956527,9.67406398650804,7.91006042499962,0,0,3.5481450499762,0,0,0,3.54914504997595,0,0,0,0,0,0,0,0,0,0,0,0
"X277",19.4135927886233,20.6540346694627,19.4135927886233,36.7997606943131,31.7002397798042,26.6627528134255,26.6627528134255,21.1536396588778,20.8990346694627,17.9780663575512,26.4559139250434,17.9780663575512,20.6540346694627,24.5362684714852,30.7196813385773,28.7614010254808,15.392020279902,20.6530346694626,30.1105723228393,14.4751826180613,24.6122684714855,14.4761826180612,19.6140924034151,20.6540346694627,17.5600663575519,7.20051426201962,10.5251808689624,8.76117730745397,0.115499614792257,0.335000000000349,4.39926193243056,0.403499614792108,0.851116882454355,0,4.4002619324303,0,0,0,0,0,0,0,0,0,0,0,0
"X293",15.013330856193,16.2537727370324,15.013330856193,32.3994987618828,27.2999778473739,22.2624908809952,22.2624908809952,16.7533777264475,16.4987727370324,13.5778044251209,22.0556519926131,13.5778044251209,16.2537727370324,20.1360065390549,26.319419406147,24.3611390930505,10.9917583474716,16.2527727370322,25.710310390409,10.074920685631,20.2120065390552,10.0759206856309,15.2138304709848,16.2537727370324,13.1598044251216,2.80025232958932,6.12491893653209,4.36091537502367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X10",23.7395407238161,24.9799826046555,23.7395407238161,41.1257086295059,36.0261877149971,30.9887007486183,30.9887007486183,25.4795875940706,25.2249826046555,22.3040142927441,30.7818618602362,22.3040142927441,24.9799826046555,28.862216406678,35.0456292737701,33.0873489606736,19.7179682150948,24.9789826046554,34.4365202580321,18.8011305532541,28.9382164066783,18.8021305532541,23.9400403386079,24.9799826046555,21.8860142927447,11.5264621972124,14.8511288041552,13.0871252426468,4.44144754998507,4.66094793519316,8.72520986762337,4.72944754998492,5.17706481764717,4.32594793519281,8.72620986762312,0,0,0.818314405802632,0.87331440580286,0.87331440580286,0,0,0,0,0,0,0
"X57",24.9193432004676,26.159785081307,24.9193432004676,42.3055111061574,37.2059901916485,32.1685032252698,32.1685032252698,26.659390070722,26.404785081307,23.4838167693955,31.9616643368877,23.4838167693955,26.159785081307,30.0420188833294,36.2254317504216,34.2671514373251,20.8977706917462,26.1587850813068,35.6163227346836,19.9809330299056,30.1180188833298,19.9819330299055,25.1198428152594,26.159785081307,23.0658167693961,12.7062646738639,16.0309312808067,14.2669277192982,5.62125002663653,5.84075041184462,9.90501234427483,5.90925002663638,6.35686729429863,5.50575041184427,9.90601234427458,1.17980247665146,0,1.99811688245409,2.05311688245432,2.05311688245432,1.17980247665146,0,0,0,0,0,0
"X80",22.9212263180135,24.1616681988529,22.9212263180135,40.3073942237033,35.2078733091944,30.1703863428157,30.1703863428157,24.661273188268,24.4066681988529,21.4856998869414,29.9635474544336,21.4856998869414,24.1616681988529,28.0439020008754,34.2273148679675,32.269034554871,18.8996538092921,24.1606681988527,33.6182058522295,17.9828161474515,28.1199020008757,17.9838161474514,23.1217259328053,24.1616681988529,21.067699886942,10.7081477914098,14.0328143983526,12.2688108368442,3.62313314418244,3.84263352939053,7.90689546182074,3.91113314418229,4.35875041184454,3.50763352939018,7.90789546182048,0,0,0,0.0550000000002283,0.0550000000002283,0,0,0,0,0,0,0
"X116",22.8662263180133,24.1066681988527,22.8662263180133,40.252394223703,35.1528733091942,30.1153863428155,30.1153863428155,24.6062731882677,24.3516681988527,21.4306998869412,29.9085474544334,21.4306998869412,24.1066681988527,27.9889020008751,34.1723148679673,32.2140345548708,18.8446538092919,24.1056681988525,33.5632058522292,17.9278161474513,28.0649020008754,17.9288161474512,23.066725932805,24.1066681988527,21.0126998869418,10.6531477914096,13.9778143983523,12.2138108368439,3.56813314418221,3.7876335293903,7.85189546182051,3.85613314418206,4.30375041184431,3.45263352938995,7.85289546182026,0,0,0,0,0,0,0,0,0,0,0,0
"X136",22.8662263180133,24.1066681988527,22.8662263180133,40.252394223703,35.1528733091942,30.1153863428155,30.1153863428155,24.6062731882677,24.3516681988527,21.4306998869412,29.9085474544334,21.4306998869412,24.1066681988527,27.9889020008751,34.1723148679673,32.2140345548708,18.8446538092919,24.1056681988525,33.5632058522292,17.9278161474513,28.0649020008754,17.9288161474512,23.066725932805,24.1066681988527,21.0126998869418,10.6531477914096,13.9778143983523,12.2138108368439,3.56813314418221,3.7876335293903,7.85189546182051,3.85613314418206,4.30375041184431,3.45263352938995,7.85289546182026,0,0,0,0,0,0,0,0,0,0,0,0
"X281",23.7395407238161,24.9799826046555,23.7395407238161,41.1257086295059,36.0261877149971,30.9887007486183,30.9887007486183,25.4795875940706,25.2249826046555,22.3040142927441,30.7818618602362,22.3040142927441,24.9799826046555,28.862216406678,35.0456292737701,33.0873489606736,19.7179682150948,24.9789826046554,34.4365202580321,18.8011305532541,28.9382164066783,18.8021305532541,23.9400403386079,24.9799826046555,21.8860142927447,11.5264621972124,14.8511288041552,13.0871252426468,4.44144754998507,4.66094793519316,8.72520986762337,4.72944754998492,5.17706481764717,4.32594793519281,8.72620986762312,0,0,0.818314405802632,0.87331440580286,0.87331440580286,0,0,0,0,0,0,0
"X58",28.0739037569589,29.3143456377983,28.0739037569589,45.4600716626487,40.3605507481399,35.3230637817611,35.3230637817611,29.8139506272134,29.5593456377983,26.6383773258869,35.116224893379,26.6383773258869,29.3143456377983,33.1965794398208,39.3799923069129,37.4217119938164,24.0523312482376,29.3133456377982,38.7708832911749,23.1354935863969,33.2725794398211,23.1364935863969,28.2744033717507,29.3143456377983,26.2203773258875,15.8608252303552,19.185491837298,17.4214882757896,8.77581058312787,8.99531096833596,13.0595729007662,9.06381058312772,9.51142785078997,8.66031096833561,13.0605729007659,4.3343630331428,3.15456055649134,5.15267743894543,5.20767743894566,5.20767743894566,4.3343630331428,0,0,0,1.07955946400813,0,0
"X96",30.6557931884597,31.8962350692991,30.6557931884597,48.0419610941495,42.9424401796406,37.9049532132619,37.9049532132619,32.3958400587142,32.1412350692991,29.2202667573876,37.6981143248798,29.2202667573876,31.8962350692991,35.7784688713216,41.9618817384137,40.0036014253172,26.6342206797384,31.895235069299,41.3527727226757,25.7173830178977,35.8544688713219,25.7183830178977,30.8562928032515,31.8962350692991,28.8022667573883,18.442714661856,21.7673812687988,20.0033777072904,11.3577000146287,11.5772003998368,15.641462332267,11.6457000146285,12.0933172822908,11.2422003998364,15.6424623322667,6.9162524646436,5.73644998799213,7.73456687044623,7.78956687044646,7.78956687044646,6.9162524646436,2.5818894315008,0,0,3.66144889550893,0.319279220613291,1.16800109248309
"X96.1",30.7217931884598,31.9622350692992,30.7217931884598,48.1079610941496,43.0084401796407,37.970953213262,37.970953213262,32.4618400587142,32.2072350692992,29.2862667573877,37.7641143248799,29.2862667573877,31.9622350692992,35.8444688713216,42.0278817384138,40.0696014253173,26.7002206797384,31.961235069299,41.4187727226758,25.7833830178978,35.920468871322,25.7843830178977,30.9222928032516,31.9622350692992,28.8682667573883,18.5087146618561,21.8333812687989,20.0693777072904,11.4237000146287,11.6432003998368,15.707462332267,11.7117000146286,12.1593172822908,11.3082003998365,15.7084623322668,6.98225246464366,5.8024499879922,7.80056687044629,7.85556687044652,7.85556687044652,6.98225246464366,2.64788943150086,0.066000000000063,0,3.72744889550899,0.385279220613354,1.23400109248315
"X178",26.9943442929508,28.2347861737902,26.9943442929508,44.3805121986406,39.2809912841317,34.243504317753,34.243504317753,28.7343911632053,28.4797861737902,25.5588178618787,34.0366654293709,25.5588178618787,28.2347861737902,32.1170199758127,38.3004328429048,36.3421525298083,22.9727717842294,28.23378617379,37.6913238271668,22.0559341223888,32.193019975813,22.0569341223887,27.1948439077426,28.2347861737902,25.1408178618793,14.7812657663471,18.1059323732899,16.3419288117815,7.69625111911974,7.91575150432783,11.980013436758,7.98425111911959,8.43186838678183,7.58075150432748,11.9810134367578,3.25480356913467,2.07500109248321,4.0731179749373,4.12811797493753,4.12811797493753,3.25480356913467,0,0,0,0,0,0
"X284",30.3365139678464,31.5769558486859,30.3365139678464,47.7226818735362,42.6231609590274,37.5856739926486,37.5856739926486,32.0765608381009,31.8219558486858,28.9009875367744,37.3788351042665,28.9009875367744,31.5769558486859,35.4591896507083,41.6426025178004,39.6843222047039,26.3149414591251,31.5759558486857,41.0334935020624,25.3981037972844,35.5351896507086,25.3991037972844,30.5370135826382,31.5769558486859,28.482987536775,18.1234354412427,21.4481020481855,19.6840984866771,11.0384207940154,11.2579211792235,15.3221831116537,11.3264207940152,11.7740380616775,10.9229211792231,15.3231831116534,6.59697324403031,5.41717076737884,7.41528764983294,7.47028764983316,7.47028764983316,6.59697324403031,2.26261021088751,0,0,3.34216967489564,0,0.848721871869799
"X296",29.4877920959766,30.7282339768161,29.4877920959766,46.8739600016664,41.7744390871576,36.7369521207788,36.7369521207788,31.2278389662311,30.973233976816,28.0522656649046,36.5301132323967,28.0522656649046,30.7282339768161,34.6104677788385,40.7938806459306,38.8356003328341,25.4662195872553,30.7272339768159,40.1847716301926,24.5493819254147,34.6864677788388,24.5503819254146,29.6882917107684,30.7282339768161,27.6342656649052,17.2747135693729,20.5993801763157,18.8353766148073,10.1896989221456,10.4091993073537,14.4734612397839,10.4776989221454,10.9253161898077,10.0741993073533,14.4744612397836,5.74825137216051,4.56844889550904,6.56656577796314,6.62156577796337,6.62156577796337,5.74825137216051,1.41388833901771,0,0,2.49344780302584,0,0
