"","13","61","62","201","243","14","21","42","43","44","63","64","81","82","103","121","122","127","142","143","162","163","164","182","202","212","231","240","261","262","288"
"13",0,0,0,0,0,9.59321038436649,4.84317236295565,8.61055845907699,17.6187540250721,0,6.96592141623631,7.49130524105651,5.10534951923264,14.1447252088488,6.88271782634997,9.39605388870386,0,5.01817236295568,12.6860344788627,0,0,9.27055427391238,18.6599215847035,1.26013597773851,0,6.77367529826114,14.1447252088488,5.21567197774724,14.1727252088488,0,5.01817236295568
"61",4.0510977089524,0,1.3632490328557,0.390577305480798,1.72880747408251,13.6443080933189,8.89427007190805,12.6616561680294,21.6698517340245,0.793031614952171,11.0170191251887,11.5424029500089,9.15644722818505,18.1958229178012,10.9338155353024,13.4471515976563,0,9.06927007190809,16.7371321878151,0.793031614952171,3.73917275098091,13.3216519828648,22.7110192936559,5.31123368669091,0,10.8247730072135,18.1958229178012,9.26676968669964,18.2238229178012,2.43301001384035,9.06927007190809
"62",2.6878486760967,0,0,0,0.365558441226804,12.2810590604632,7.53102103905235,11.2984071351737,20.3066027011688,0,9.65377009233301,10.1791539171532,7.79319819532934,16.8325738849455,9.57056650244667,12.0839025648006,0,7.70602103905238,15.3738831549594,0,2.37592371812521,11.9584029500091,21.3477702608002,3.94798465383521,0,9.46152397435784,16.8325738849455,7.90352065384394,16.8605738849455,1.06976098098465,7.70602103905238
"201",3.6605204034716,0,0.972671727374905,0,1.33823016860171,13.2537307878381,8.50369276642725,12.2710788625486,21.2792744285437,0.402454309471374,10.6264418197079,11.1518256445281,8.76586992270425,17.8052456123204,10.5432382298216,13.0565742921755,0,8.67869276642729,16.3465548823343,0.402454309471374,3.34859544550011,12.931074677384,22.3204419881751,4.92065638121011,0,10.4341957017327,17.8052456123204,8.87619238121884,17.8332456123204,2.04243270835956,8.67869276642729
"243",2.3222902348699,0,0,0,0,11.9155006192364,7.16546259782554,10.9328486939469,19.941044259942,0,9.28821165110621,9.81359547592641,7.42763975410254,16.4670154437187,9.20500806121986,11.7183441235738,0,7.34046259782558,15.0083247137326,0,2.0103652768984,11.5928445087823,20.9822118195734,3.5824262126084,0,9.09596553313104,16.4670154437187,7.53796221261714,16.4950154437187,0.704202539757847,7.34046259782558
"14",0,0,0,0,0,0,0,0,8.02554364070558,0,0,0,0,4.55151482448229,0,0,0,0,3.09282409449619,0,0,0,9.06671120033702,0,0,0,4.55151482448229,0,4.57951482448234,0,0
"21",0,0,0,0,0,4.75003802141085,0,3.76738609612134,12.7755816621164,0,2.12274905328066,2.64813287810086,0.262177156276997,9.30155284589313,2.03954546339432,4.55288152574821,0,0.175000000000036,7.84286211590704,0,0,4.42738191095673,13.8167492217479,0,0,1.93050293530549,9.30155284589313,0.372499614791594,9.32955284589319,0,0.175000000000036
"42",0,0,0,0,0,0.982651925289503,0,0,9.00819556599509,0,0,0,0,5.53416674977179,0,0.785495429626866,0,0,4.0754760197857,0,0,0.659995814835391,10.0493631256265,0,0,0,5.53416674977179,0,5.56216674977185,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04116755963144,0,0,0,0,0,0,0,0
"44",3.25806609400023,0,0.570217417903532,0,0.935775859130335,12.8512764783667,8.10123845695588,11.8686245530772,20.8768201190723,0,10.2239875102365,10.7493713350567,8.36341561323288,17.402791302849,10.1407839203502,12.6541199827041,0,8.27623845695591,15.9441005728629,0,2.94614113602874,12.5286203679126,21.9179876787037,4.51820207173874,0,10.0317413922614,17.402791302849,8.47373807174747,17.4307913028491,1.63997839888818,8.27623845695591
"63",0,0,0,0,0,2.62728896813018,0,1.64463704284068,10.6528326088358,0,0,0.525383824820201,0,7.17880379261247,0,2.43013247246755,0,0,5.72011306262638,0,0,2.30463285767607,11.6940001684672,0,0,0,7.17880379261247,0,7.20680379261253,0,0
"64",0,0,0,0,0,2.10190514330998,0,1.11925321802048,10.1274487840156,0,0,0,0,6.65341996779227,0,1.90474864764735,0,0,5.19472923780618,0,0,1.77924903285587,11.168616343647,0,0,0,6.65341996779227,0,6.68141996779233,0,0
"81",0,0,0,0,0,4.48786086513385,0,3.50520893984435,12.5134045058394,0,1.86057189700367,2.38595572182387,0,9.03937568961614,1.77736830711732,4.29070436947121,0,0,7.58068495963004,0,0,4.16520475467974,13.5545720654709,0,0,1.6683257790285,9.03937568961614,0.110322458514596,9.06737568961619,0,0
"82",0,0,0,0,0,0,0,0,3.4740288162233,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51519637585474,0,0,0,0,0,0.0280000000000564,0,0
"103",0,0,0,0,0,2.71049255801653,0,1.72784063272702,10.7360361987221,0,0.0832035898863433,0.608587414706544,0,7.26200738249881,0,2.51333606235389,0,0,5.80331665251272,0,0,2.38783644756241,11.7772037583536,0,0,0,7.26200738249881,0,7.29000738249887,0,0
"121",0,0,0,0,0,0.197156495662637,0,0,8.22270013636822,0,0,0,0,4.74867132014492,0,0,0,0,3.28998059015883,0,0,0,9.26386769599966,0,0,0,4.74867132014492,0,4.77667132014498,0,0
"122",8.92112998369895,4.87003227474654,6.23328130760225,5.26060958022734,6.59883974882905,18.5143403680654,13.7643023466546,17.5316884427759,26.539884008771,5.66306388969871,15.8870513999353,16.4124352247555,14.0264795029316,23.0658551925477,15.8038478100489,18.3171838724028,0,13.9393023466546,21.6071644625616,5.66306388969871,8.60920502572745,18.1916842576113,27.5810515684025,10.1812659614375,4.21420808021933,15.6948052819601,23.0658551925477,14.1368019614462,23.0938551925478,7.3030422885869,13.9393023466546
"127",0,0,0,0,0,4.57503802141081,0,3.59238609612131,12.6005816621164,0,1.94774905328063,2.47313287810083,0.0871771562769609,9.1265528458931,1.86454546339428,4.37788152574817,0,0,7.667862115907,0,0,4.2523819109567,13.6417492217478,0,0,1.75550293530546,9.1265528458931,0.197499614791557,9.15455284589315,0,0
"142",0,0,0,0,0,0,0,0,4.93271954620939,0,0,0,0,1.45869072998609,0,0,0,0,0,0,0,0,5.97388710584083,0,0,0,1.45869072998609,0,1.48669072998615,0,0
"143",3.25806609400023,0,0.570217417903532,0,0.935775859130335,12.8512764783667,8.10123845695588,11.8686245530772,20.8768201190723,0,10.2239875102365,10.7493713350567,8.36341561323288,17.402791302849,10.1407839203502,12.6541199827041,0,8.27623845695591,15.9441005728629,0,2.94614113602874,12.5286203679126,21.9179876787037,4.51820207173874,0,10.0317413922614,17.402791302849,8.47373807174747,17.4307913028491,1.63997839888818,8.27623845695591
"162",0.311924957971492,0,0,0,0,9.90513534233799,5.15509732092714,8.92248341704848,17.9306789830436,0,7.2778463742078,7.803230199028,5.41727447720414,14.4566501668203,7.19464278432146,9.70797884667535,0,5.33009732092718,12.9979594368342,0,0,9.58247923188387,18.971846542675,1.57206093571,0,7.08560025623263,14.4566501668203,5.52759693571873,14.4846501668203,0,5.33009732092718
"163",0,0,0,0,0,0.322656110454112,0,0,8.3481997511597,0,0,0,0,4.8741709349364,0,0.125499614791475,0,0,3.41548020495031,0,0,0,9.38936731079114,0,0,0,4.8741709349364,0,4.90217093493646,0,0
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,8.33307440662799,3.58303638521714,7.35042248133848,16.3586180473336,0,5.7057854384978,6.231169263318,3.84521354149414,12.8845892311103,5.62258184861146,8.13591791096535,0,3.75803638521718,11.4258985011242,0,0,8.01041829617387,17.399785606965,0,0,5.51353932052263,12.8845892311103,3.95553600000873,12.9125892311103,0,3.75803638521718
