"","3","19","40","50","51","54","75","90","91","91","110","111","112","112","128","132","151","152","153","192","193","214","215","224","232","239","249","254","272","290","295","89"
"X3",0,20.4578437249514,7.06093767824426,0,0,14.6579699889103,0,15.9971835763974,0.90788406550782,0.909884065507671,14.4112952373795,0,0,0,5.93687674253465,0,0,21.9822573328556,9.94322258283554,0,0,0,0,0,0,1.15081769462469,0,22.4312573328557,0,0,0,22.9971943026125
"X19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52441360790424,0,0,0,0,0,0,0,0,0,1.97341360790435,0,0,0,2.53935057766112
"X40",0,13.3969060467071,0,0,0,7.597032310666,0,8.93624589815309,0,0,7.35035755913524,0,0,0,0,0,0,14.9213196546113,2.88228490459128,0,0,0,0,0,0,0,0,15.3703196546114,0,0,0,15.9362566243682
"X50",10.6722343551434,31.1300780800947,17.7331720333876,0,1.88336300042928,25.3302043440536,9.10814861457245,26.6694179315407,11.5801184206512,11.582118420651,25.0835295925229,8.41180450280938,8.15852528219563,8.15952528219549,16.609111097678,8.15752528219578,6.4936919709884,32.654491687999,20.6154569379789,6.93547764152465,6.4936919709884,6.39569197098834,6.39569197098834,0,6.1322433432617,11.8230520497681,0.111000000000007,33.1034916879991,3.3255264310716,6.07369197098851,8.89159017334558,33.6694286577558
"X51",8.78887135471408,29.2467150796654,15.8498090329583,0,0,23.4468413436243,7.22478561414317,24.7860549311114,9.6967554202219,9.69875542022175,23.2001665920936,6.5284415023801,6.27516228176636,6.27616228176621,14.7257480972487,6.2741622817665,4.61032897055912,30.7711286875697,18.7320939375496,5.05211464109537,4.61032897055912,4.51232897055906,4.51232897055906,0,4.24888034283242,9.93968904933877,0,31.2201286875698,1.44216343064232,4.19032897055924,7.0082271729163,31.7860656573266
"X54",0,5.79987373604109,0,0,0,0,0,1.33921358748709,0,0,0,0,0,0,0,0,0,7.32428734394534,0,0,0,0,0,0,0,0,0,7.77328734394544,0,0,0,8.33922431370222
"X75",1.56408574057091,22.0219294655223,8.62502341881517,0,0,16.2220557294812,0,17.5612693169683,2.47196980607873,2.47396980607858,15.9753809779504,0,0,0,7.50096248310556,0,0,23.5463430734265,11.5073083234064,0,0,0,0,0,0,2.7149034351956,0,23.9953430734266,0,0,0,24.5612800431834
"X90",0,4.460660148554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98507375645824,0,0,0,0,0,0,0,0,0,6.43407375645835,0,0,0,7.00001072621512
"X91",0,19.5499596594435,6.15305361273644,0,0,13.7500859234024,0,15.0892995108895,0,0.00199999999985084,13.5034111718717,0,0,0,5.02899267702683,0,0,21.0743732673478,9.03533851732772,0,0,0,0,0,0,0.242933629116873,0,21.5233732673479,0,0,0,22.0893102371047
"X91.1",0,19.5479596594437,6.15105361273659,0,0,13.7480859234026,0,15.0872995108897,0,0,13.5014111718718,0,0,0,5.02699267702698,0,0,21.0723732673479,9.03333851732787,0,0,0,0,0,0,0.240933629117022,0,21.521373267348,0,0,0,22.0873102371048
"X110",0,6.04654848757185,0,0,0,0.24667475153076,0,1.58588833901785,0,0,0,0,0,0,0,0,0,7.5709620954761,0,0,0,0,0,0,0,0,0,8.0199620954762,0,0,0,8.58589906523298
"X111",2.26042985233397,22.7182735772853,9.32136753057824,0,0,16.9183998412442,0.696344111763065,18.2576134287313,3.16831391784179,3.17031391784165,16.6717250897135,0,0,0,8.19730659486862,0,0,24.2426871851896,12.2036524351695,0,0,0,0,0,0,3.41124754695867,0,24.6916871851897,0,0,0.479785670536199,25.2576241549465
"X112",2.51370907294772,22.9715527978991,9.57464675119199,0,0,17.171679061858,0.949623332376814,18.5108926493451,3.42159313845554,3.4235931384554,16.9250043103272,0.253279220613749,0,0.000999999999854481,8.45058581548237,0,0,24.4959664058033,12.4569316557833,0,0,0,0,0,0,3.66452676757242,0,24.9449664058034,0,0,0.733064891149948,25.5109033755602
"X112.1",2.51270907294787,22.9705527978992,9.57364675119213,0,0,17.1706790618581,0.948623332376959,18.5098926493452,3.42059313845569,3.42259313845554,16.9240043103274,0.252279220613895,0,0,8.44958581548252,0,0,24.4949664058035,12.4559316557834,0,0,0,0,0,0,3.66352676757256,0,24.9439664058036,0,0,0.732064891150094,25.5099033755603
"X128",0,14.5209669824167,1.12406093570961,0,0,8.72109324637562,0,10.0603068338627,0,0,8.47441849484486,0,0,0,0,0,0,16.045380590321,4.00634584030089,0,0,0,0,0,0,0,0,16.4943805903211,0,0,0,17.0603175600778
"X132",2.51470907294758,22.9725527978989,9.57564675119184,0,0,17.1726790618578,0.950623332376668,18.5118926493449,3.4225931384554,3.42459313845525,16.9260043103271,0.254279220613604,0.000999999999854481,0.00199999999970896,8.45158581548223,0,0,24.4969664058032,12.4579316557831,0,0,0,0,0,0,3.66552676757227,0,24.9459664058033,0,0,0.734064891149803,25.5119033755601
"X151",4.17854238415496,24.6363861091063,11.2394800623992,0,0,18.8365123730652,2.61445664358405,20.1757259605523,5.08642644966278,5.08842644966263,18.5898376215345,1.91811253182099,1.66483331120724,1.66583331120709,10.1154191266896,1.66383331120738,0,26.1607997170106,14.1217649669905,0.44178567053625,0,0,0,0,0,5.32936007877965,0,26.6097997170107,0,0,2.39789820235718,27.1757366867674
"X152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449000000000102,0,0,0,1.01493696975688
