"","1","2","17","18","25","26","27","28","30","47","48","69","70","71","72","87","87","88","88","106","123","123","124","125","127","148","149","169","170","183","186","187","188","189","190","194","205","206","211","222","227","230","233","234","236","245","246","247","267","268","269","270","271","273","282","289","4","5","6","9","31","32","33","34","38","39","52","53","55","76","92","93","94","94","95","95","113","113","114","115","115","129","130","131","133","134","135","135","155","156","171","172","173","174","175","195","196","197","198","199","213","217","218","223","225","237","238","250","251","252","253","256","257","258","274","275","276","280","285","294","297","299","154","56","177","255"
"1",0,51.1796271090108,37.5517654263036,39.7681352521331,1.92777992788844,19.3857409322241,12.7549492897444,9.62720081527499,38.9064026034195,12.9777437284017,31.6914353342348,16.4473133086133,40.6610819643175,55.2736009348578,50.4173492025249,45.1043811819604,45.1043811819604,30.4585335496679,30.4585335496679,19.5276944857071,19.1385811989411,19.1395811989414,45.7768585681814,48.9432453017198,19.1405811989409,17.8114765947341,33.6653206367467,27.4189616790568,58.2840621741264,7.05114224108909,55.2736009348578,18.3368879657494,45.1043811819604,45.1043811819604,41.6071743820499,40.1001352521337,1.12327845019715,17.4424698608689,47.8551768214877,18.3358879657497,12.9777437284017,47.2836845855377,37.9450963999348,49.089966081106,24.1021141888944,3.7129908845396,54.7799352006629,52.9821517480144,19.6931909623219,13.4836877816575,35.395183251968,26.5087379431869,30.4585335496679,29.1813981361533,13.2336877816575,26.5087379431869,63.2985816489447,73.034604074839,103.03120114975,82.2676511653817,87.0013708846653,81.1627142408362,59.9156502234536,100.234686226124,85.902760435966,78.5233820253693,68.9388927835215,68.9408927835215,83.6997318862803,70.1464023294158,65.7249328902032,73.0257976620678,91.9012171540902,91.9012171540902,68.6686135629081,68.6696135629082,53.9375414907791,53.9365414907788,77.3212316241459,79.5347800891924,79.5347800891924,63.5284578358939,53.1298766581369,61.8383740560781,68.9687981104173,74.5929928812204,79.5347800891924,79.5347800891924,99.6536067198183,102.617363487909,40.6955761113211,58.9144340064846,68.0363628282086,55.5514269501057,65.1710418747391,82.9813974536228,65.3783744489758,66.4866786229695,88.3089665850596,80.5162153964611,87.3298962232538,77.1924726229901,70.721402329416,80.9472153964607,87.9966873644457,56.2624865189644,61.0425459413132,69.8592200253427,48.9278153246688,58.8239541763243,81.750714240836,77.7781008440003,81.0143514302648,82.6548421422188,61.2910463265213,91.9012171540902,103.3026933857,56.2654865189644,45.3970220260497,80.3443514302648,56.2604865189644,96.9188162718525,84.2575695481207,87.5038836104841,88.7874328267022,88.5925486166737
"2",51.1796271090108,0,13.6278616827072,17.1173897507316,52.7324078073156,52.16929327197,45.5385016294903,42.4107531550209,12.2732245055913,38.2018833806091,19.488191774776,34.7323138003975,23.4963924761534,8.62524446440213,0.76227790648593,6.0752459270504,6.0752459270504,20.721093559343,20.721093559343,34.8633691756658,32.0410459100697,32.0400459100694,28.6121690800173,31.7785558135558,32.0390459100699,33.3681505142767,17.5143064722641,24.1278057662737,41.1193726859623,57.8557701205163,8.62524446440213,33.6725626557081,6.0752459270504,6.0752459270504,9.57245272696094,17.4493897507321,50.0563486588137,50.2260222006148,3.32445028752314,33.6715626557084,38.2018833806091,3.89594252347312,20.7804069117708,31.9252765929419,27.0775129201165,47.4666362244712,37.6152457124989,1.80252463900363,52.4767433020678,37.6959393273533,15.7844438570428,27.6641529729255,20.721093559343,30.3368131658919,37.9459393273533,27.6641529729255,40.6478361475431,50.3838585734374,80.3804556483488,59.6169056639801,64.3506253832637,58.5119687394346,37.2649047220521,77.5839407247224,63.2520149345645,55.8726365239677,46.28814728212,46.29014728212,61.0489863848787,47.4956568280142,43.0741873888017,50.3750521606662,69.2504716526886,69.2504716526886,46.0178680615066,46.0188680615067,31.2867959893776,31.2857959893772,54.6704861227444,56.8840345877908,56.8840345877908,40.8777123344924,30.4791311567353,39.1876285546766,46.3180526090157,51.9422473798189,56.8840345877908,56.8840345877908,77.0028612184168,79.9666179865078,18.0448306099195,36.263688505083,45.3856173268071,32.9006814487042,42.5202963733375,60.3306519522212,42.7276289475743,43.835933121568,65.658221083658,57.8654698950595,64.6791507218522,54.5417271215885,48.0706568280145,58.2964698950592,65.3459418630441,33.6117410175629,38.3918004399117,47.2084745239411,26.2770698232673,36.1732086749228,59.0999687394345,55.1273553425988,58.3636059288633,60.0040966408173,38.6403008251197,69.2504716526886,80.6519478842986,33.6147410175629,22.7462765246482,57.6936059288632,33.6097410175629,74.2680707704509,61.6068240467191,64.8531381090825,66.1366873253007,65.9418031152722
"17",37.5517654263036,13.6278616827072,0,3.48952806802442,39.1045461246084,38.5414315892628,31.9106399467831,28.7828914723137,1.35463717711589,24.5740216979019,5.86033009206884,21.1044521176904,9.86853079344626,17.7218355085542,12.8655837762212,7.55261575565678,7.55261575565678,7.09323187663578,7.09323187663578,21.2355074929586,18.4131842273625,18.4121842273623,14.9843073973102,18.1506941308486,18.4111842273628,19.7402888315695,3.88644478955693,10.4999440835665,27.4915110032551,44.2279084378091,17.7218355085542,20.0447009730009,7.55261575565678,7.55261575565678,4.05540895574624,3.82152806802493,36.4284869761065,36.5981605179076,10.303411395184,20.0437009730012,24.5740216979019,9.73191915923406,7.1525452290636,18.2974149102347,13.4496512374093,33.838774541764,23.9873840297917,15.4303863217108,38.8488816193606,24.0680776446461,2.15658217433564,14.0362912902183,7.09323187663578,16.7089514831848,24.3180776446461,14.0362912902183,27.0199744648359,36.7559968907302,66.7525939656416,45.9890439812729,50.7227637005565,44.8841070567274,23.6370430393449,63.9560790420152,49.6241532518573,42.2447748412605,32.6602855994128,32.6622855994128,47.4211247021715,33.8677951453071,29.4463257060945,36.7471904779591,55.6226099699815,55.6226099699815,32.3900063787994,32.3910063787995,17.6589343066704,17.6579343066701,41.0426244400372,43.2561729050836,43.2561729050836,27.2498506517852,16.8512694740281,25.5597668719694,32.6901909263085,38.3143856971117,43.2561729050836,43.2561729050836,63.3749995357096,66.3387563038006,4.41696892721233,22.6358268223759,31.7577556440999,19.272819765997,28.8924346906304,46.702790269514,29.0997672648671,30.2080714388608,52.0303594009508,44.2376082123523,51.0512890391451,40.9138654388813,34.4427951453073,44.668608212352,51.7180801803369,19.9838793348557,24.7639387572045,33.580612841234,12.6492081405601,22.5453469922156,45.4721070567273,41.4994936598916,44.7357442461561,46.3762349581101,25.0124391424125,55.6226099699815,67.0240862015915,19.9868793348557,9.11841484194099,44.065744246156,19.9818793348557,60.6402090877437,47.978962364012,51.2252764263753,52.5088256425935,52.313941432565
"18",39.7681352521331,17.1173897507316,3.48952806802442,0,41.320915950438,40.7578014150923,34.1270097726126,30.9992612981432,4.8441652451403,26.7903915237315,8.07669991789836,23.3208219435199,12.0849006192758,21.2113635765786,16.3551118442457,11.0421438236812,11.0421438236812,9.3096017024653,9.3096017024653,23.4518773187881,20.629554053192,20.6285540531918,17.2006772231397,20.3670639566781,20.6275540531923,21.9566586573991,6.10281461538645,12.716313909396,29.7078808290847,46.4442782636386,21.2113635765786,22.2610707988305,11.0421438236812,11.0421438236812,7.54493702377066,0.332000000000509,38.644856801936,38.8145303437371,13.7929394632085,22.2600707988307,26.7903915237315,13.2214472272585,9.36891505489312,20.5137847360642,15.6660210632388,36.0551443675935,26.2037538556212,18.9199143897352,41.0652514451901,26.2844474704756,4.37295200016516,16.2526611160479,9.3096017024653,18.9253213090143,26.5344474704756,16.2526611160479,23.5304463968115,33.2664688227058,63.2630658976172,42.4995159132485,47.2332356325321,41.394578988703,20.1475149713205,60.4665509739908,46.1346251838329,38.7552467732361,29.1707575313884,29.1727575313884,43.9315966341471,30.3782670772827,25.9567976380701,33.2576624099346,52.133081901957,52.133081901957,28.900478310775,28.9014783107751,14.169406238646,14.1684062386456,37.5530963720128,39.7666448370592,39.7666448370592,23.7603225837608,13.3617414060037,22.070238803945,29.2006628582841,34.8248576290873,39.7666448370592,39.7666448370592,59.8854714676852,62.8492282357762,0.92744085918791,19.1462987543514,28.2682275760755,15.7832916979726,25.4029066226059,43.2132622014896,25.6102391968427,26.7185433708364,48.5408313329264,40.7480801443279,47.5617609711206,37.4243373708569,30.9532670772829,41.1790801443276,48.2285521123125,16.4943512668313,21.2744106891801,30.0910847732095,9.15968007253566,19.0558189241912,41.9825789887029,38.0099655918672,41.2462161781317,42.8867068900857,21.5229110743881,52.133081901957,63.5345581335671,16.4973512668313,5.62888677391657,40.5762161781316,16.4923512668313,57.1506810197193,44.4894342959876,47.7357483583509,49.0192975745691,48.8244133645405
"25",1.92777992788844,52.7324078073156,39.1045461246084,41.320915950438,0,20.9385216305289,14.3077299880492,11.1799815135798,40.4591833017243,14.5305244267065,33.2442160325396,18.0000940069181,42.2138626626223,56.8263816331626,51.9701299008297,46.6571618802652,46.6571618802652,32.0113142479727,32.0113142479727,21.0804751840119,20.6913618972459,20.6923618972462,47.3296392664862,50.4960260000246,20.6933618972457,19.3642572930389,35.2181013350515,28.9717423773616,59.8368428724312,5.12336231320065,56.8263816331626,19.8896686640542,46.6571618802652,46.6571618802652,43.1599550803547,41.6529159504385,2.67605914850196,18.9952505591737,49.4079575197925,19.8886686640545,14.5305244267065,48.8364652838425,39.4978770982397,50.6427467794108,25.6548948871992,5.26577158284441,56.3327158989677,54.5349324463193,21.2459716606267,15.0364684799623,36.9479639502728,28.0615186414917,32.0113142479727,30.7341788344581,14.7864684799623,28.0615186414917,64.8513623472495,74.5873847731438,104.583981848055,83.8204318636865,88.5541515829701,82.715494939141,61.4684309217584,101.787466924429,87.4555411342709,80.0761627236741,70.4916734818263,70.4936734818263,85.2525125845851,71.6991830277206,67.277713588508,74.5785783603726,93.453997852395,93.453997852395,70.2213942612129,70.222394261213,55.4903221890839,55.4893221890836,78.8740123224507,81.0875607874972,81.0875607874972,65.0812385341987,54.6826573564417,63.391154754383,70.5215788087221,76.1457735795253,81.0875607874972,81.0875607874972,101.206387418123,104.170144186214,42.2483568096259,60.4672147047894,69.5891435265134,57.1042076484106,66.7238225730439,84.5341781519276,66.9311551472806,68.0394593212743,89.8617472833644,82.0689960947659,88.8826769215586,78.7452533212949,72.2741830277209,82.4999960947655,89.5494680627505,57.8152672172693,62.595326639618,71.4120007236475,50.4805960229736,60.3767348746291,83.3034949391408,79.3308815423051,82.5671321285696,84.2076228405236,62.8438270248261,93.453997852395,104.855474084005,57.8182672172693,46.9498027243545,81.8971321285696,57.8132672172693,98.4715969701573,85.8103502464255,89.0566643087889,90.340213525007,90.1453293149785
"26",19.3857409322241,52.16929327197,38.5414315892628,40.7578014150923,20.9385216305289,0,6.63079164247969,9.7585401169491,39.8960687663787,13.9674098913609,32.681101497194,17.4369794715725,41.6507481272767,56.263267097817,51.4070153654841,46.0940473449196,46.0940473449196,31.448199712627,31.448199712627,20.5173606486663,20.1282473619003,20.1292473619005,46.7665247311406,49.932911464679,20.1302473619001,18.8011427576933,34.6549867997059,28.408627842016,59.2737283370856,26.0618839437295,56.263267097817,19.3265541287086,46.0940473449196,46.0940473449196,42.5968405450091,41.0898014150928,18.2624624820269,1.94327107135521,48.8448429844469,19.3255541287088,13.9674098913609,48.2733507484969,38.934762562894,50.0796322440652,25.0917803518535,15.6727500476845,55.7696013636221,53.9718179109736,1.05643450199769,14.4733539446167,36.3848494149272,27.4984041061461,31.448199712627,30.1710642991125,14.2233539446167,27.4984041061461,64.2882478119039,74.0242702377982,104.020867312709,83.2573173283408,87.9910370476244,82.1523804037953,60.9053163864128,101.224352389083,86.8924265989252,79.5130481883284,69.9285589464807,69.9305589464807,84.6893980492394,71.136068492375,66.7145990531624,74.015463825027,92.8908833170494,92.8908833170494,69.6582797258673,69.6592797258674,54.9272076537383,54.926207653738,78.3108977871051,80.5244462521516,80.5244462521516,64.5181239988531,54.1195428210961,62.8280402190373,69.9584642733764,75.5826590441796,80.5244462521516,80.5244462521516,100.643272882777,103.607029650869,41.6852422742802,59.9041001694438,69.0260289911678,56.5410931130649,66.1607080376983,83.971063616582,66.368040611935,67.4763447859287,89.2986327480188,81.5058815594203,88.319562386213,78.1821387859492,71.7110684923752,81.9368815594199,88.9863535274049,57.2521526819236,62.0322121042724,70.8488861883019,49.917481487628,59.8136203392835,82.7403804037952,78.7677670069595,82.004017593224,83.644508305178,62.2807124894804,92.8908833170494,104.292359548659,57.2551526819236,46.3866881890089,81.334017593224,57.2501526819236,97.9084824348117,85.2472357110799,88.4935497734432,89.7770989896614,89.5822147796329
"27",12.7549492897444,45.5385016294903,31.9106399467831,34.1270097726126,14.3077299880492,6.63079164247969,0,3.12774847446941,33.265277123899,7.33661824888118,26.0503098547143,10.8061878290928,35.019956484797,49.6324754553373,44.7762237230044,39.4632557024399,39.4632557024399,24.8174080701473,24.8174080701473,13.8865690061866,13.4974557194206,13.4984557194209,40.1357330886609,43.3021198221993,13.4994557194204,12.1703511152136,28.0241951572262,21.7778361995363,52.6429366946059,19.4310923012499,49.6324754553373,12.6957624862289,39.4632557024399,39.4632557024399,35.9660489025294,34.4590097726132,11.6316708395472,4.68752057112448,42.2140513419672,12.6947624862292,7.33661824888118,41.6425591060172,32.3039709204144,43.4488406015855,18.4609887093739,9.0419584052048,49.1388097211424,47.3410262684939,6.93824167257748,7.84256230213702,29.7540577724475,20.8676124636664,24.8174080701473,23.5402726566328,7.59256230213702,20.8676124636664,57.6574561694242,67.3934785953185,97.3900756702298,76.6265256858612,81.3602454051448,75.5215887613157,54.2745247439331,94.5935607466035,80.2616349564455,72.8822565458487,63.297767304001,63.299767304001,78.0586064067598,64.5052768498953,60.0838074106827,67.3846721825473,86.2600916745697,86.2600916745697,63.0274880833876,63.0284880833877,48.2964160112586,48.2954160112583,71.6801061446254,73.8936546096719,73.8936546096719,57.8873323563734,47.4887511786164,56.1972485765576,63.3276726308968,68.9518674016999,73.8936546096719,73.8936546096719,94.0124812402978,96.9762380083888,35.0544506318006,53.2733085269641,62.3952373486881,49.9103014705852,59.5299163952186,77.3402719741023,59.7372489694553,60.845553143449,82.6678411055391,74.8750899169406,81.6887707437333,71.5513471434696,65.0802768498956,75.3060899169402,82.3555618849252,50.6213610394439,55.4014204617927,64.2180945458222,43.2866898451483,53.1828286968038,76.1095887613155,72.1369753644798,75.3732259507443,77.0137166626983,55.6499208470008,86.2600916745697,97.6615679061797,50.6243610394439,39.7558965465292,74.7032259507443,50.6193610394439,91.277690792332,78.6164440686002,81.8627581309636,83.1463073471817,82.9514231371532
"28",9.62720081527498,42.4107531550209,28.7828914723137,30.9992612981432,11.1799815135798,9.7585401169491,3.12774847446941,0,30.1375286494296,4.20886977441177,22.9225613802449,7.67843935462335,31.8922080103276,46.5047269808679,41.648475248535,36.3355072279705,36.3355072279705,21.6896595956779,21.6896595956779,10.7588205317172,10.3697072449512,10.3707072449514,37.0079846141915,40.1743713477299,10.371707244951,9.04260264074418,24.8964466827568,18.6500877250669,49.5151882201365,16.3033438267804,46.5047269808679,9.56801401175948,36.3355072279705,36.3355072279705,32.83830042806,31.3312612981437,8.50392236507783,7.81526904559389,39.0863028674978,9.56701401175975,4.20886977441177,38.5148106315478,29.1762224459449,40.321092127116,15.3332402349044,5.91420993073539,46.011061246673,44.2132777940245,10.0659901470469,4.71481382766761,26.6263092979781,17.739863989197,21.6896595956779,20.4125241821634,4.46481382766761,17.739863989197,54.5297076949548,64.2657301208491,94.2623271957604,73.4987772113917,78.2324969306754,72.3938402868463,51.1467762694637,91.4658122721341,77.1338864819761,69.7545080713793,60.1700188295316,60.1720188295316,74.9308579322904,61.3775283754259,56.9560589362133,64.2569237080779,83.1323432001003,83.1323432001003,59.8997396089182,59.9007396089183,45.1686675367892,45.1676675367889,68.552357670156,70.7659061352025,70.7659061352025,54.759583881904,44.361002704147,53.0695001020882,60.1999241564274,65.8241189272305,70.7659061352025,70.7659061352025,90.8847327658284,93.8484895339194,31.9267021573311,50.1455600524947,59.2674888742187,46.7825529961158,56.4021679207492,74.2125234996329,56.6095004949859,57.7178046689796,79.5400926310697,71.7473414424712,78.5610222692639,68.4235986690002,61.9525283754261,72.1783414424708,79.2278134104558,47.4936125649745,52.2736719873233,61.0903460713528,40.1589413706789,50.0550802223344,72.9818402868461,69.0092268900104,72.2454774762749,73.8859681882289,52.5221723725313,83.1323432001003,94.5338194317103,47.4966125649745,36.6281480720598,71.5754774762749,47.4916125649745,88.1499423178626,75.4886955941308,78.7350096564941,80.0185588727123,79.8236746626838
"30",38.9064026034195,12.2732245055913,1.35463717711589,4.8441652451403,40.4591833017243,39.8960687663787,33.265277123899,30.1375286494296,0,25.9286588750178,7.21496726918473,22.4590892948063,11.2231679705621,16.3671983314383,11.5109465991054,6.19797857854089,6.19797857854089,8.44786905375167,8.44786905375167,22.5901446700745,19.7678214044784,19.7668214044782,16.338944574426,19.5053313079645,19.7658214044786,21.0949260086854,5.24108196667282,11.8545812606824,28.846148180371,45.582545614925,16.3671983314383,21.3993381501168,6.19797857854089,6.19797857854089,2.70077177863035,5.17616524514081,37.7831241532224,37.9527976950235,8.94877421806815,21.3983381501171,25.9286588750178,8.37728198211817,8.50718240617949,19.6520520873506,14.8042884145252,35.1934117188799,25.3420212069076,14.0757491445949,40.2035187964765,25.422714821762,3.51121935145153,15.3909284673342,8.44786905375167,18.0635886603007,25.672714821762,15.3909284673342,28.3746116419518,38.1106340678461,68.1072311427575,47.3436811583888,52.0774008776724,46.2387442338433,24.9916802164608,65.3107162191311,50.9787904289732,43.5994120183764,34.0149227765287,34.0169227765287,48.7757618792874,35.222432322423,30.8009628832104,38.1018276550749,56.9772471470974,56.9772471470974,33.7446435559153,33.7456435559154,19.0135714837863,19.0125714837859,42.3972616171531,44.6108100821995,44.6108100821995,28.6044878289011,18.205906651144,26.9144040490853,34.0448281034244,39.6690228742276,44.6108100821995,44.6108100821995,64.7296367128255,67.6933934809165,5.77160610432822,23.9904639994917,33.1123928212158,20.6274569431129,30.2470718677462,48.0574274466299,30.454404441983,31.5627086159767,53.3849965780667,45.5922453894682,52.405926216261,42.2685026159972,35.7974323224232,46.0232453894679,53.0727173574528,21.3385165119716,26.1185759343204,34.9352500183498,14.003845317676,23.8999841693315,46.8267442338432,42.8541308370075,46.090381423272,47.730872135226,26.3670763195284,56.9772471470974,68.3787233787073,21.3415165119716,10.4730520190569,45.4203814232719,21.3365165119716,61.9948462648596,49.3335995411279,52.5799136034912,53.8634628197094,53.6685786096808
